area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 1, Census Tract 2205",497,19,0,0,21,30,22,21,13,0,17,41,81,63,36,79,54
"Block Group 2, Census Tract 2205",402,17,14,7,0,0,27,0,0,20,36,33,53,91,39,32,33
"Block Group 3, Census Tract 2205",337,31,0,6,31,18,0,10,10,8,0,44,33,49,39,11,47
"Block Group 1, Census Tract 2206.01",356,25,15,0,33,18,0,21,0,22,10,25,59,31,17,56,24
"Block Group 2, Census Tract 2206.01",358,20,0,13,49,0,0,21,5,25,16,32,47,29,39,31,31
"Block Group 1, Census Tract 2206.02",400,11,0,68,20,16,14,0,13,15,65,48,70,31,0,14,15
"Block Group 2, Census Tract 2206.02",169,0,0,0,0,0,16,13,21,19,0,17,0,0,3,51,29
"Block Group 3, Census Tract 2206.02",845,101,34,68,99,0,92,67,0,47,80,18,84,103,10,16,26
"Block Group 4, Census Tract 2206.02",749,11,57,21,111,44,28,59,13,0,33,63,95,83,90,15,26
"Block Group 5, Census Tract 2206.02",301,0,0,16,0,60,0,15,0,18,14,46,16,55,29,32,0
"Block Group 1, Census Tract 2207.01",364,9,0,13,8,26,0,17,17,0,5,69,65,19,10,78,28
"Block Group 2, Census Tract 2207.01",226,0,9,0,0,0,14,0,30,0,19,55,9,0,10,43,37
"Block Group 3, Census Tract 2207.01",473,23,9,46,0,0,0,8,19,20,97,76,54,37,40,28,16
"Block Group 1, Census Tract 2207.02",451,8,0,10,0,7,0,31,0,7,20,86,107,46,64,42,23
"Block Group 2, Census Tract 2207.02",349,9,7,17,45,21,17,0,16,10,51,40,86,0,27,3,0
"Block Group 3, Census Tract 2207.02",300,0,25,20,42,0,19,0,30,17,33,32,34,11,0,10,27
"Block Group 4, Census Tract 2207.02",306,0,14,51,14,0,57,0,0,0,46,15,25,22,35,8,19
"Block Group 1, Census Tract 2209.01",395,27,67,34,21,0,33,11,6,32,24,9,33,36,45,17,0
"Block Group 2, Census Tract 2209.01",368,22,53,0,38,9,0,40,0,13,38,10,22,45,35,21,22
"Block Group 3, Census Tract 2209.01",251,0,11,45,21,0,10,24,0,10,22,22,22,48,10,6,0
"Block Group 1, Census Tract 2209.02",386,24,19,33,21,34,13,8,18,43,14,26,55,28,31,4,15
"Block Group 2, Census Tract 2209.02",573,21,22,28,16,27,44,4,16,38,95,32,72,27,24,82,25
"Block Group 1, Census Tract 2210",520,33,22,21,33,45,19,16,10,19,54,34,98,36,49,26,5
"Block Group 2, Census Tract 2210",493,24,12,0,86,0,55,24,0,0,57,47,54,52,36,33,13
"Block Group 1, Census Tract 2211",699,44,22,61,18,0,0,0,40,43,78,74,31,36,148,67,37
"Block Group 2, Census Tract 2211",742,133,45,56,22,29,8,0,0,43,43,76,87,71,53,46,30
"Block Group 3, Census Tract 2211",458,37,0,38,26,0,10,27,0,9,42,26,61,78,31,23,50
"Block Group 1, Census Tract 2212",576,15,30,0,0,10,0,0,28,8,38,17,91,64,46,86,143
"Block Group 2, Census Tract 2212",735,0,0,65,0,19,0,36,39,27,60,50,99,129,85,53,73
"Block Group 1, Census Tract 2213",536,17,17,25,25,0,20,31,7,6,41,65,102,45,27,33,75
"Block Group 2, Census Tract 2213",500,25,70,24,48,9,8,35,9,16,19,8,58,51,61,8,51
"Block Group 3, Census Tract 2213",234,16,0,10,9,18,0,18,0,28,17,23,32,23,8,7,25
"Block Group 1, Census Tract 2214",433,8,0,0,8,47,0,19,0,8,34,19,65,35,56,51,83
"Block Group 2, Census Tract 2214",441,17,12,0,0,19,0,8,0,0,56,44,65,21,54,77,68
"Block Group 3, Census Tract 2214",553,26,10,66,18,31,32,0,31,0,18,26,86,38,84,34,53
"Block Group 1, Census Tract 2215",705,126,87,34,32,52,26,26,6,24,0,96,70,24,40,20,42
"Block Group 2, Census Tract 2215",616,11,39,9,45,19,50,0,24,0,25,113,42,80,38,56,65
"Block Group 1, Census Tract 2216",681,11,42,9,10,16,11,7,8,10,7,55,78,73,69,63,212
"Block Group 2, Census Tract 2216",740,0,0,0,11,10,30,7,15,37,25,88,39,54,46,118,260
"Block Group 1, Census Tract 2222",437,6,26,0,0,0,20,0,0,7,13,25,32,32,40,73,163
"Block Group 2, Census Tract 2222",517,5,0,5,0,7,0,6,25,6,13,32,40,68,67,117,126
"Block Group 1, Census Tract 2225",521,51,16,10,11,15,24,0,5,14,37,38,80,32,56,46,86
"Block Group 1, Census Tract 2226",722,47,9,24,54,17,21,45,21,18,52,44,151,57,14,91,57
"Block Group 1, Census Tract 2227",328,26,37,8,12,9,18,4,0,18,5,40,47,40,21,24,19
"Block Group 2, Census Tract 2227",533,29,6,26,10,10,27,5,9,27,71,66,93,85,22,22,25
"Block Group 1, Census Tract 2228",364,16,24,14,8,45,17,12,25,20,16,48,58,16,22,7,16
"Block Group 1, Census Tract 2229",328,12,21,9,12,8,29,24,21,29,26,27,23,26,32,16,13
"Block Group 1, Census Tract 2301",645,49,14,26,16,40,66,48,7,7,63,58,35,114,42,26,34
"Block Group 1, Census Tract 2302",665,57,39,32,0,30,14,39,49,18,72,75,114,46,24,9,47
"Block Group 1, Census Tract 2303",284,11,21,0,19,15,16,32,10,15,66,10,26,13,19,11,0
"Block Group 1, Census Tract 2304",323,31,17,14,3,0,29,40,20,12,12,22,65,12,34,12,0
"Block Group 2, Census Tract 2304",338,55,33,19,12,3,0,0,23,0,15,53,51,38,22,6,8
"Block Group 1, Census Tract 2305",679,75,58,87,71,31,37,76,52,41,21,0,72,37,21,0,0
"Block Group 2, Census Tract 2305",477,180,49,29,44,0,21,0,32,6,20,10,45,11,0,30,0
"Block Group 1, Census Tract 2306",185,28,0,19,0,35,22,0,25,0,17,0,0,39,0,0,0
"Block Group 2, Census Tract 2306",464,69,26,82,0,15,40,13,47,0,35,15,56,66,0,0,0
"Block Group 3, Census Tract 2306",153,0,0,0,0,0,0,26,42,16,0,0,0,21,29,19,0
"Block Group 4, Census Tract 2306",236,18,14,0,0,13,52,0,35,30,0,12,62,0,0,0,0
"Block Group 5, Census Tract 2306",484,87,0,0,15,34,0,57,61,0,33,63,41,42,0,0,51
"Block Group 6, Census Tract 2306",498,58,11,0,74,117,68,0,0,32,0,55,15,40,0,11,17
"Block Group 1, Census Tract 2307",535,48,0,35,37,39,38,41,56,14,57,55,77,27,11,0,0
"Block Group 2, Census Tract 2307",251,10,0,0,60,41,0,19,22,0,14,45,40,0,0,0,0
"Block Group 3, Census Tract 2307",304,23,0,0,45,45,0,25,0,21,65,15,43,0,22,0,0
"Block Group 4, Census Tract 2307",694,89,43,0,101,41,46,67,30,0,0,106,59,52,37,23,0
"Block Group 1, Census Tract 2308",338,38,14,12,34,21,22,0,0,24,35,18,70,13,17,10,10
"Block Group 1, Census Tract 2309",442,55,12,12,25,6,0,53,30,7,62,44,33,49,32,0,22
"Block Group 2, Census Tract 2309",795,34,22,17,0,32,18,20,12,25,184,50,135,88,39,64,55
"Block Group 3, Census Tract 2309",560,116,0,34,42,68,18,45,11,0,63,6,41,94,0,22,0
"Block Group 1, Census Tract 2311",358,40,58,25,7,12,32,10,26,15,17,0,44,30,12,18,12
"Block Group 1, Census Tract 2312",372,38,25,60,68,11,5,0,0,29,11,58,9,24,34,0,0
"Block Group 2, Census Tract 2312",341,64,26,51,36,28,12,0,0,0,22,13,63,26,0,0,0
"Block Group 3, Census Tract 2312",338,0,26,55,0,31,17,64,0,0,0,68,40,24,13,0,0
"Block Group 4, Census Tract 2312",504,106,23,49,21,0,26,19,16,53,30,23,7,53,27,33,18
"Block Group 5, Census Tract 2312",379,0,12,63,74,39,42,32,13,52,0,9,32,11,0,0,0
"Block Group 1, Census Tract 2315",206,0,20,75,0,41,0,0,0,0,0,0,23,47,0,0,0
"Block Group 2, Census Tract 2315",272,154,0,0,38,43,0,0,17,0,0,20,0,0,0,0,0
"Block Group 3, Census Tract 2315",78,0,0,0,0,0,22,0,15,22,19,0,0,0,0,0,0
"Block Group 4, Census Tract 2315",405,96,18,0,0,0,45,0,0,0,39,31,50,46,47,33,0
"Block Group 5, Census Tract 2315",302,0,0,0,111,0,31,43,0,0,35,0,40,42,0,0,0
"Block Group 6, Census Tract 2315",640,155,139,0,50,0,21,0,87,22,86,43,32,0,0,5,0
"Block Group 1, Census Tract 2402",809,39,41,28,17,5,0,5,6,6,11,42,43,90,93,94,289
"Block Group 1, Census Tract 2403",586,9,6,12,5,6,16,6,0,5,28,26,102,66,37,99,163
"Block Group 1, Census Tract 2405",1295,79,9,0,34,0,8,27,7,0,38,19,81,143,201,198,451
"Block Group 1, Census Tract 2406",636,0,0,44,42,0,0,5,13,12,55,48,94,66,37,44,176
"Block Group 1, Census Tract 2407",678,10,18,16,42,43,38,24,38,25,25,26,85,89,30,36,133
"Block Group 1, Census Tract 2408",195,30,6,10,0,0,6,21,0,0,3,19,16,9,9,20,46
"Block Group 2, Census Tract 2408",420,31,15,31,9,11,32,30,9,29,46,51,41,6,19,33,27
"Block Group 1, Census Tract 2409",490,85,45,15,40,18,11,17,35,6,14,38,54,39,0,58,15
"Block Group 1, Census Tract 2410",454,34,21,9,21,12,23,24,10,0,4,64,60,41,71,42,18
"Block Group 2, Census Tract 2410",304,22,17,16,26,0,12,8,6,16,10,44,52,31,9,25,10
"Block Group 1, Census Tract 2411",674,50,27,38,33,17,0,0,23,7,53,60,40,67,116,92,51
"Block Group 2, Census Tract 2411",851,79,21,53,11,40,21,18,18,11,63,82,142,57,102,109,24
"Block Group 1, Census Tract 2412",319,4,0,0,0,0,8,0,0,9,31,40,42,19,36,21,109
"Block Group 2, Census Tract 2412",436,31,51,7,18,5,17,0,0,7,0,23,58,51,70,22,76
"Block Group 1, Census Tract 2413",763,0,12,24,23,16,0,11,19,15,12,41,46,93,64,128,259
"Block Group 1, Census Tract 2414",729,190,43,99,14,0,52,0,0,14,63,0,0,75,29,32,118
"Block Group 2, Census Tract 2414",600,14,17,0,0,0,0,0,0,0,0,20,91,72,131,83,172
"Block Group 3, Census Tract 2414",603,31,15,0,0,0,48,0,0,0,32,15,14,66,101,118,163
"Block Group 4, Census Tract 2414",606,29,0,14,0,0,9,0,0,12,32,45,104,65,127,38,131
"Block Group 1, Census Tract 2415",602,19,0,49,0,0,0,0,0,19,7,66,81,33,0,133,195
"Block Group 2, Census Tract 2415",317,26,0,0,0,0,0,0,18,0,17,9,24,20,50,56,97
"Block Group 3, Census Tract 2415",389,0,0,0,8,0,0,0,0,16,18,72,52,23,43,71,86
"Block Group 1, Census Tract 2416",626,0,18,0,0,0,0,16,9,0,91,32,130,36,66,128,100
"Block Group 2, Census Tract 2416",978,26,8,0,16,37,33,11,49,7,57,85,146,117,61,156,169
"Block Group 1, Census Tract 2420",673,63,0,0,14,12,15,0,0,0,0,41,16,71,105,132,204
"Block Group 2, Census Tract 2420",931,82,161,29,31,36,64,0,0,12,0,14,35,47,133,240,47
"Block Group 3, Census Tract 2420",456,15,63,23,15,14,11,0,0,32,16,53,61,77,16,20,40
"Block Group 1, Census Tract 2421",358,0,30,0,10,0,0,12,0,0,20,19,9,65,50,82,61
"Block Group 2, Census Tract 2421",630,34,0,0,0,0,0,10,11,34,13,48,50,52,60,90,228
"Block Group 3, Census Tract 2421",732,6,0,0,14,8,0,0,19,22,34,56,57,51,122,106,237
"Block Group 1, Census Tract 2422",814,8,9,0,0,11,7,9,25,9,26,94,65,129,91,69,262
"Block Group 2, Census Tract 2422",919,48,19,10,23,17,0,25,31,7,37,62,125,78,95,129,213
"Block Group 1, Census Tract 2423",704,9,16,0,0,0,9,17,0,56,83,46,103,129,67,24,145
"Block Group 2, Census Tract 2423",951,67,6,0,0,19,20,42,70,0,23,139,126,147,33,46,213
"Block Group 1, Census Tract 2424",626,15,9,17,0,25,8,0,0,57,57,37,89,82,49,71,110
"Block Group 2, Census Tract 2424",696,21,21,12,23,21,27,9,20,0,23,61,149,90,49,87,83
"Block Group 1, Census Tract 2425",779,138,60,7,16,35,8,7,8,9,73,79,113,87,57,39,43
"Block Group 2, Census Tract 2425",757,17,11,40,20,19,17,0,23,34,70,111,115,74,80,72,54
"Block Group 1, Census Tract 2426",564,51,153,14,16,18,0,0,0,69,15,37,75,28,34,37,17
"Block Group 2, Census Tract 2426",868,78,0,48,0,86,18,36,18,22,184,74,95,88,50,47,24
"Block Group 3, Census Tract 2426",761,39,0,31,0,62,0,0,44,0,14,99,191,81,54,75,71
"Block Group 4, Census Tract 2426",350,31,32,0,0,44,19,16,26,36,0,21,15,28,22,12,48
"Block Group 1, Census Tract 2427",749,77,49,43,62,12,26,25,0,38,86,47,105,67,34,37,41
"Block Group 1, Census Tract 2428",619,27,6,6,0,17,7,11,20,40,48,63,76,69,63,72,94
"Block Group 1, Census Tract 2429",566,15,8,6,6,11,10,27,15,0,48,67,49,77,31,98,98
"Block Group 2, Census Tract 2429",248,0,4,0,0,25,18,0,5,0,12,44,19,38,30,10,43
"Block Group 1, Census Tract 2430",438,7,0,17,8,8,8,0,23,8,39,60,82,47,14,31,86
"Block Group 2, Census Tract 2430",612,0,9,0,28,15,0,36,7,16,60,79,116,84,72,24,66
"Block Group 1, Census Tract 2431",606,30,26,5,0,30,6,0,7,14,0,46,96,56,40,72,178
"Block Group 2, Census Tract 2431",304,36,9,19,0,6,0,0,0,18,26,0,41,28,56,9,56
"Block Group 1, Census Tract 2432",455,10,0,13,6,0,0,0,18,11,31,29,35,80,43,74,105
"Block Group 2, Census Tract 2432",424,3,0,21,0,8,5,6,0,6,38,57,34,34,20,85,107
"Block Group 1, Census Tract 2433",481,10,8,0,20,0,34,8,0,26,51,43,59,103,35,52,32
"Block Group 2, Census Tract 2433",667,19,0,11,26,0,14,18,27,7,11,84,103,64,46,81,156
"Block Group 1, Census Tract 2434",532,8,44,15,22,0,53,18,0,24,13,64,114,31,11,43,72
"Block Group 2, Census Tract 2434",232,0,0,0,0,18,0,32,0,35,13,10,0,44,14,46,20
"Block Group 3, Census Tract 2434",573,0,19,12,0,0,0,0,23,0,37,35,59,139,52,101,96
"Block Group 1, Census Tract 2435",540,41,0,0,23,11,31,0,33,18,55,50,43,73,21,46,95
"Block Group 2, Census Tract 2435",1351,44,0,12,0,6,17,20,13,8,55,89,141,138,170,218,420
"Block Group 1, Census Tract 2502",388,17,5,18,33,17,18,26,9,7,10,27,112,51,17,12,9
"Block Group 2, Census Tract 2502",435,30,12,27,5,28,63,54,9,35,0,23,50,20,46,10,23
"Block Group 1, Census Tract 2503",542,0,29,36,19,40,69,9,21,0,83,10,87,71,32,0,36
"Block Group 2, Census Tract 2503",305,40,14,19,9,22,37,0,7,4,49,31,16,30,27,0,0
"Block Group 3, Census Tract 2503",417,74,35,31,83,27,13,17,16,22,0,20,32,19,10,0,18
"Block Group 4, Census Tract 2503",284,12,42,25,14,58,60,0,7,0,10,0,40,16,0,0,0
"Block Group 1, Census Tract 2504",248,0,32,49,18,25,0,18,0,0,0,49,19,0,38,0,0
"Block Group 2, Census Tract 2504",315,80,25,0,23,36,0,19,0,18,38,21,20,17,18,0,0
"Block Group 3, Census Tract 2504",502,71,50,0,13,43,78,0,0,36,23,102,66,0,0,0,20
"Block Group 4, Census Tract 2504",249,0,0,32,15,17,0,15,0,96,23,0,0,0,18,33,0
"Block Group 5, Census Tract 2504",513,54,37,0,0,35,35,0,38,39,58,103,50,0,44,0,20
"Block Group 1, Census Tract 2505",353,35,0,0,0,0,0,0,0,0,0,15,82,54,94,26,47
"Block Group 2, Census Tract 2505",574,0,12,25,129,45,100,0,16,29,0,0,80,17,83,15,23
"Block Group 3, Census Tract 2505",316,12,0,15,0,16,0,0,16,0,0,14,47,71,73,38,14
"Block Group 4, Census Tract 2505",399,0,45,0,44,13,0,15,0,0,0,0,0,76,138,59,9
"Block Group 5, Census Tract 2505",185,0,0,14,0,0,0,0,0,0,15,0,24,30,56,46,0
"Block Group 6, Census Tract 2505",354,0,0,51,89,0,49,26,0,0,12,36,27,25,18,21,0
"Block Group 7, Census Tract 2505",577,0,0,0,80,0,0,0,0,11,140,21,37,125,27,82,54
"Block Group 1, Census Tract 2506",312,0,38,0,72,36,0,10,0,19,0,59,12,43,12,11,0
"Block Group 2, Census Tract 2506",282,24,8,14,26,0,0,15,10,0,0,49,29,10,56,30,11
"Block Group 3, Census Tract 2506",362,26,13,0,34,0,0,66,30,0,51,20,12,0,60,0,50
"Block Group 4, Census Tract 2506",348,52,12,52,23,56,9,0,17,0,50,0,50,3,0,24,0
"Block Group 1, Census Tract 2507",359,103,0,70,0,0,34,0,7,0,30,0,63,18,16,18,0
"Block Group 2, Census Tract 2507",495,0,113,0,0,25,103,0,23,0,88,40,72,9,22,0,0
"Block Group 3, Census Tract 2507",407,0,0,89,0,121,0,0,0,59,46,8,0,58,26,0,0
"Block Group 4, Census Tract 2507",425,28,119,19,64,0,0,0,35,17,54,36,30,0,0,23,0
"Block Group 5, Census Tract 2507",346,56,36,0,0,0,38,66,45,0,19,0,0,16,40,15,15
"Block Group 1, Census Tract 2508",298,52,54,26,30,15,5,5,20,0,7,5,63,0,7,0,9
"Block Group 2, Census Tract 2508",509,57,6,69,4,46,28,18,5,52,44,37,35,65,34,9,0
"Block Group 1, Census Tract 2510",355,43,43,21,23,50,0,28,15,0,13,82,17,0,10,10,0
"Block Group 1, Census Tract 2511",559,157,107,162,50,14,8,17,0,13,11,0,12,8,0,0,0
"Block Group 2, Census Tract 2511",243,11,41,0,54,0,38,0,2,11,0,67,10,9,0,0,0
"Block Group 3, Census Tract 2511",272,39,29,70,24,0,41,0,0,9,20,0,9,14,0,17,0
"Block Group 4, Census Tract 2511",474,92,31,37,32,23,49,68,32,14,0,21,30,22,11,0,12
"Block Group 1, Census Tract 2512",148,11,0,11,0,0,0,24,0,0,9,56,0,0,37,0,0
"Block Group 2, Census Tract 2512",303,53,5,17,42,0,0,11,44,0,50,46,22,13,0,0,0
"Block Group 3, Census Tract 2512",263,56,0,0,0,23,28,14,0,21,28,14,1,24,31,0,23
"Block Group 4, Census Tract 2512",372,12,29,9,37,27,20,24,36,52,29,64,9,0,18,0,6
"Block Group 1, Census Tract 2513",270,32,20,56,19,0,0,14,0,7,18,0,22,28,0,22,32
"Block Group 2, Census Tract 2513",195,20,11,31,23,0,28,10,0,0,0,31,7,26,8,0,0
"Block Group 3, Census Tract 2513",292,23,23,37,23,55,37,0,7,25,0,23,31,8,0,0,0
"Block Group 4, Census Tract 2513",236,33,24,25,8,22,10,0,24,0,9,35,13,25,0,8,0
"Block Group 5, Census Tract 2513",410,40,23,47,20,18,61,37,50,12,41,0,11,0,0,19,31
"Block Group 1, Census Tract 2514",234,34,85,0,0,0,0,12,0,26,11,23,32,0,11,0,0
"Block Group 2, Census Tract 2514",204,56,0,10,0,7,46,0,0,0,0,0,24,32,0,22,7
"Block Group 3, Census Tract 2514",649,16,31,54,86,24,82,28,42,0,90,63,26,36,31,14,26
"Block Group 4, Census Tract 2514",603,102,141,10,65,26,14,46,22,17,22,27,81,21,0,9,0
"Block Group 1, Census Tract 2515",263,90,20,9,29,0,0,12,35,0,0,23,16,0,0,0,29
"Block Group 2, Census Tract 2515",177,29,0,23,24,0,0,30,13,0,0,25,0,14,19,0,0
"Block Group 3, Census Tract 2515",424,49,31,92,22,23,14,37,16,16,12,26,86,0,0,0,0
"Block Group 4, Census Tract 2515",538,137,70,56,52,0,12,26,0,0,79,22,16,57,0,0,11
"Block Group 1, Census Tract 2516",529,61,40,0,43,24,32,66,31,81,66,22,22,13,0,0,28
"Block Group 2, Census Tract 2516",305,0,90,43,53,47,18,0,0,0,27,0,19,0,0,8,0
"Block Group 3, Census Tract 2516",304,94,62,12,0,0,30,9,8,0,0,30,51,0,0,8,0
"Block Group 1, Census Tract 2517",370,57,5,13,8,0,7,65,0,22,54,24,35,50,25,5,0
"Block Group 1, Census Tract 2518",561,217,58,46,48,55,59,0,20,0,0,15,33,0,0,0,10
"Block Group 2, Census Tract 2518",317,16,0,45,35,52,35,22,0,0,40,29,10,33,0,0,0
"Block Group 3, Census Tract 2518",343,41,37,52,27,16,34,0,16,0,30,15,66,0,9,0,0
"Block Group 4, Census Tract 2518",245,0,44,60,50,0,0,0,35,31,12,13,0,0,0,0,0
"Block Group 5, Census Tract 2518",233,0,25,56,0,0,55,13,0,15,0,37,2,18,12,0,0
"Block Group 1, Census Tract 2519",251,8,0,57,59,0,45,36,0,0,35,0,0,11,0,0,0
"Block Group 2, Census Tract 2519",432,69,66,46,0,0,0,12,0,81,27,0,0,54,33,44,0
"Block Group 3, Census Tract 2519",423,167,54,43,27,43,17,12,14,0,8,13,25,0,0,0,0
"Block Group 4, Census Tract 2519",712,215,57,50,160,0,29,64,31,40,39,0,20,0,7,0,0
"Block Group 1, Census Tract 2520",374,144,98,43,14,0,0,0,0,66,0,9,0,0,0,0,0
"Block Group 2, Census Tract 2520",807,87,182,60,98,55,81,111,0,0,54,0,15,20,0,44,0
"Block Group 3, Census Tract 2520",694,171,0,48,0,40,0,0,54,30,71,67,60,17,114,22,0
"Block Group 4, Census Tract 2520",504,184,0,177,59,19,0,0,39,0,0,26,0,0,0,0,0
"Block Group 1, Census Tract 2521.01",652,214,80,95,0,80,8,18,9,8,37,0,28,28,9,21,17
"Block Group 1, Census Tract 2521.02",747,61,41,56,57,55,23,20,130,35,85,112,28,22,0,22,0
"Block Group 2, Census Tract 2521.02",322,93,0,0,0,0,14,0,17,0,56,0,112,0,30,0,0
"Block Group 3, Census Tract 2521.02",722,104,51,91,91,48,126,0,87,30,0,22,51,0,0,21,0
"Block Group 4, Census Tract 2521.02",397,122,0,0,0,53,0,0,25,0,24,44,22,23,0,84,0
"Block Group 1, Census Tract 2522.01",202,43,10,9,0,27,26,12,14,12,12,8,6,0,15,0,8
"Block Group 2, Census Tract 2522.01",195,25,17,16,17,18,18,9,26,0,17,8,24,0,0,0,0
"Block Group 3, Census Tract 2522.01",556,65,74,55,21,25,40,61,23,9,36,79,49,7,6,0,6
"Block Group 1, Census Tract 2522.02",242,45,13,0,0,58,0,47,0,0,25,31,0,23,0,0,0
"Block Group 2, Census Tract 2522.02",276,110,0,16,24,29,20,15,21,0,0,0,30,0,11,0,0
"Block Group 3, Census Tract 2522.02",396,91,55,58,28,13,18,60,9,6,0,43,0,0,15,0,0
"Block Group 4, Census Tract 2522.02",104,0,0,38,0,48,0,0,0,0,18,0,0,0,0,0,0
"Block Group 5, Census Tract 2522.02",464,90,0,46,35,16,124,0,8,0,12,59,0,62,0,0,12
"Block Group 1, Census Tract 2601",577,182,117,46,52,11,15,0,0,26,62,9,46,0,0,6,5
"Block Group 1, Census Tract 2602",284,48,39,9,6,23,15,35,13,7,26,34,5,8,16,0,0
"Block Group 1, Census Tract 2603",566,109,38,65,84,0,53,40,15,0,58,19,39,40,6,0,0
"Block Group 1, Census Tract 2604",407,161,0,72,0,24,5,5,15,11,46,27,30,0,0,11,0
"Block Group 1, Census Tract 2605",524,78,97,7,41,19,35,26,28,10,66,50,43,7,17,0,0
"Block Group 1, Census Tract 2606",192,22,26,43,0,14,0,20,0,0,19,16,15,0,17,0,0
"Block Group 2, Census Tract 2606",344,44,46,38,39,32,10,13,26,23,7,16,19,7,18,0,6
"Block Group 1, Census Tract 2607",150,60,0,20,6,18,0,6,0,20,7,7,0,0,6,0,0
"Block Group 2, Census Tract 2607",368,49,57,57,25,15,28,16,18,18,26,0,21,0,0,15,23
"Block Group 1, Census Tract 2608",356,91,22,56,33,0,14,16,17,8,32,37,30,0,0,0,0
"Block Group 2, Census Tract 2608",492,138,64,33,44,51,23,0,18,8,40,0,35,8,8,7,15
"Block Group 1, Census Tract 2609",292,57,37,22,30,8,8,15,20,25,0,36,27,7,0,0,0
"Block Group 2, Census Tract 2609",86,0,31,0,16,0,0,0,0,0,17,0,4,0,18,0,0
"Block Group 1, Census Tract 2610",349,29,13,97,43,16,12,51,19,0,11,22,17,0,11,8,0
"Block Group 2, Census Tract 2610",366,43,28,11,30,17,35,5,0,9,53,58,26,31,5,0,15
"Block Group 1, Census Tract 2705",542,189,74,57,0,39,33,12,13,24,30,37,15,6,8,5,0
"Block Group 1, Census Tract 2712",393,114,15,7,29,22,38,14,13,0,19,20,33,62,7,0,0
"Block Group 1, Census Tract 2713",366,65,31,56,27,29,4,15,11,0,28,37,18,16,4,10,15
"Block Group 1, Census Tract 2714",491,65,45,97,48,42,13,28,49,0,28,9,33,12,0,22,0
"Block Group 1, Census Tract 2715",499,76,45,70,0,9,36,36,0,15,27,60,61,26,0,38,0
"Block Group 1, Census Tract 2718",232,57,19,53,24,0,21,31,13,0,0,0,6,8,0,0,0
"Block Group 1, Census Tract 2801",3139,84,33,0,53,17,80,19,31,5,123,231,419,357,266,790,631
"Block Group 2, Census Tract 2801",1083,19,13,0,27,0,14,0,18,0,19,80,136,175,123,173,286
"Block Group 1, Census Tract 2804",567,140,4,13,28,38,9,63,0,15,36,101,23,32,22,16,27
"Block Group 1, Census Tract 2808",356,86,72,40,0,38,37,0,0,0,1,5,22,45,6,0,4
"Block Group 1, Census Tract 2809",348,119,8,82,23,8,0,7,4,0,4,21,20,45,0,1,6
"Block Group 1, Census Tract 2819",1468,32,0,0,30,0,0,0,62,0,0,72,117,196,124,289,546
"Block Group 2, Census Tract 2819",830,96,59,16,17,0,30,0,12,17,13,95,262,102,31,34,46
"Block Group 3, Census Tract 2819",1361,254,19,13,37,46,29,0,14,27,30,130,63,191,153,67,288
"Block Group 1, Census Tract 2827",339,7,31,9,7,26,25,0,18,5,57,30,41,56,0,19,8
"Block Group 2, Census Tract 2827",486,23,0,13,6,23,0,0,16,23,59,44,44,127,27,68,13
"Block Group 1, Census Tract 2828",655,77,13,50,35,14,12,26,38,26,48,53,104,13,26,91,29
"Block Group 1, Census Tract 2831",427,66,45,31,14,23,20,10,14,18,0,8,58,46,47,8,19
"Block Group 2, Census Tract 2831",696,170,29,0,82,25,12,49,8,25,61,57,18,8,8,82,62
"Block Group 1, Census Tract 2832",660,78,43,23,38,7,9,30,0,0,24,93,74,31,73,46,91
"Block Group 1, Census Tract 2838",241,14,20,0,11,16,84,14,0,8,0,20,16,8,0,0,30
"Block Group 2, Census Tract 2838",1400,198,77,68,23,47,33,15,14,10,0,120,144,129,162,241,119
"Block Group 1, Census Tract 2909",309,86,103,10,12,15,24,0,13,0,24,11,11,0,0,0,0
"Block Group 2, Census Tract 2909",259,43,30,26,23,30,11,0,0,19,0,13,30,12,0,0,22
"Block Group 3, Census Tract 2909",312,24,0,49,91,0,34,0,25,12,12,0,33,0,0,32,0
"Block Group 4, Census Tract 2909",361,57,38,0,22,31,37,0,39,11,44,13,59,10,0,0,0
"Block Group 1, Census Tract 2912",478,158,52,41,29,29,14,30,13,7,14,12,34,38,0,7,0
"Block Group 2, Census Tract 2912",285,70,14,31,29,12,15,12,0,4,42,0,44,0,5,0,7
"Block Group 1, Census Tract 2916",285,42,12,19,6,0,17,4,7,15,46,32,40,17,6,15,7
"Block Group 1, Census Tract 2922",243,59,22,6,0,17,15,19,14,49,6,0,0,36,0,0,0
"Block Group 2, Census Tract 2922",345,50,25,40,31,6,0,64,6,27,0,23,23,7,15,22,6
"Block Group 3, Census Tract 2922",276,72,25,24,0,23,18,23,26,0,0,44,0,0,10,0,11
"Block Group 1, Census Tract 2924",205,14,36,20,25,0,16,0,24,6,17,16,21,10,0,0,0
"Block Group 2, Census Tract 2924",420,34,51,52,28,36,14,20,28,7,17,33,48,20,18,14,0
