area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 3, Census Tract 105.01",837,65,155,0,69,22,0,26,0,0,92,108,87,20,0,165,28
"Block Group 1, Census Tract 105.02",569,79,52,28,18,0,36,8,31,15,39,43,123,20,29,37,11
"Block Group 2, Census Tract 105.02",970,123,30,78,43,28,49,58,68,40,101,95,96,52,8,78,23
"Block Group 1, Census Tract 105.03",777,252,156,102,23,9,0,18,31,8,46,23,38,9,13,27,22
"Block Group 2, Census Tract 105.03",378,128,4,67,20,25,0,9,0,0,30,65,7,0,0,16,7
"Block Group 1, Census Tract 106",897,0,0,14,0,46,66,30,65,20,167,31,164,58,77,48,111
"Block Group 2, Census Tract 106",274,0,60,0,0,0,33,0,0,0,0,0,21,40,0,101,19
"Block Group 3, Census Tract 106",1113,92,131,22,29,0,96,40,17,76,122,115,5,100,14,182,72
"Block Group 4, Census Tract 106",633,155,57,19,13,0,0,92,0,19,19,100,52,75,13,19,0
"Block Group 1, Census Tract 107.01",645,43,22,24,10,120,53,39,23,0,50,70,85,22,11,27,46
"Block Group 2, Census Tract 107.01",919,0,0,0,40,47,52,22,17,41,128,116,158,52,56,61,129
"Block Group 1, Census Tract 107.02",617,43,0,34,24,107,70,22,22,0,53,102,89,41,10,0,0
"Block Group 2, Census Tract 107.02",281,0,4,18,11,0,11,27,43,63,46,0,13,5,0,30,10
"Block Group 3, Census Tract 107.02",580,31,17,27,6,12,28,32,10,101,52,8,124,55,58,19,0
"Block Group 4, Census Tract 107.02",367,36,11,0,0,21,30,32,0,66,16,50,91,14,0,0,0
"Block Group 1, Census Tract 201",788,9,25,80,9,17,28,24,41,33,39,108,112,65,125,29,44
"Block Group 2, Census Tract 201",836,57,13,142,46,40,41,93,34,79,49,133,54,18,11,26,0
"Block Group 1, Census Tract 202",387,0,11,0,0,0,10,0,14,0,31,72,34,55,51,66,43
"Block Group 2, Census Tract 202",340,0,0,14,13,15,0,0,80,35,0,0,116,29,0,0,38
"Block Group 3, Census Tract 202",593,78,0,22,0,38,16,0,39,0,9,30,32,51,132,39,107
"Block Group 4, Census Tract 202",717,42,0,0,12,15,0,14,0,0,15,128,84,25,129,88,165
"Block Group 1, Census Tract 203.01",1066,91,37,59,39,18,22,98,22,55,75,212,79,107,53,53,46
"Block Group 2, Census Tract 203.01",611,20,92,0,37,39,32,26,26,37,48,17,55,53,24,105,0
"Block Group 3, Census Tract 203.01",520,93,0,0,0,31,0,40,0,15,10,65,57,35,86,29,59
"Block Group 1, Census Tract 203.02",442,0,32,18,10,0,11,13,0,0,69,40,107,0,7,32,103
"Block Group 2, Census Tract 203.02",477,0,10,0,23,0,0,23,10,45,71,23,39,70,29,8,126
"Block Group 3, Census Tract 203.02",780,28,13,10,8,13,69,8,47,15,84,80,107,56,41,98,103
"Block Group 1, Census Tract 204",462,0,0,0,0,0,22,47,17,6,104,62,18,20,14,38,114
"Block Group 2, Census Tract 204",567,84,91,0,28,29,11,0,0,9,46,50,33,24,54,54,54
"Block Group 3, Census Tract 204",681,0,23,34,7,119,11,57,42,0,29,75,80,74,9,75,46
"Block Group 1, Census Tract 205",836,121,19,38,38,125,53,56,94,0,49,116,104,0,23,0,0
"Block Group 2, Census Tract 205",446,26,12,35,0,0,47,16,0,0,22,66,169,9,44,0,0
"Block Group 3, Census Tract 205",461,79,79,19,0,47,11,65,0,24,30,27,23,13,26,0,18
"Block Group 4, Census Tract 205",417,0,169,38,33,0,19,0,41,0,17,11,89,0,0,0,0
"Block Group 1, Census Tract 206.01",555,0,3,0,20,19,36,51,29,0,46,0,67,92,18,47,127
"Block Group 2, Census Tract 206.01",1159,103,0,20,162,0,105,21,25,58,142,43,276,106,79,0,19
"Block Group 3, Census Tract 206.01",337,104,11,0,0,28,0,0,0,63,53,2,32,0,19,9,16
"Block Group 1, Census Tract 206.02",387,14,0,17,31,0,0,21,25,47,82,58,38,0,0,27,27
"Block Group 2, Census Tract 206.02",261,14,0,34,0,25,0,0,0,0,35,58,53,0,13,0,29
"Block Group 3, Census Tract 206.02",428,0,41,0,0,16,0,0,0,11,132,51,35,0,89,53,0
"Block Group 4, Census Tract 206.02",596,14,0,24,0,0,0,11,13,0,10,14,56,167,33,21,233
"Block Group 1, Census Tract 207.01",466,6,138,8,0,22,0,24,3,18,27,21,39,34,25,28,73
"Block Group 2, Census Tract 207.01",296,0,7,6,5,37,0,0,0,0,34,10,40,49,43,33,32
"Block Group 1, Census Tract 207.02",547,31,0,40,69,9,15,143,0,0,34,67,10,0,53,76,0
"Block Group 2, Census Tract 207.02",808,30,0,11,97,68,47,51,0,107,105,52,98,31,30,55,26
"Block Group 3, Census Tract 207.02",578,96,0,0,21,0,43,14,58,0,82,37,86,21,0,89,31
"Block Group 4, Census Tract 207.02",525,43,29,45,0,0,24,30,0,0,40,19,153,5,0,0,137
"Block Group 1, Census Tract 208.01",516,0,15,0,35,0,13,29,93,27,71,40,71,61,31,0,30
"Block Group 2, Census Tract 208.01",410,11,0,0,0,40,0,0,115,0,13,15,139,32,2,30,13
"Block Group 3, Census Tract 208.01",495,15,0,0,30,34,0,11,0,15,151,19,41,12,57,56,54
"Block Group 4, Census Tract 208.01",786,35,0,65,29,110,96,41,0,28,36,141,39,52,55,31,28
"Block Group 1, Census Tract 208.02",327,0,0,0,0,34,0,0,0,0,0,113,0,89,40,0,51
"Block Group 2, Census Tract 208.02",555,0,0,21,51,21,33,13,24,44,19,21,82,82,46,20,78
"Block Group 3, Census Tract 208.02",694,39,22,18,37,21,49,49,0,77,137,44,110,19,1,71,0
"Block Group 4, Census Tract 208.02",501,103,42,0,70,42,18,0,21,23,22,14,19,13,40,0,74
"Block Group 1, Census Tract 209.01",883,32,24,79,128,36,35,19,160,59,62,65,89,39,11,25,20
"Block Group 2, Census Tract 209.01",348,6,21,55,0,13,7,0,47,54,10,19,19,0,27,42,28
"Block Group 3, Census Tract 209.01",969,33,59,78,68,72,0,17,23,27,113,73,136,59,132,54,25
"Block Group 1, Census Tract 209.02",953,86,42,24,132,55,66,98,71,63,123,0,97,15,9,46,26
"Block Group 2, Census Tract 209.02",634,84,16,22,27,26,22,41,68,20,52,118,57,42,18,0,21
"Block Group 1, Census Tract 301.01",403,0,16,57,97,14,49,0,0,42,48,56,9,0,15,0,0
"Block Group 2, Census Tract 301.01",453,107,70,18,56,12,0,0,16,73,51,13,8,29,0,0,0
"Block Group 3, Census Tract 301.01",631,40,62,13,175,0,49,70,42,65,40,14,22,29,0,10,0
"Block Group 4, Census Tract 301.01",619,15,15,17,34,49,0,0,0,0,48,54,66,56,77,79,109
"Block Group 1, Census Tract 301.02",521,56,28,0,10,56,17,0,30,0,48,81,77,28,29,34,27
"Block Group 2, Census Tract 301.02",761,77,108,10,34,23,10,36,206,18,100,51,35,7,27,9,10
"Block Group 3, Census Tract 301.02",565,25,24,23,43,9,38,34,0,10,52,143,95,5,10,18,36
"Block Group 1, Census Tract 301.03",377,16,38,42,0,0,7,31,0,27,6,34,52,44,0,46,34
"Block Group 2, Census Tract 301.03",637,47,71,22,6,44,6,19,38,8,125,106,29,20,43,15,38
"Block Group 1, Census Tract 301.04",709,126,16,24,58,17,30,2,82,9,43,64,107,9,37,48,37
"Block Group 2, Census Tract 301.04",278,52,42,16,23,23,47,37,4,0,0,16,10,0,8,0,0
"Block Group 1, Census Tract 302",772,13,13,0,25,14,71,21,70,0,110,50,105,19,31,52,178
"Block Group 2, Census Tract 302",578,16,51,0,0,14,21,61,29,28,58,47,87,57,46,36,27
"Block Group 3, Census Tract 302",466,14,0,0,0,0,0,0,0,9,29,43,14,15,58,95,189
"Block Group 4, Census Tract 302",734,0,39,0,14,25,0,14,0,4,130,57,172,76,84,37,82
"Block Group 1, Census Tract 303",654,36,22,18,15,54,24,25,51,48,26,59,76,83,0,27,90
"Block Group 2, Census Tract 303",839,45,32,51,47,47,32,7,84,18,113,4,42,21,182,48,66
"Block Group 1, Census Tract 304",734,94,43,21,51,31,46,7,0,10,50,19,57,78,78,61,88
"Block Group 2, Census Tract 304",551,0,0,0,62,16,17,18,0,0,26,40,88,46,98,27,113
"Block Group 1, Census Tract 305",716,13,23,0,0,0,0,0,68,23,34,61,76,154,30,71,163
"Block Group 2, Census Tract 305",752,0,29,0,12,13,0,0,0,13,42,35,186,139,70,101,112
"Block Group 3, Census Tract 305",705,0,0,13,41,54,0,37,14,31,43,10,65,150,67,123,57
"Block Group 4, Census Tract 305",792,14,42,0,0,0,0,14,73,0,47,120,208,87,50,93,44
"Block Group 1, Census Tract 306.01",697,12,26,28,52,10,20,0,66,47,142,12,160,40,82,0,0
"Block Group 2, Census Tract 306.01",459,114,39,16,41,0,31,0,11,0,0,45,24,38,12,50,38
"Block Group 3, Census Tract 306.01",765,39,65,32,52,62,129,59,17,37,17,85,72,9,18,0,72
"Block Group 1, Census Tract 306.03",517,32,68,21,30,13,14,11,60,5,22,42,55,76,22,27,19
"Block Group 2, Census Tract 306.03",897,38,111,0,53,50,76,57,71,82,94,122,44,12,24,33,30
"Block Group 1, Census Tract 306.04",797,30,22,26,58,0,59,0,84,17,107,131,93,17,15,86,52
"Block Group 2, Census Tract 306.04",839,59,76,0,8,70,27,9,41,8,51,158,74,78,83,27,70
"Block Group 3, Census Tract 306.04",491,134,93,30,37,13,19,0,65,0,17,31,11,7,0,18,16
"Block Group 1, Census Tract 307.01",844,105,18,83,59,44,89,21,30,24,62,50,93,79,15,52,20
"Block Group 1, Census Tract 307.02",530,68,10,27,19,21,25,10,9,5,5,87,37,80,20,45,62
"Block Group 2, Census Tract 307.02",959,77,22,59,71,59,27,5,20,87,71,16,105,167,37,87,49
"Block Group 1, Census Tract 307.03",496,210,7,38,7,7,0,0,0,0,16,27,30,44,67,21,22
"Block Group 2, Census Tract 307.03",438,51,214,37,10,36,23,0,28,0,0,11,0,0,0,28,0
"Block Group 3, Census Tract 307.03",973,42,8,28,24,8,96,23,8,38,57,86,181,158,54,86,76
"Block Group 1, Census Tract 307.06",1355,43,82,54,42,141,67,186,106,14,73,236,119,29,29,18,116
"Block Group 2, Census Tract 307.06",550,0,11,18,59,12,0,19,9,0,41,39,154,24,43,0,121
"Block Group 1, Census Tract 308",534,0,33,0,10,0,43,61,43,92,22,25,72,30,0,40,63
"Block Group 2, Census Tract 308",514,47,0,0,0,0,41,8,41,0,34,0,77,91,0,78,97
"Block Group 3, Census Tract 308",555,10,0,0,0,0,45,0,0,64,20,94,68,45,28,77,104
"Block Group 4, Census Tract 308",535,0,0,11,90,0,0,14,53,0,13,52,71,36,55,0,140
"Block Group 1, Census Tract 309",200,37,0,0,20,0,0,0,0,0,0,27,21,32,8,19,36
"Block Group 2, Census Tract 309",568,0,0,0,32,41,30,50,9,48,11,46,54,19,52,65,111
"Block Group 3, Census Tract 309",446,0,20,18,6,0,0,51,19,8,90,22,17,42,44,50,59
"Block Group 4, Census Tract 309",270,0,0,0,0,0,0,0,0,0,0,55,88,10,22,43,52
"Block Group 1, Census Tract 310",409,14,0,0,19,0,12,0,20,2,20,79,10,59,70,16,88
"Block Group 2, Census Tract 310",683,16,32,25,31,17,49,0,32,15,0,62,27,52,116,102,107
"Block Group 3, Census Tract 310",970,0,0,0,0,24,59,10,13,129,75,128,117,181,86,73,75
"Block Group 1, Census Tract 311",933,35,0,0,49,0,0,91,0,0,32,85,299,42,121,94,85
"Block Group 2, Census Tract 311",899,232,12,25,42,50,20,0,0,0,52,109,179,93,8,60,17
"Block Group 3, Census Tract 311",905,176,76,13,11,14,12,12,0,52,14,135,180,67,47,19,77
"Block Group 1, Census Tract 312",624,11,14,0,0,89,28,0,0,54,179,22,0,60,51,21,95
"Block Group 2, Census Tract 312",807,129,61,36,151,0,14,44,66,30,42,90,52,0,81,11,0
"Block Group 3, Census Tract 312",688,102,266,49,14,90,32,12,8,0,0,62,0,28,25,0,0
"Block Group 4, Census Tract 312",1144,150,269,193,12,15,17,43,96,64,113,47,30,24,0,53,18
"Block Group 1, Census Tract 313",666,13,0,38,67,36,40,138,82,0,31,62,82,13,0,27,37
"Block Group 2, Census Tract 313",925,110,0,0,51,61,39,17,30,0,158,107,153,55,55,21,68
"Block Group 3, Census Tract 313",301,66,37,0,0,0,0,0,0,0,0,13,95,46,0,44,0
"Block Group 4, Census Tract 313",1550,165,160,59,82,159,27,10,33,24,44,201,329,39,56,125,37
"Block Group 5, Census Tract 313",1027,55,0,124,0,63,54,19,31,0,216,73,186,78,58,26,44
"Block Group 1, Census Tract 314",758,40,41,17,17,59,10,56,0,0,119,0,145,144,58,0,52
"Block Group 2, Census Tract 314",340,18,0,17,0,0,0,38,0,0,47,38,39,33,15,78,17
"Block Group 3, Census Tract 314",649,43,12,18,9,75,0,20,0,14,126,23,91,90,17,65,46
"Block Group 4, Census Tract 314",769,0,15,0,23,0,43,43,12,0,46,51,171,91,56,47,171
"Block Group 5, Census Tract 314",601,29,0,0,0,0,42,10,16,18,158,34,46,70,14,31,133
"Block Group 1, Census Tract 315.01",470,156,18,0,77,10,44,0,9,8,22,52,12,20,17,19,6
"Block Group 2, Census Tract 315.01",1069,186,127,74,19,45,0,16,97,4,60,142,103,26,84,64,22
"Block Group 3, Census Tract 315.01",422,67,31,32,12,8,0,0,26,53,81,75,16,13,8,0,0
"Block Group 1, Census Tract 315.02",717,18,18,0,57,27,49,35,92,72,53,0,77,69,49,101,0
"Block Group 2, Census Tract 315.02",639,151,61,79,0,0,0,27,74,20,49,13,72,59,0,0,34
"Block Group 3, Census Tract 315.02",1093,261,202,69,52,63,15,35,55,73,0,74,94,39,42,0,19
"Block Group 1, Census Tract 317",1024,90,41,60,32,37,38,29,36,51,111,37,79,40,91,176,76
"Block Group 2, Census Tract 317",762,65,18,52,0,16,0,11,14,88,62,60,60,40,35,55,186
"Block Group 3, Census Tract 317",816,0,19,0,49,0,0,0,56,122,53,116,117,16,115,102,51
"Block Group 4, Census Tract 317",678,38,0,0,20,75,56,0,0,49,14,33,193,92,36,14,58
"Block Group 1, Census Tract 318",1005,39,47,36,5,7,39,50,12,20,76,130,183,78,72,53,158
"Block Group 1, Census Tract 319",702,16,0,0,34,18,46,45,49,7,17,110,93,139,37,39,52
"Block Group 2, Census Tract 319",645,11,0,10,11,16,0,31,0,125,49,15,54,36,41,77,169
"Block Group 1, Census Tract 321",920,59,80,22,26,26,10,0,22,0,90,137,103,247,16,0,82
"Block Group 2, Census Tract 321",634,19,25,0,0,46,100,73,0,0,0,72,154,13,48,0,84
"Block Group 3, Census Tract 321",767,66,12,45,44,0,0,19,0,16,27,143,35,102,21,195,42
"Block Group 4, Census Tract 321",1090,43,201,26,112,78,206,0,0,39,75,13,51,19,75,0,152
"Block Group 5, Census Tract 321",796,28,92,0,0,0,51,0,37,0,0,107,30,60,56,152,183
"Block Group 1, Census Tract 401",563,0,0,14,32,26,82,10,0,0,21,48,50,71,27,73,109
"Block Group 2, Census Tract 401",817,16,31,7,0,69,32,24,41,55,107,84,55,88,44,75,89
"Block Group 3, Census Tract 401",430,36,0,10,0,0,0,10,0,0,0,21,69,88,8,42,146
"Block Group 1, Census Tract 402.01",607,0,0,19,0,38,14,0,0,15,82,28,61,108,39,41,162
"Block Group 2, Census Tract 402.01",717,0,0,50,0,25,0,0,131,0,111,180,15,48,17,96,44
"Block Group 3, Census Tract 402.01",739,84,0,0,7,0,0,26,0,45,61,54,166,119,56,70,51
"Block Group 4, Census Tract 402.01",970,13,36,13,36,13,46,0,15,40,63,73,131,159,73,178,81
"Block Group 1, Census Tract 402.02",272,16,65,24,0,30,0,0,12,0,0,13,0,39,33,12,28
"Block Group 2, Census Tract 402.02",966,72,6,9,10,59,73,14,109,75,91,18,131,93,63,67,76
"Block Group 3, Census Tract 402.02",723,76,0,55,39,123,24,0,71,55,40,0,14,111,67,48,0
"Block Group 4, Census Tract 402.02",915,121,14,29,0,152,34,58,21,81,107,52,155,45,0,0,46
"Block Group 1, Census Tract 403",340,9,0,0,0,30,0,1,0,6,0,0,17,35,79,38,125
"Block Group 2, Census Tract 403",472,69,20,0,32,0,30,0,7,0,8,81,136,8,62,9,10
"Block Group 3, Census Tract 403",313,0,10,0,0,0,0,12,14,0,30,22,41,35,121,14,14
"Block Group 1, Census Tract 404.01",306,0,0,0,8,20,0,10,9,65,0,13,21,9,93,8,50
"Block Group 2, Census Tract 404.01",332,7,9,0,12,0,7,8,10,0,0,23,40,14,8,45,149
"Block Group 3, Census Tract 404.01",341,9,0,0,9,0,0,0,41,18,11,0,126,25,83,12,7
"Block Group 4, Census Tract 404.01",471,8,0,0,9,17,0,0,70,16,10,67,12,72,71,30,89
"Block Group 1, Census Tract 404.02",279,0,0,17,0,24,0,12,18,41,0,78,13,15,0,0,61
"Block Group 2, Census Tract 404.02",334,16,0,15,0,0,15,0,16,0,8,13,108,58,49,8,28
"Block Group 3, Census Tract 404.02",542,13,0,0,0,17,15,0,0,31,33,32,136,82,85,46,52
"Block Group 4, Census Tract 404.02",311,96,0,0,0,0,0,43,0,0,53,14,31,0,9,12,53
"Block Group 5, Census Tract 404.02",958,15,0,0,34,14,12,23,14,34,43,174,120,151,59,113,152
"Block Group 1, Census Tract 406",302,30,9,0,0,0,0,0,8,36,0,10,96,0,4,54,55
"Block Group 2, Census Tract 406",505,9,28,0,40,0,9,19,56,9,37,53,52,21,44,31,97
"Block Group 3, Census Tract 406",446,10,0,9,0,0,25,0,0,0,40,44,115,49,0,9,145
"Block Group 1, Census Tract 407",395,45,9,0,16,0,16,0,7,19,8,57,64,41,14,87,12
"Block Group 2, Census Tract 407",483,18,0,0,20,49,20,0,24,17,17,23,28,63,52,17,135
"Block Group 3, Census Tract 407",325,24,0,0,0,0,0,6,9,14,0,7,34,45,48,31,107
"Block Group 4, Census Tract 407",443,28,7,7,28,22,8,0,0,25,8,73,32,55,52,63,35
"Block Group 1, Census Tract 408",366,6,0,0,11,0,30,12,30,0,0,32,31,40,35,47,92
"Block Group 2, Census Tract 408",419,0,10,5,0,0,12,42,14,0,16,111,44,27,28,15,95
"Block Group 1, Census Tract 409",682,10,9,9,35,105,34,7,79,51,36,23,79,50,19,87,49
"Block Group 2, Census Tract 409",426,0,0,0,45,21,0,30,0,6,46,0,81,45,84,34,34
"Block Group 1, Census Tract 501",434,34,0,0,10,9,0,20,0,23,0,24,63,101,51,48,51
"Block Group 2, Census Tract 501",739,11,0,0,19,0,32,53,0,10,15,30,58,81,53,103,274
"Block Group 1, Census Tract 502",372,47,0,0,0,0,0,40,16,15,0,0,29,0,13,19,193
"Block Group 2, Census Tract 502",989,0,17,0,14,0,13,13,0,0,63,50,143,131,18,176,351
"Block Group 3, Census Tract 502",721,17,57,45,15,45,42,0,0,0,0,0,155,13,51,20,261
"Block Group 1, Census Tract 503",440,55,0,0,24,0,9,55,9,0,17,9,57,16,45,79,65
"Block Group 2, Census Tract 503",277,0,0,0,0,0,0,11,0,8,0,20,8,15,36,11,168
"Block Group 3, Census Tract 503",374,9,0,0,9,0,0,0,0,0,12,36,72,0,22,51,163
"Block Group 1, Census Tract 505",473,9,0,0,26,0,0,35,0,0,21,0,60,113,0,12,197
"Block Group 2, Census Tract 505",476,0,0,0,0,0,0,11,14,0,20,0,76,80,75,27,173
"Block Group 3, Census Tract 505",302,0,0,0,0,0,0,0,0,0,16,0,25,48,53,14,146
"Block Group 4, Census Tract 505",525,0,10,0,116,0,0,0,0,21,0,0,39,60,70,106,103
"Block Group 5, Census Tract 505",278,0,0,0,0,0,0,0,0,0,13,15,0,54,35,66,95
"Block Group 1, Census Tract 506",668,0,0,11,26,23,16,0,0,0,41,40,208,24,47,69,163
"Block Group 2, Census Tract 506",453,11,0,0,0,9,11,9,5,0,58,36,34,66,12,65,137
"Block Group 1, Census Tract 507",692,45,0,5,5,11,4,7,13,12,10,27,58,199,47,69,180
"Block Group 1, Census Tract 508",535,0,0,18,0,1,6,27,57,0,40,23,33,38,24,67,201
"Block Group 1, Census Tract 509",648,0,0,55,0,15,12,0,5,5,28,46,99,83,76,60,164
"Block Group 1, Census Tract 510",707,19,7,0,22,8,15,12,9,10,13,47,87,61,17,132,248
"Block Group 1, Census Tract 511",753,29,0,22,25,0,13,0,12,3,18,143,38,22,41,148,239
"Block Group 1, Census Tract 512",316,0,0,0,7,0,16,10,0,0,45,5,23,22,18,100,70
"Block Group 2, Census Tract 512",297,7,2,0,0,0,0,0,0,0,0,0,26,48,39,51,124
"Block Group 1, Census Tract 513",428,24,7,14,26,0,0,18,0,0,0,28,20,14,29,34,214
"Block Group 2, Census Tract 513",663,0,0,6,0,0,7,17,0,0,21,18,26,89,31,117,331
"Block Group 1, Census Tract 514",518,4,13,6,0,4,11,0,10,19,20,7,55,39,44,114,172
"Block Group 2, Census Tract 514",463,30,17,8,5,5,6,13,0,2,6,21,86,47,34,81,102
"Block Group 1, Census Tract 601",374,0,0,7,8,8,12,9,7,0,0,57,48,40,29,27,122
"Block Group 2, Census Tract 601",577,0,0,25,0,8,0,33,65,0,75,18,77,42,9,88,137
"Block Group 3, Census Tract 601",395,0,0,37,0,0,20,0,19,7,57,31,14,39,47,52,72
"Block Group 1, Census Tract 602",650,19,46,19,34,36,13,61,0,30,51,16,60,50,35,32,148
"Block Group 2, Census Tract 602",451,36,0,0,0,36,19,0,40,26,0,4,56,28,15,59,132
"Block Group 1, Census Tract 603",548,29,0,10,0,0,0,0,13,0,0,71,58,68,15,102,182
"Block Group 2, Census Tract 603",668,31,0,0,0,7,45,29,9,9,12,47,143,36,68,122,110
"Block Group 1, Census Tract 604",725,0,11,0,9,9,40,13,9,27,33,103,90,20,75,47,239
"Block Group 2, Census Tract 604",395,0,10,34,0,8,0,0,31,0,0,11,18,10,95,48,130
"Block Group 3, Census Tract 604",494,8,0,0,0,0,0,9,0,0,22,0,65,22,62,155,151
"Block Group 1, Census Tract 605",679,160,98,21,44,0,6,4,0,4,41,61,19,13,30,36,142
"Block Group 1, Census Tract 608",882,0,40,24,20,0,14,16,83,0,14,84,244,97,96,33,117
"Block Group 2, Census Tract 608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 3, Census Tract 608",1137,59,0,0,0,68,0,0,0,0,96,365,247,49,56,144,53
"Block Group 4, Census Tract 608",1536,114,43,59,21,21,67,53,0,105,64,290,126,127,117,128,201
"Block Group 1, Census Tract 609",775,0,24,0,0,0,0,0,0,60,32,150,175,30,112,107,85
"Block Group 2, Census Tract 609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 3, Census Tract 609",992,66,0,0,0,30,87,49,0,120,110,90,81,81,0,120,158
"Block Group 4, Census Tract 609",215,0,0,0,0,0,42,0,90,0,37,25,0,0,0,0,21
"Block Group 5, Census Tract 609",1363,38,62,13,31,39,0,0,232,97,188,162,133,62,74,191,41
"Block Group 6, Census Tract 609",1449,97,37,42,17,37,37,6,0,36,45,106,220,324,203,114,128
"Block Group 1, Census Tract 610",1159,98,13,41,42,31,15,44,21,0,40,96,97,130,69,204,218
"Block Group 1, Census Tract 611",713,0,0,14,7,4,5,18,0,44,52,139,78,106,44,56,146
"Block Group 1, Census Tract 612",821,0,10,4,8,15,25,10,42,26,10,35,122,112,104,68,230
"Block Group 1, Census Tract 615",899,16,17,0,22,6,5,7,13,12,40,135,76,83,126,98,243
"Block Group 1, Census Tract 618",742,63,6,21,22,5,103,9,61,19,32,113,153,41,41,40,13
"Block Group 1, Census Tract 619.01",536,38,0,0,0,0,45,43,114,0,62,9,97,22,33,37,36
"Block Group 2, Census Tract 619.01",547,38,17,0,17,0,0,13,15,75,25,106,100,17,57,37,30
"Block Group 3, Census Tract 619.01",643,30,41,0,12,58,55,0,80,37,50,9,103,23,65,17,63
"Block Group 4, Census Tract 619.01",689,78,183,82,0,0,36,0,16,0,28,0,144,29,32,13,48
"Block Group 1, Census Tract 619.02",786,45,21,0,0,0,27,20,36,0,12,116,99,121,69,45,175
"Block Group 2, Census Tract 619.02",1104,51,49,66,31,0,0,0,34,37,34,187,272,39,61,47,196
"Block Group 3, Census Tract 619.02",992,64,19,20,14,0,38,35,37,13,190,69,147,135,88,33,90
"Block Group 4, Census Tract 619.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 1, Census Tract 620",1148,20,0,10,41,18,26,103,59,0,33,102,127,183,63,136,227
"Block Group 2, Census Tract 620",483,46,0,0,0,10,25,0,77,0,31,23,72,34,70,64,31
"Block Group 1, Census Tract 621",367,0,0,0,0,33,0,0,0,0,23,0,34,21,51,92,113
"Block Group 2, Census Tract 621",541,0,16,4,0,0,44,59,8,22,48,88,79,57,45,26,45
"Block Group 3, Census Tract 621",998,166,0,90,0,0,0,0,17,27,44,101,69,76,40,102,266
"Block Group 1, Census Tract 622",572,21,8,5,0,0,0,0,0,8,21,0,74,104,28,77,226
"Block Group 2, Census Tract 622",724,27,0,0,0,0,0,24,0,0,37,35,37,53,118,62,331
"Block Group 1, Census Tract 623",637,5,5,14,0,0,0,0,29,0,27,11,58,18,60,116,294
"Block Group 1, Census Tract 624",737,6,42,14,12,0,0,0,7,47,19,38,47,75,69,51,310
"Block Group 1, Census Tract 625",688,4,11,15,7,5,12,26,16,13,16,21,86,52,32,114,258
