area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 1, Census Tract 1907.02",325,10,42,9,0,8,31,18,66,0,20,42,35,0,44,0,0
"Block Group 2, Census Tract 1907.02",418,16,35,56,31,48,20,11,24,10,24,77,19,47,0,0,0
"Block Group 3, Census Tract 1907.02",633,80,7,31,41,62,38,19,28,57,117,74,0,8,55,16,0
"Block Group 1, Census Tract 1908",245,16,21,58,29,30,22,0,17,0,0,36,16,0,0,0,0
"Block Group 2, Census Tract 1908",415,51,9,0,95,33,23,26,20,16,25,24,32,45,10,6,0
"Block Group 3, Census Tract 1908",490,33,40,16,42,53,0,23,0,7,45,45,76,102,0,8,0
"Block Group 4, Census Tract 1908",547,0,14,22,50,24,57,66,27,40,122,45,27,28,25,0,0
"Block Group 5, Census Tract 1908",355,41,43,0,9,53,0,32,10,22,33,0,56,26,0,20,10
"Block Group 1, Census Tract 1909",650,39,123,23,17,34,75,50,6,13,39,93,60,63,4,11,0
"Block Group 1, Census Tract 1910",306,18,14,14,5,29,31,21,5,6,30,23,56,24,11,14,5
"Block Group 2, Census Tract 1910",418,19,41,0,24,16,51,34,42,19,79,18,47,28,0,0,0
"Block Group 1, Census Tract 1911",288,21,0,9,37,26,9,0,12,26,15,69,53,0,0,11,0
"Block Group 2, Census Tract 1911",260,20,5,9,32,37,13,0,0,16,49,68,6,0,5,0,0
"Block Group 3, Census Tract 1911",267,0,9,10,23,9,29,0,44,0,89,16,10,0,9,19,0
"Block Group 4, Census Tract 1911",376,35,54,17,34,0,41,18,19,19,52,31,18,16,11,11,0
"Block Group 5, Census Tract 1911",528,0,47,46,51,55,15,25,0,40,71,102,60,16,0,0,0
"Block Group 6, Census Tract 1911",274,17,19,0,24,13,10,30,10,18,39,27,50,17,0,0,0
"Block Group 1, Census Tract 1912",703,27,34,62,74,52,70,41,74,31,62,79,66,10,16,5,0
"Block Group 2, Census Tract 1912",254,16,13,22,30,16,12,10,0,24,39,39,15,6,12,0,0
"Block Group 1, Census Tract 1913.01",588,39,0,72,24,28,74,90,21,24,26,52,73,48,17,0,0
"Block Group 2, Census Tract 1913.01",436,0,51,19,42,0,20,27,66,9,78,23,26,65,0,10,0
"Block Group 3, Census Tract 1913.01",426,10,68,0,0,17,7,25,17,48,38,35,53,67,6,11,24
"Block Group 1, Census Tract 1913.02",686,36,35,93,51,45,56,39,88,16,30,66,85,7,8,24,7
"Block Group 2, Census Tract 1913.02",777,0,52,0,78,78,51,144,21,22,104,67,34,104,0,0,22
"Block Group 1, Census Tract 2001",281,0,11,10,14,55,22,7,0,34,22,6,65,25,0,0,10
"Block Group 2, Census Tract 2001",410,34,45,0,15,24,31,7,31,39,8,27,13,74,25,35,2
"Block Group 3, Census Tract 2001",670,55,37,97,18,49,31,74,10,20,83,18,34,57,62,25,0
"Block Group 1, Census Tract 2002",367,30,24,0,0,61,18,0,12,0,44,60,59,37,12,0,10
"Block Group 2, Census Tract 2002",406,61,9,36,21,112,0,20,44,24,44,10,16,9,0,0,0
"Block Group 3, Census Tract 2002",346,31,35,16,47,18,0,33,43,11,9,24,57,17,5,0,0
"Block Group 4, Census Tract 2002",399,44,61,33,17,0,11,39,11,0,42,31,46,47,9,8,0
"Block Group 1, Census Tract 2003",304,16,34,10,18,28,29,28,0,12,29,20,41,24,6,6,3
"Block Group 2, Census Tract 2003",300,33,10,27,24,30,25,9,39,12,0,37,35,0,7,12,0
"Block Group 1, Census Tract 2004.01",310,14,5,43,47,54,9,30,4,17,21,0,45,21,0,0,0
"Block Group 2, Census Tract 2004.01",721,47,65,44,85,32,35,65,20,37,79,36,137,0,15,11,13
"Block Group 1, Census Tract 2004.02",341,32,0,29,0,0,36,11,26,43,0,34,64,32,10,0,24
"Block Group 2, Census Tract 2004.02",407,34,49,39,46,0,65,11,0,22,0,39,71,11,0,0,20
"Block Group 3, Census Tract 2004.02",362,34,0,50,0,34,27,0,0,0,85,42,33,21,0,8,28
"Block Group 1, Census Tract 2101",549,29,60,28,30,30,31,35,17,32,22,41,71,19,3,33,68
"Block Group 2, Census Tract 2101",441,8,49,9,5,57,17,104,15,10,27,64,45,17,14,0,0
"Block Group 3, Census Tract 2101",378,16,15,0,21,33,0,0,6,0,46,72,68,64,30,0,7
"Block Group 1, Census Tract 2104",641,47,29,46,31,58,32,80,16,22,57,59,49,48,31,36,0
"Block Group 2, Census Tract 2104",299,17,20,47,16,23,0,15,23,14,20,26,39,9,7,19,4
"Block Group 1, Census Tract 2105.01",381,9,18,13,21,71,41,0,16,35,7,65,37,10,29,9,0
"Block Group 2, Census Tract 2105.01",967,102,78,49,48,20,47,73,95,62,60,86,113,29,32,32,41
"Block Group 1, Census Tract 2105.02",657,59,62,28,94,34,34,19,18,63,41,70,72,9,0,54,0
"Block Group 2, Census Tract 2105.02",392,25,62,28,15,69,24,36,7,34,16,14,25,26,3,8,0
"Block Group 3, Census Tract 2105.02",371,0,0,36,39,14,0,55,30,44,75,40,20,13,0,5,0
"Block Group 1, Census Tract 2106.01",124,14,8,0,6,0,0,8,0,10,24,15,24,0,6,0,9
"Block Group 2, Census Tract 2106.01",284,15,8,15,24,12,9,21,14,24,29,27,30,20,5,8,23
"Block Group 3, Census Tract 2106.01",466,42,0,13,17,23,20,14,0,36,25,141,53,66,0,16,0
"Block Group 1, Census Tract 2106.02",592,89,60,17,68,8,0,39,8,10,29,60,90,22,49,31,12
"Block Group 2, Census Tract 2106.02",350,21,12,9,60,38,8,0,0,8,37,7,47,18,31,35,19
"Block Group 3, Census Tract 2106.02",631,24,21,18,44,24,67,42,44,53,55,58,56,39,24,33,29
"Block Group 1, Census Tract 2107",326,15,0,40,0,0,15,21,23,0,72,38,31,17,24,30,0
"Block Group 2, Census Tract 2107",603,61,17,9,22,97,0,8,43,44,45,54,76,32,34,35,26
"Block Group 3, Census Tract 2107",677,43,99,27,38,36,54,65,38,38,30,41,33,41,33,40,21
"Block Group 1, Census Tract 2108",384,0,10,6,13,12,39,22,23,19,58,33,17,38,28,24,42
"Block Group 1, Census Tract 2109",865,20,62,161,62,52,28,23,77,6,61,78,46,68,16,58,47
"Block Group 2, Census Tract 2109",360,0,29,9,14,33,17,8,26,0,0,44,46,45,15,22,52
"Block Group 1, Census Tract 2203",546,13,14,17,21,16,13,16,33,15,25,63,76,80,36,29,79
"Block Group 2, Census Tract 2203",385,10,30,5,22,12,5,9,17,5,40,31,59,48,16,41,35
"Block Group 1, Census Tract 2204",432,0,0,0,12,0,0,38,29,75,9,25,129,57,17,10,31
"Block Group 2, Census Tract 2204",638,80,41,0,0,12,8,35,0,23,45,73,85,114,18,63,41
"Block Group 1, Census Tract 2205",485,18,0,0,26,39,0,48,8,19,29,54,74,20,34,62,54
"Block Group 2, Census Tract 2205",341,0,16,13,14,5,9,0,8,8,42,61,34,54,51,26,0
"Block Group 3, Census Tract 2205",396,0,11,0,17,38,4,13,12,36,24,57,88,33,0,27,36
"Block Group 1, Census Tract 2206.01",355,35,24,0,22,25,40,20,22,16,4,16,48,37,15,26,5
"Block Group 2, Census Tract 2206.01",353,32,40,12,0,13,0,5,35,11,37,57,35,32,14,12,18
"Block Group 1, Census Tract 2206.02",270,8,29,0,32,0,0,0,0,0,35,21,88,37,0,0,20
"Block Group 2, Census Tract 2206.02",263,0,0,0,16,36,0,10,43,0,0,0,0,84,47,10,17
"Block Group 3, Census Tract 2206.02",706,135,96,0,92,0,43,114,48,35,41,0,23,51,0,0,28
"Block Group 4, Census Tract 2206.02",755,90,38,30,78,52,49,24,43,0,54,67,13,123,17,54,23
"Block Group 5, Census Tract 2206.02",321,0,0,11,0,12,32,11,9,11,84,0,21,42,78,10,0
"Block Group 1, Census Tract 2207.01",361,81,0,9,32,0,0,38,0,2,63,18,61,0,10,38,9
"Block Group 2, Census Tract 2207.01",179,0,0,19,0,0,0,21,0,0,0,20,50,29,9,21,10
"Block Group 3, Census Tract 2207.01",534,26,0,24,22,53,38,9,28,32,59,81,67,29,40,19,7
"Block Group 1, Census Tract 2207.02",392,0,16,47,9,24,14,22,24,6,23,138,37,23,9,0,0
"Block Group 2, Census Tract 2207.02",294,18,41,9,0,16,17,31,15,0,57,17,57,0,16,0,0
"Block Group 3, Census Tract 2207.02",315,0,30,22,17,5,10,0,16,30,9,33,99,25,0,9,10
"Block Group 4, Census Tract 2207.02",286,9,9,25,5,25,24,0,17,35,30,19,31,13,24,6,14
"Block Group 1, Census Tract 2209.01",351,72,45,56,38,0,9,0,42,22,0,8,21,6,32,0,0
"Block Group 2, Census Tract 2209.01",366,49,34,33,30,24,23,0,0,17,33,38,37,48,0,0,0
"Block Group 3, Census Tract 2209.01",261,18,10,32,0,24,0,7,90,19,0,8,24,10,9,0,10
"Block Group 1, Census Tract 2209.02",378,42,13,80,17,28,23,19,9,3,21,38,45,6,28,0,6
"Block Group 2, Census Tract 2209.02",557,23,37,42,30,27,41,26,30,20,46,56,83,44,6,40,6
"Block Group 1, Census Tract 2210",471,45,23,5,29,22,68,17,0,21,25,70,33,46,28,19,20
"Block Group 2, Census Tract 2210",482,44,19,32,96,47,56,22,7,25,20,40,17,46,6,5,0
"Block Group 1, Census Tract 2211",722,8,46,43,52,17,0,25,73,30,24,121,144,67,18,33,21
"Block Group 2, Census Tract 2211",828,158,76,37,82,18,23,44,44,9,43,40,99,35,70,43,7
"Block Group 3, Census Tract 2211",400,26,32,33,52,0,0,82,0,15,33,47,55,8,8,9,0
"Block Group 1, Census Tract 2212",542,0,43,0,27,44,0,93,10,0,23,49,73,42,35,49,54
"Block Group 2, Census Tract 2212",688,28,10,62,15,25,0,37,29,19,84,62,104,84,74,35,20
"Block Group 1, Census Tract 2213",516,40,32,15,76,36,18,35,7,6,0,59,87,37,41,8,19
"Block Group 2, Census Tract 2213",540,53,15,23,49,25,23,17,7,38,57,24,79,54,18,30,28
"Block Group 3, Census Tract 2213",195,8,0,0,26,0,8,0,0,18,24,29,7,35,30,0,10
"Block Group 1, Census Tract 2214",420,12,45,4,6,63,8,11,9,7,42,100,26,8,16,24,39
"Block Group 2, Census Tract 2214",313,15,0,30,0,8,8,0,0,9,18,34,63,55,58,0,15
"Block Group 3, Census Tract 2214",527,34,9,32,7,58,25,8,27,20,27,64,97,33,59,18,9
"Block Group 1, Census Tract 2215",547,78,102,30,10,0,22,24,14,0,63,43,53,39,18,23,28
"Block Group 2, Census Tract 2215",808,38,54,35,55,38,90,51,40,11,96,61,49,71,28,49,42
"Block Group 1, Census Tract 2216",622,21,28,8,0,15,10,14,17,16,26,78,80,63,69,48,129
"Block Group 2, Census Tract 2216",707,22,16,33,45,27,20,39,32,0,40,33,94,32,61,50,163
"Block Group 1, Census Tract 2222",447,0,22,4,22,11,24,0,5,0,12,26,83,36,51,27,124
"Block Group 2, Census Tract 2222",438,18,0,0,9,0,8,5,15,7,17,50,33,30,70,44,132
"Block Group 1, Census Tract 2225",476,59,12,21,32,4,38,22,20,37,19,45,33,36,50,27,21
"Block Group 1, Census Tract 2226",663,58,5,12,38,33,35,62,20,25,59,74,93,24,39,64,22
"Block Group 1, Census Tract 2227",307,14,62,20,0,13,14,0,9,17,27,37,44,8,13,4,25
"Block Group 2, Census Tract 2227",528,39,0,63,27,14,50,15,22,22,29,50,75,64,21,4,33
"Block Group 1, Census Tract 2228",365,25,49,41,25,50,20,0,42,10,35,23,23,14,4,1,3
"Block Group 1, Census Tract 2229",304,8,43,9,12,17,22,8,24,22,41,37,19,18,21,3,0
"Block Group 1, Census Tract 2301",590,63,36,25,18,10,45,33,39,0,89,68,75,34,17,0,38
"Block Group 1, Census Tract 2302",553,46,22,25,37,26,69,33,38,18,34,55,87,0,44,6,13
"Block Group 1, Census Tract 2303",265,6,25,1,23,23,18,15,22,0,41,15,57,9,4,6,0
"Block Group 1, Census Tract 2304",345,48,34,13,9,17,12,45,15,0,4,69,35,13,16,15,0
"Block Group 2, Census Tract 2304",305,25,28,5,31,0,0,4,6,21,17,51,74,31,12,0,0
"Block Group 1, Census Tract 2305",659,143,71,33,40,77,57,69,61,20,0,9,70,9,0,0,0
"Block Group 2, Census Tract 2305",412,80,18,7,28,19,40,35,21,6,21,16,38,24,33,26,0
"Block Group 1, Census Tract 2306",199,20,44,0,0,41,0,68,19,0,0,7,0,0,0,0,0
"Block Group 2, Census Tract 2306",418,67,25,27,47,12,45,0,30,0,86,29,0,25,0,25,0
"Block Group 3, Census Tract 2306",181,45,16,13,0,0,0,0,15,11,16,23,25,0,0,17,0
"Block Group 4, Census Tract 2306",304,2,17,0,25,0,71,32,25,0,35,46,34,17,0,0,0
"Block Group 5, Census Tract 2306",404,44,70,0,44,29,29,47,17,4,0,17,86,0,0,11,6
"Block Group 6, Census Tract 2306",304,46,5,58,82,25,0,0,14,32,0,0,19,11,8,0,4
"Block Group 1, Census Tract 2307",416,0,37,9,11,60,47,20,45,26,39,9,86,19,0,8,0
"Block Group 2, Census Tract 2307",225,19,9,51,42,0,0,18,0,5,45,10,9,11,0,0,6
"Block Group 3, Census Tract 2307",420,34,7,81,27,84,37,28,10,0,38,26,38,0,10,0,0
"Block Group 4, Census Tract 2307",495,71,18,55,48,24,9,47,16,29,0,64,40,22,20,32,0
"Block Group 1, Census Tract 2308",346,19,14,16,31,12,27,19,4,4,30,32,62,23,15,16,22
"Block Group 1, Census Tract 2309",640,142,57,19,0,24,15,42,32,0,44,106,108,11,9,0,31
"Block Group 2, Census Tract 2309",627,153,22,41,31,56,26,20,21,0,71,31,52,42,11,17,33
"Block Group 3, Census Tract 2309",615,98,18,83,11,36,56,87,7,0,32,60,48,40,23,16,0
"Block Group 1, Census Tract 2311",350,42,40,22,35,11,39,18,6,21,29,19,18,19,13,16,2
"Block Group 1, Census Tract 2312",341,70,24,65,30,0,18,0,14,22,23,48,10,17,0,0,0
"Block Group 2, Census Tract 2312",387,152,0,33,30,18,0,10,19,0,18,53,38,16,0,0,0
"Block Group 3, Census Tract 2312",237,0,47,37,18,12,34,0,10,0,0,31,31,17,0,0,0
"Block Group 4, Census Tract 2312",444,54,53,8,11,64,21,26,31,29,49,7,17,43,0,20,11
"Block Group 5, Census Tract 2312",341,54,43,51,56,19,21,0,9,0,33,33,13,9,0,0,0
"Block Group 1, Census Tract 2315",198,35,0,34,35,0,0,0,17,0,33,0,33,11,0,0,0
"Block Group 2, Census Tract 2315",314,138,0,16,103,0,0,19,0,0,0,0,0,0,0,38,0
"Block Group 3, Census Tract 2315",112,19,0,0,0,0,0,15,0,16,0,28,34,0,0,0,0
"Block Group 4, Census Tract 2315",378,89,56,0,0,39,71,0,0,0,50,18,19,31,0,5,0
"Block Group 5, Census Tract 2315",323,90,13,0,72,32,0,38,44,0,0,18,16,0,0,0,0
"Block Group 6, Census Tract 2315",512,105,34,0,43,0,36,62,19,87,0,23,103,0,0,0,0
"Block Group 1, Census Tract 2402",770,60,53,35,39,14,0,0,3,0,8,51,34,121,84,91,177
"Block Group 1, Census Tract 2403",621,12,10,27,11,17,21,0,12,14,27,27,108,74,33,68,160
"Block Group 1, Census Tract 2405",1242,27,19,11,7,32,0,10,73,17,56,37,192,139,134,206,282
"Block Group 1, Census Tract 2406",627,0,27,53,24,22,18,5,20,18,29,34,79,58,57,77,106
"Block Group 1, Census Tract 2407",621,44,22,65,67,9,17,34,17,17,40,15,89,52,37,39,57
"Block Group 1, Census Tract 2408",299,80,7,31,0,22,14,18,22,4,4,34,23,21,6,9,4
"Block Group 2, Census Tract 2408",369,44,28,20,21,26,29,30,0,30,31,32,44,4,0,10,20
"Block Group 1, Census Tract 2409",513,90,48,5,39,10,45,16,21,20,46,59,26,46,20,16,6
"Block Group 1, Census Tract 2410",366,40,32,31,8,30,25,4,14,0,25,53,31,25,22,11,15
"Block Group 2, Census Tract 2410",303,43,31,9,17,0,16,23,25,34,24,8,5,20,15,19,14
"Block Group 1, Census Tract 2411",713,17,41,65,45,0,18,15,26,15,21,119,93,42,102,64,30
"Block Group 2, Census Tract 2411",861,43,8,82,35,49,51,8,67,16,38,76,160,98,44,26,60
"Block Group 1, Census Tract 2412",330,26,0,0,6,17,9,4,11,5,28,28,20,23,11,37,105
"Block Group 2, Census Tract 2412",398,83,12,17,34,14,15,0,9,0,6,40,24,52,32,25,35
"Block Group 1, Census Tract 2413",782,7,4,56,16,12,11,14,16,13,46,41,75,146,41,149,135
"Block Group 1, Census Tract 2414",665,173,50,43,14,0,0,43,0,48,66,12,62,63,12,12,67
"Block Group 2, Census Tract 2414",486,31,0,24,0,0,0,13,0,0,0,0,90,88,40,126,74
"Block Group 3, Census Tract 2414",549,38,13,0,0,0,12,0,38,0,84,0,13,105,62,51,133
"Block Group 4, Census Tract 2414",749,13,0,12,0,0,0,0,14,42,61,65,76,102,54,74,236
"Block Group 1, Census Tract 2415",768,26,0,64,0,0,31,0,33,0,61,54,113,48,43,60,235
"Block Group 2, Census Tract 2415",331,0,9,0,21,0,9,7,33,0,18,48,37,24,8,62,55
"Block Group 3, Census Tract 2415",289,0,0,0,9,0,0,0,0,15,53,0,78,8,55,17,54
"Block Group 1, Census Tract 2416",622,27,0,0,14,24,8,22,54,7,48,55,131,84,43,38,67
"Block Group 2, Census Tract 2416",1037,69,24,0,44,16,78,60,25,0,92,84,162,60,49,136,138
"Block Group 1, Census Tract 2420",679,42,0,0,12,16,73,0,42,3,43,0,65,141,26,71,145
"Block Group 2, Census Tract 2420",786,168,70,31,74,15,64,0,0,23,16,34,31,72,58,86,44
"Block Group 3, Census Tract 2420",613,16,42,73,46,37,0,0,15,33,31,125,63,40,16,60,16
"Block Group 1, Census Tract 2421",326,0,17,9,9,0,9,0,16,0,48,8,43,40,23,67,37
"Block Group 2, Census Tract 2421",656,9,16,0,9,28,8,18,0,28,53,43,139,82,33,55,135
"Block Group 3, Census Tract 2421",697,9,30,0,0,7,10,8,47,17,8,48,74,74,88,151,126
"Block Group 1, Census Tract 2422",771,7,74,0,16,14,7,8,56,9,44,54,126,64,76,76,140
"Block Group 2, Census Tract 2422",890,9,40,18,19,13,10,33,56,54,76,79,91,64,55,135,138
"Block Group 1, Census Tract 2423",697,6,9,8,26,0,26,11,53,7,84,143,87,78,48,5,106
"Block Group 2, Census Tract 2423",902,87,7,0,8,35,13,15,9,17,118,115,106,170,19,29,154
"Block Group 1, Census Tract 2424",567,10,28,10,32,8,0,17,25,56,33,40,155,18,38,53,44
"Block Group 2, Census Tract 2424",837,60,22,34,79,37,40,22,29,43,45,109,91,77,56,46,47
"Block Group 1, Census Tract 2425",867,133,90,7,43,56,6,26,31,61,89,16,105,85,42,62,15
"Block Group 2, Census Tract 2425",723,7,7,52,37,55,29,40,13,0,64,84,96,141,19,23,56
"Block Group 1, Census Tract 2426",535,39,75,14,90,77,22,0,0,58,14,45,13,66,0,8,14
"Block Group 2, Census Tract 2426",752,39,54,0,38,55,52,14,29,27,68,45,176,33,10,73,39
"Block Group 3, Census Tract 2426",633,0,54,0,13,24,41,0,81,10,32,132,42,85,14,73,32
"Block Group 4, Census Tract 2426",513,31,35,0,14,46,44,39,47,0,36,25,45,0,92,35,24
"Block Group 1, Census Tract 2427",689,112,94,70,54,26,23,6,34,34,35,56,29,34,29,40,13
"Block Group 1, Census Tract 2428",592,25,61,27,52,18,7,0,15,35,28,60,51,48,53,51,61
"Block Group 1, Census Tract 2429",500,35,18,4,14,8,30,8,26,4,66,46,64,61,14,37,65
"Block Group 2, Census Tract 2429",305,17,9,0,29,32,0,3,34,0,11,38,45,32,27,16,12
"Block Group 1, Census Tract 2430",375,0,0,36,0,13,0,0,43,59,53,58,73,7,14,11,8
"Block Group 2, Census Tract 2430",660,0,0,38,25,4,0,38,12,69,56,128,117,36,47,33,57
"Block Group 1, Census Tract 2431",608,30,32,17,20,26,33,0,11,4,0,46,84,122,21,52,110
"Block Group 2, Census Tract 2431",271,27,5,0,23,5,7,0,25,38,0,6,24,30,21,24,36
"Block Group 1, Census Tract 2432",488,36,0,12,0,6,5,0,28,0,36,31,84,28,6,92,124
"Block Group 2, Census Tract 2432",393,6,8,19,0,0,4,4,0,24,29,46,47,42,24,58,82
"Block Group 1, Census Tract 2433",490,0,21,17,25,0,23,0,8,44,43,62,83,61,52,8,43
"Block Group 2, Census Tract 2433",670,23,10,8,21,24,10,37,45,36,42,78,111,55,54,45,71
"Block Group 1, Census Tract 2434",531,41,22,17,27,46,42,19,15,57,16,77,71,8,8,23,42
"Block Group 2, Census Tract 2434",185,9,0,0,8,0,35,10,13,0,0,0,35,33,7,17,18
"Block Group 3, Census Tract 2434",579,0,0,18,23,0,9,0,8,15,19,62,125,80,46,110,64
"Block Group 1, Census Tract 2435",581,88,24,55,31,10,6,35,8,14,11,64,70,35,31,35,64
"Block Group 2, Census Tract 2435",1108,15,0,4,0,28,22,27,0,27,129,73,146,154,98,124,261
"Block Group 1, Census Tract 2502",391,11,51,20,44,14,26,32,26,16,43,33,14,41,6,14,0
"Block Group 2, Census Tract 2502",390,51,20,21,26,61,17,21,18,16,25,33,40,25,5,0,11
"Block Group 1, Census Tract 2503",578,26,20,78,56,32,70,23,18,36,45,44,56,26,7,33,8
"Block Group 2, Census Tract 2503",329,42,42,25,8,24,19,21,31,19,36,18,0,25,19,0,0
"Block Group 3, Census Tract 2503",393,99,34,35,17,37,36,27,25,41,17,0,16,0,9,0,0
"Block Group 4, Census Tract 2503",266,32,36,22,22,41,29,0,25,0,7,0,52,0,0,0,0
"Block Group 1, Census Tract 2504",187,25,55,57,5,0,13,0,0,0,32,0,0,0,0,0,0
"Block Group 2, Census Tract 2504",390,31,74,0,66,13,63,0,28,19,48,0,48,0,0,0,0
"Block Group 3, Census Tract 2504",303,94,16,0,30,25,8,0,0,42,0,46,42,0,0,0,0
"Block Group 4, Census Tract 2504",481,15,55,32,38,0,0,15,0,115,61,50,34,0,66,0,0
"Block Group 5, Census Tract 2504",505,49,0,62,0,13,126,17,0,16,66,65,55,0,36,0,0
"Block Group 1, Census Tract 2505",503,0,32,0,0,53,0,0,0,0,16,44,131,170,25,23,9
"Block Group 2, Census Tract 2505",484,72,0,45,0,34,0,14,0,0,13,16,130,67,44,16,33
"Block Group 3, Census Tract 2505",351,0,0,32,0,18,0,0,34,0,37,30,24,50,70,47,9
"Block Group 4, Census Tract 2505",277,0,0,0,16,15,0,17,0,0,14,24,31,72,14,14,60
"Block Group 5, Census Tract 2505",194,0,0,0,0,0,0,15,16,0,29,36,16,28,31,9,14
"Block Group 6, Census Tract 2505",414,0,14,104,42,19,67,0,0,35,14,14,20,47,0,38,0
"Block Group 7, Census Tract 2505",641,65,59,0,81,0,0,77,10,0,96,72,44,73,54,0,10
"Block Group 1, Census Tract 2506",237,19,0,35,0,6,0,21,0,16,32,33,37,21,17,0,0
"Block Group 2, Census Tract 2506",364,36,0,35,32,37,14,12,0,40,94,0,21,3,22,11,7
"Block Group 3, Census Tract 2506",305,24,36,11,29,0,0,14,0,19,11,0,55,43,32,19,12
"Block Group 4, Census Tract 2506",374,48,11,38,13,25,6,0,43,18,0,65,54,13,3,12,25
"Block Group 1, Census Tract 2507",417,60,20,66,14,30,12,56,0,0,56,30,59,0,0,14,0
"Block Group 2, Census Tract 2507",418,31,84,0,14,60,74,0,0,13,57,85,0,0,0,0,0
"Block Group 3, Census Tract 2507",368,0,44,0,69,53,19,0,0,31,45,0,85,9,13,0,0
"Block Group 4, Census Tract 2507",325,49,62,85,19,0,0,0,0,0,64,20,12,14,0,0,0
"Block Group 5, Census Tract 2507",462,80,37,18,0,55,28,13,56,0,0,0,87,58,15,0,15
"Block Group 1, Census Tract 2508",363,30,90,15,0,40,37,10,56,6,3,47,29,0,0,0,0
"Block Group 2, Census Tract 2508",446,53,14,29,11,0,81,97,4,46,7,42,15,20,13,14,0
"Block Group 1, Census Tract 2510",331,38,43,16,6,50,15,26,8,27,29,37,12,0,18,3,3
"Block Group 1, Census Tract 2511",422,73,127,91,57,9,24,0,0,38,0,0,3,0,0,0,0
"Block Group 2, Census Tract 2511",276,15,40,1,79,20,18,0,0,8,8,62,19,6,0,0,0
"Block Group 3, Census Tract 2511",321,16,84,46,0,21,0,0,19,35,15,0,31,0,47,0,7
"Block Group 4, Census Tract 2511",393,102,13,0,0,8,27,65,9,19,7,116,18,9,0,0,0
"Block Group 1, Census Tract 2512",210,20,62,0,0,20,9,7,0,0,41,16,0,0,0,28,7
"Block Group 2, Census Tract 2512",299,7,5,23,23,0,34,35,25,34,0,48,6,19,31,9,0
"Block Group 3, Census Tract 2512",192,0,0,0,48,10,19,10,14,15,15,11,19,0,0,31,0
"Block Group 4, Census Tract 2512",414,8,12,12,27,86,43,6,45,50,14,74,18,19,0,0,0
"Block Group 1, Census Tract 2513",352,47,0,45,46,49,12,14,9,0,32,0,35,34,0,17,12
"Block Group 2, Census Tract 2513",236,27,0,8,64,14,48,0,9,0,0,49,0,17,0,0,0
"Block Group 3, Census Tract 2513",247,24,29,71,17,9,0,10,0,0,19,36,9,14,9,0,0
"Block Group 4, Census Tract 2513",307,49,18,31,0,32,21,0,20,0,7,82,38,5,4,0,0
"Block Group 5, Census Tract 2513",363,76,39,15,27,79,29,8,11,0,0,0,25,43,0,0,11
"Block Group 1, Census Tract 2514",310,62,0,0,17,25,37,12,51,11,12,36,38,0,9,0,0
"Block Group 2, Census Tract 2514",170,19,33,8,0,11,27,0,16,0,0,20,0,8,12,8,8
"Block Group 3, Census Tract 2514",596,65,60,46,101,19,0,46,59,47,58,14,61,8,0,12,0
"Block Group 4, Census Tract 2514",681,159,38,22,149,72,10,29,35,33,16,9,50,12,16,23,8
"Block Group 1, Census Tract 2515",261,66,31,34,19,0,23,33,0,0,0,38,0,0,0,0,17
"Block Group 2, Census Tract 2515",231,31,18,31,11,21,0,33,0,22,17,16,0,31,0,0,0
"Block Group 3, Census Tract 2515",410,88,86,47,31,0,52,20,0,7,12,18,42,0,0,7,0
"Block Group 4, Census Tract 2515",483,120,31,47,40,0,30,0,22,19,46,22,0,74,0,0,32
"Block Group 1, Census Tract 2516",379,15,15,9,23,15,91,32,13,95,27,0,25,4,0,0,15
"Block Group 2, Census Tract 2516",273,57,0,9,52,0,16,21,0,0,27,24,41,14,0,12,0
"Block Group 3, Census Tract 2516",399,92,39,4,6,69,36,0,41,0,21,18,61,0,12,0,0
"Block Group 1, Census Tract 2517",368,83,5,21,43,57,13,42,5,11,18,26,21,12,11,0,0
"Block Group 1, Census Tract 2518",470,201,59,65,46,22,17,21,10,0,23,0,0,0,0,0,6
"Block Group 2, Census Tract 2518",330,60,29,15,19,44,47,0,33,36,19,8,20,0,0,0,0
"Block Group 3, Census Tract 2518",323,76,37,55,0,0,0,8,0,0,22,0,91,22,12,0,0
"Block Group 4, Census Tract 2518",150,35,16,39,35,0,0,0,0,0,8,8,9,0,0,0,0
"Block Group 5, Census Tract 2518",453,50,38,76,50,16,27,22,26,20,23,33,49,0,0,0,23
"Block Group 1, Census Tract 2519",232,11,15,58,10,47,0,0,0,0,60,18,0,13,0,0,0
"Block Group 2, Census Tract 2519",398,74,30,18,45,32,34,15,20,53,48,10,0,0,0,19,0
"Block Group 3, Census Tract 2519",345,115,48,41,19,62,17,35,0,0,0,8,0,0,0,0,0
"Block Group 4, Census Tract 2519",703,255,59,81,73,36,30,28,31,20,20,39,0,0,18,0,13
"Block Group 1, Census Tract 2520",408,177,35,0,29,80,0,0,52,0,24,0,11,0,0,0,0
