area_name,Total,No schooling completed,Nursery school,Kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma",Regular high school diploma,GED or alternative credential,"Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
"Block Group 1, Census Tract 2713",582,12,0,0,0,0,0,12,0,8,17,0,0,9,20,28,153,20,30,118,60,63,25,7,0
"Block Group 1, Census Tract 2714",863,8,0,0,0,0,0,0,12,0,0,13,5,14,6,25,364,7,92,86,38,176,17,0,0
"Block Group 1, Census Tract 2715",997,92,0,0,0,0,0,0,0,0,0,13,0,12,30,98,131,49,72,269,97,59,75,0,0
"Block Group 1, Census Tract 2718",395,6,0,0,0,0,0,0,0,14,0,0,0,0,5,15,142,0,73,42,0,52,46,0,0
"Block Group 1, Census Tract 2801",1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,739,535,133,60
"Block Group 2, Census Tract 2801",3531,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,69,0,0,60,135,1685,828,373,362
"Block Group 3, Census Tract 2801",1882,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,28,0,36,79,133,883,502,177,37
"Block Group 1, Census Tract 2804",934,20,0,0,0,0,0,0,0,0,0,43,0,12,72,30,150,90,68,213,63,132,34,0,7
"Block Group 1, Census Tract 2808",592,9,0,0,0,0,0,0,0,0,7,33,0,22,0,13,198,22,13,85,51,69,70,0,0
"Block Group 1, Census Tract 2809",630,0,0,0,0,0,0,0,0,0,0,0,0,5,14,17,110,16,21,66,46,219,111,5,0
"Block Group 1, Census Tract 2819",3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,15,169,103,1500,1163,106,207
"Block Group 2, Census Tract 2819",1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,479,353,190,65
"Block Group 3, Census Tract 2819",1239,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,20,0,0,25,41,352,538,156,68
"Block Group 1, Census Tract 2827",764,4,0,0,0,0,0,19,0,0,0,0,0,0,0,12,235,63,39,76,13,105,163,13,22
"Block Group 2, Census Tract 2827",764,6,0,0,0,0,0,0,0,0,0,0,0,16,0,6,17,42,35,70,58,201,207,99,7
"Block Group 1, Census Tract 2828",916,15,0,0,0,0,5,0,0,21,0,5,0,23,0,0,131,23,23,44,71,247,155,98,55
"Block Group 1, Census Tract 2831",857,0,0,0,0,191,0,0,0,0,0,0,39,0,0,0,102,10,89,52,31,233,46,27,37
"Block Group 2, Census Tract 2831",1281,16,4,0,0,0,0,0,0,0,0,0,0,10,0,18,138,0,4,84,30,355,196,114,312
"Block Group 1, Census Tract 2832",1012,3,18,0,0,0,0,0,0,0,0,0,4,0,0,8,122,10,88,121,21,317,152,119,29
"Block Group 1, Census Tract 2838",290,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,12,75,0,51,48,53,27,0,0
"Block Group 2, Census Tract 2838",2110,12,0,0,0,0,0,1,0,1,0,17,0,4,35,101,155,195,75,154,245,659,313,89,54
"Block Group 1, Census Tract 2909",489,0,0,0,0,0,0,0,0,0,0,0,0,34,112,0,173,38,46,43,12,28,3,0,0
"Block Group 2, Census Tract 2909",793,97,0,0,0,0,0,0,0,0,0,0,0,46,0,161,197,0,187,68,0,0,20,0,17
"Block Group 3, Census Tract 2909",558,0,0,0,0,0,0,0,0,0,0,0,19,17,20,0,218,34,60,132,58,0,0,0,0
"Block Group 4, Census Tract 2909",922,0,0,0,0,0,38,0,0,0,0,75,0,0,0,0,181,104,61,274,73,97,19,0,0
"Block Group 1, Census Tract 2912",719,0,0,7,0,0,0,0,0,0,0,48,21,3,35,66,79,24,102,138,56,109,24,7,0
"Block Group 2, Census Tract 2912",253,4,0,0,0,0,0,0,0,0,21,0,0,0,0,19,76,0,17,78,10,28,0,0,0
"Block Group 1, Census Tract 2916",977,29,0,0,0,0,0,0,34,217,0,0,11,40,8,26,52,38,42,174,7,81,151,36,31
"Block Group 1, Census Tract 2922",303,0,0,0,0,0,0,0,0,0,0,20,0,0,0,35,61,0,0,119,49,10,9,0,0
"Block Group 2, Census Tract 2922",666,25,0,0,0,0,0,0,0,0,0,64,0,0,21,35,136,50,40,95,38,123,0,39,0
"Block Group 3, Census Tract 2922",582,0,0,0,0,0,12,0,0,0,0,14,0,5,42,16,119,11,16,213,64,32,38,0,0
"Block Group 1, Census Tract 2924",406,0,0,0,0,0,0,0,0,1,0,77,0,8,10,7,85,27,73,29,59,30,0,0,0
"Block Group 2, Census Tract 2924",687,0,0,0,4,0,0,0,0,16,0,17,4,8,23,28,116,53,30,127,143,95,23,0,0
"Block Group 1, Census Tract 2925",512,0,0,0,0,0,0,0,0,0,0,56,0,0,19,0,163,0,37,181,0,56,0,0,0
"Block Group 2, Census Tract 2925",958,0,0,0,20,0,0,0,0,0,14,0,48,0,13,0,244,0,89,137,147,206,40,0,0
"Block Group 3, Census Tract 2925",1005,0,0,0,0,0,21,0,0,0,25,0,0,40,60,45,241,44,142,79,50,154,94,0,10
"Block Group 1, Census Tract 3005",499,0,0,0,0,0,44,0,11,48,0,0,0,56,22,30,120,0,48,66,9,31,14,0,0
"Block Group 2, Census Tract 3005",1633,103,0,0,0,57,0,0,0,99,42,60,93,64,0,77,427,107,66,118,0,200,120,0,0
"Block Group 1, Census Tract 3006",937,52,0,0,2,0,24,4,0,20,0,4,34,9,40,131,366,104,41,16,46,39,5,0,0
"Block Group 2, Census Tract 3006",1043,247,0,0,0,0,0,0,0,137,0,34,0,32,0,36,298,24,22,105,30,40,16,0,22
"Block Group 1, Census Tract 3007",948,0,0,0,0,0,75,0,0,93,39,148,69,78,0,0,314,16,22,0,0,12,0,82,0
"Block Group 2, Census Tract 3007",1226,0,0,0,0,0,0,0,0,152,0,0,22,44,0,78,548,25,36,57,55,122,87,0,0
"Block Group 3, Census Tract 3007",675,38,0,0,0,21,0,0,25,71,45,0,107,53,0,0,75,0,0,88,33,79,0,40,0
"Block Group 1, Census Tract 3008",1080,97,0,0,0,0,35,0,0,100,0,85,0,46,0,78,288,67,0,200,84,0,0,0,0
"Block Group 2, Census Tract 3008",1066,0,0,0,51,0,0,0,55,1,0,152,30,0,25,47,535,43,0,32,12,42,20,0,21
"Block Group 1, Census Tract 3009",902,79,0,0,0,0,44,0,0,166,0,0,20,69,0,0,342,0,38,48,46,37,0,13,0
"Block Group 2, Census Tract 3009",926,0,0,0,0,0,17,0,27,149,0,0,23,0,0,31,425,13,15,54,87,48,35,2,0
"Block Group 3, Census Tract 3009",922,40,0,0,0,0,0,0,0,113,0,0,0,225,0,32,145,0,0,309,0,39,1,0,18
"Block Group 1, Census Tract 3011",814,10,0,21,0,19,30,21,0,220,0,41,0,22,34,18,177,0,9,45,21,50,38,0,38
"Block Group 2, Census Tract 3011",761,154,0,15,0,0,43,31,0,67,0,30,0,47,0,6,149,44,23,67,8,40,37,0,0
"Block Group 1, Census Tract 3012",789,0,0,0,34,0,37,0,0,64,0,0,0,0,0,52,215,39,63,0,54,188,43,0,0
"Block Group 2, Census Tract 3012",689,41,0,0,0,0,0,0,0,0,0,0,0,21,0,16,332,24,25,66,25,106,33,0,0
"Block Group 3, Census Tract 3012",1678,236,0,0,0,0,38,97,16,88,0,0,96,1,2,123,359,62,58,221,171,78,31,1,0
"Block Group 1, Census Tract 3016",1349,76,0,0,0,0,0,50,0,363,0,90,13,0,4,24,518,0,14,63,41,92,1,0,0
"Block Group 2, Census Tract 3016",1176,58,0,0,0,0,14,33,0,170,0,25,56,11,54,26,381,39,19,73,27,142,30,0,18
"Block Group 1, Census Tract 3017.01",699,24,0,0,0,0,55,0,0,40,0,23,32,36,32,37,155,0,102,31,25,51,3,53,0
"Block Group 2, Census Tract 3017.01",1496,141,0,0,0,87,18,0,29,197,0,0,32,89,0,87,318,175,212,80,0,0,0,31,0
"Block Group 3, Census Tract 3017.01",869,101,0,0,0,31,6,0,6,174,0,80,18,0,0,0,149,18,21,13,105,106,0,0,41
"Block Group 1, Census Tract 3017.02",932,36,0,0,0,0,0,0,39,131,0,0,162,5,0,43,370,19,13,68,22,24,0,0,0
"Block Group 2, Census Tract 3017.02",790,72,0,0,0,10,0,0,0,177,0,0,0,12,11,0,369,0,12,32,67,7,21,0,0
"Block Group 3, Census Tract 3017.02",662,65,0,0,0,0,38,0,0,0,0,16,14,17,51,87,100,43,22,86,16,107,0,0,0
"Block Group 1, Census Tract 3018.01",934,28,0,0,0,0,0,0,0,33,0,15,79,0,0,51,184,2,65,297,18,162,0,0,0
"Block Group 2, Census Tract 3018.01",1262,24,0,0,0,0,0,0,0,45,54,59,76,0,56,141,487,30,0,149,0,115,2,0,24
"Block Group 1, Census Tract 3018.02",367,51,0,0,0,0,0,0,0,11,0,19,7,31,0,0,150,25,0,10,0,20,43,0,0
"Block Group 2, Census Tract 3018.02",670,61,0,0,0,0,23,0,0,0,15,0,20,0,32,10,278,10,0,84,47,45,22,0,23
"Block Group 3, Census Tract 3018.02",555,26,0,0,0,0,29,0,16,133,0,29,16,0,0,19,93,19,0,45,75,17,21,0,17
"Block Group 1, Census Tract 3018.03",632,22,0,0,0,0,0,0,51,0,0,0,19,0,0,7,283,25,62,106,0,57,0,0,0
"Block Group 2, Census Tract 3018.03",1090,38,0,0,0,0,30,8,0,72,29,35,55,4,36,0,490,28,27,64,48,126,0,0,0
"Block Group 3, Census Tract 3018.03",636,0,0,0,0,0,14,0,0,82,54,24,0,0,12,0,181,59,0,155,14,31,10,0,0
"Block Group 1, Census Tract 3102",725,17,0,0,0,0,34,0,19,0,5,15,13,21,0,0,62,29,0,138,6,261,105,0,0
"Block Group 2, Census Tract 3102",825,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,17,0,29,113,26,449,163,7,1
"Block Group 1, Census Tract 3103",1321,74,0,0,0,48,17,21,28,29,23,74,21,44,9,43,48,54,22,263,20,195,249,39,0
"Block Group 1, Census Tract 3104",1042,54,0,0,0,0,0,0,0,79,0,21,0,10,0,0,183,0,65,122,59,209,194,0,46
"Block Group 1, Census Tract 3105",1188,38,0,0,0,0,45,0,31,107,0,12,16,32,0,56,289,42,32,244,23,128,73,0,20
"Block Group 1, Census Tract 3106",2006,27,0,0,0,0,11,0,0,0,0,41,88,83,0,136,248,218,28,281,0,535,264,11,35
"Block Group 2, Census Tract 3106",685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,310,151,29,0
"Block Group 3, Census Tract 3106",1455,0,0,0,0,0,0,0,0,117,0,110,55,56,53,114,224,120,16,140,59,185,183,0,23
"Block Group 1, Census Tract 3107",905,70,0,0,0,12,0,0,13,72,0,0,0,53,23,0,154,26,29,42,23,216,130,39,3
"Block Group 1, Census Tract 3108",832,1,0,0,0,38,56,0,0,12,0,63,1,39,21,0,26,38,0,45,93,287,112,0,0
"Block Group 2, Census Tract 3108",671,0,0,45,0,0,0,0,0,38,0,0,50,48,0,0,169,0,24,40,25,94,102,17,19
"Block Group 3, Census Tract 3108",1697,51,0,0,0,20,21,0,0,168,0,43,0,19,45,43,250,80,63,170,117,396,87,56,68
"Block Group 1, Census Tract 3109",1383,33,0,0,0,0,0,0,22,17,0,0,2,0,29,45,326,25,26,108,22,464,206,0,58
"Block Group 2, Census Tract 3109",1070,117,0,0,0,0,20,0,18,0,0,66,43,22,0,33,386,0,15,84,0,201,65,0,0
"Block Group 3, Census Tract 3109",1129,99,0,0,0,0,0,0,46,84,0,0,0,32,0,20,150,11,82,203,53,300,49,0,0
"Block Group 1, Census Tract 3201.01",2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,185,47,0,0,176,748,938,155,222
"Block Group 2, Census Tract 3201.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 3, Census Tract 3201.01",2577,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,58,0,782,807,525,243
"Block Group 4, Census Tract 3201.01",2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,60,328,73,650,264,372,335
"Block Group 1, Census Tract 3201.02",3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,69,17,1778,688,375,293
"Block Group 2, Census Tract 3201.02",516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,115,0,128,157,0,0
"Block Group 1, Census Tract 3204",1161,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,5,28,40,378,317,242,131
"Block Group 1, Census Tract 3206",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,46,80,659,876,215,55
"Block Group 2, Census Tract 3206",2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,247,65,1666,577,308,27
"Block Group 1, Census Tract 3301.01",2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,358,425,1085,116
"Block Group 2, Census Tract 3301.01",2440,0,0,0,0,0,0,0,0,0,0,0,0,46,0,54,57,0,0,323,89,445,432,540,454
"Block Group 1, Census Tract 3301.02",800,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,56,0,0,52,0,290,187,171,0
"Block Group 2, Census Tract 3301.02",3149,0,0,0,0,0,0,0,0,0,0,0,0,54,0,42,0,0,0,232,248,893,894,571,215
"Block Group 3, Census Tract 3301.02",3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,10,171,35,1606,792,191,179
"Block Group 4, Census Tract 3301.02",1121,73,0,0,0,0,0,0,0,130,0,0,0,0,0,0,42,0,44,182,0,50,228,372,0
"Block Group 1, Census Tract 3301.03",2020,0,0,0,0,0,0,0,0,0,0,22,0,14,8,0,66,63,7,8,14,1091,479,100,148
"Block Group 2, Census Tract 3301.03",3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,223,0,1607,790,206,259
"Block Group 3, Census Tract 3301.03",2053,64,0,0,0,0,0,0,0,0,0,0,0,0,181,0,56,0,88,274,0,285,568,327,210
"Block Group 1, Census Tract 3302",506,37,0,0,0,0,0,0,0,28,18,37,29,0,11,19,64,0,31,108,73,22,8,0,21
"Block Group 2, Census Tract 3302",2344,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,79,0,83,107,54,908,546,310,241
"Block Group 1, Census Tract 3403",1240,74,0,0,0,47,8,26,15,57,0,14,42,19,0,47,272,34,25,137,77,160,175,11,0
"Block Group 1, Census Tract 3404",1233,92,0,0,0,0,0,17,8,15,0,9,14,6,21,69,255,22,81,82,79,246,206,6,5
"Block Group 1, Census Tract 3405",1321,41,0,0,0,20,20,0,10,71,9,8,17,29,22,0,389,11,85,65,21,283,129,39,52
"Block Group 1, Census Tract 3406",735,10,0,0,0,0,0,0,6,0,0,7,15,4,49,58,189,41,21,162,134,29,10,0,0
"Block Group 1, Census Tract 3501",754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,53,77,36,278,222,14,26
"Block Group 2, Census Tract 3501",1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,83,79,53,442,482,114,87
"Block Group 1, Census Tract 3504",1012,95,0,0,0,0,0,0,0,13,0,39,25,33,49,37,158,114,30,172,119,80,48,0,0
"Block Group 1, Census Tract 3510",426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,47,43,113,199,0,0
"Block Group 2, Census Tract 3510",590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,28,22,30,149,144,41,0
"Block Group 3, Census Tract 3510",1909,22,0,0,0,0,0,0,0,0,0,21,21,0,0,0,259,90,129,256,221,517,359,14,0
"Block Group 1, Census Tract 3511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 2, Census Tract 3511",1126,27,0,0,0,0,0,0,0,0,0,10,7,0,111,7,230,67,98,372,69,95,25,0,8
"Block Group 1, Census Tract 3514",980,21,0,0,0,0,0,0,0,8,0,0,0,14,8,23,127,28,42,370,44,167,104,7,17
"Block Group 1, Census Tract 3515",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,38,20,4,0,0,0,0
"Block Group 2, Census Tract 3515",493,9,0,0,0,0,0,0,0,0,0,0,0,10,16,20,106,16,5,88,19,103,96,5,0
"Block Group 1, Census Tract 3602",909,0,0,0,0,0,0,0,0,0,0,4,9,7,0,0,205,12,84,141,189,129,111,0,18
"Block Group 1, Census Tract 3801",1536,20,0,0,0,0,0,0,10,0,0,21,33,26,68,5,193,85,79,178,153,221,315,77,52
"Block Group 1, Census Tract 3802",1565,0,0,0,0,0,0,0,0,158,0,34,0,0,25,23,263,70,65,272,106,347,184,18,0
"Block Group 1, Census Tract 3806",228,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,19,22,10,68,0,42,54,0,0
"Block Group 2, Census Tract 3806",801,9,0,0,0,0,0,0,0,1,0,0,14,26,71,0,138,61,10,55,12,319,66,19,0
"Block Group 3, Census Tract 3806",1246,13,0,0,0,0,0,0,0,0,12,0,41,19,11,46,314,45,0,260,125,277,70,0,13
"Block Group 4, Census Tract 3806",346,19,0,0,0,0,0,0,0,0,0,0,0,0,23,10,126,61,16,68,9,0,14,0,0
"Block Group 1, Census Tract 3812",641,0,0,0,0,0,0,0,0,0,0,8,0,33,37,22,91,18,0,53,99,177,81,22,0
"Block Group 2, Census Tract 3812",935,15,0,0,0,0,0,0,0,0,0,0,0,23,9,63,56,24,54,70,177,243,141,48,12
"Block Group 1, Census Tract 3814",1056,57,0,0,0,0,0,5,0,45,0,0,0,19,27,59,252,117,72,57,103,151,85,7,0
"Block Group 1, Census Tract 3815",473,0,0,0,0,0,0,0,0,0,0,11,0,22,14,15,123,42,25,114,27,64,16,0,0
"Block Group 1, Census Tract 3817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Block Group 1, Census Tract 3818",629,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,64,6,122,92,38,149,83,11,0
"Block Group 2, Census Tract 3818",453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,57,13,25,149,36,72,87,0,0
"Block Group 1, Census Tract 3819",459,0,0,0,0,0,0,0,0,0,0,0,9,6,35,0,27,0,15,158,46,111,52,0,0
"Block Group 2, Census Tract 3819",485,0,0,0,0,0,0,0,0,0,0,8,42,11,0,22,163,48,8,40,71,42,23,0,7
"Block Group 1, Census Tract 3901",1105,31,0,0,0,0,0,0,0,0,0,7,0,0,34,0,257,0,20,221,51,254,132,77,21
"Block Group 1, Census Tract 3902",445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,58,15,103,153,29,49
"Block Group 2, Census Tract 3902",981,0,0,0,9,0,0,0,0,0,0,42,7,0,0,0,51,0,76,83,24,304,253,79,53
"Block Group 1, Census Tract 3903",699,0,0,0,0,0,0,0,0,0,0,0,24,0,45,15,188,0,0,106,46,115,71,32,57
"Block Group 2, Census Tract 3903",1392,22,0,0,0,0,0,0,0,0,0,48,0,5,24,83,468,94,93,264,32,151,68,40,0
"Block Group 1, Census Tract 3904",834,0,0,0,0,0,0,0,0,0,0,0,0,15,46,0,140,0,48,185,66,193,69,55,17
"Block Group 2, Census Tract 3904",867,0,0,0,0,0,0,0,11,0,0,31,0,30,32,0,196,83,49,86,83,136,43,74,13
"Block Group 1, Census Tract 3905",1308,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,90,55,43,99,64,311,447,124,54
"Block Group 1, Census Tract 3906",730,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,89,6,10,61,82,283,90,49,32
"Block Group 2, Census Tract 3906",576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,0,10,25,0,103,178,39,178
"Block Group 1, Census Tract 3907",1782,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,323,0,105,123,16,423,466,95,218
"Block Group 2, Census Tract 3907",853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,109,66,101,248,238,20,56
"Block Group 3, Census Tract 3907",1874,0,0,0,0,0,0,0,0,0,0,0,19,0,82,0,0,0,36,154,104,452,572,149,306
"Block Group 1, Census Tract 4003",1032,0,0,0,0,0,0,0,0,0,0,0,11,24,2,30,176,67,82,191,100,215,119,0,15
"Block Group 1, Census Tract 4004",770,0,0,0,0,0,0,6,0,0,0,0,0,0,46,38,197,47,81,181,0,64,110,0,0
"Block Group 2, Census Tract 4004",514,0,0,0,0,0,0,0,0,0,0,15,0,9,4,75,26,28,19,132,28,90,79,0,9
"Block Group 1, Census Tract 4005",961,0,0,0,0,0,0,0,0,0,7,26,6,0,6,20,398,78,34,103,22,156,88,0,17
"Block Group 2, Census Tract 4005",433,50,0,0,0,0,0,0,0,0,0,0,0,6,0,8,93,28,10,47,24,73,94,0,0
"Block Group 1, Census Tract 4008",628,32,0,0,0,0,0,0,0,0,0,0,26,0,59,0,187,41,89,80,84,0,30,0,0
"Block Group 2, Census Tract 4008",858,19,0,0,0,0,0,0,0,0,0,0,0,90,21,28,184,0,108,294,35,79,0,0,0
"Block Group 1, Census Tract 4101",559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,33,28,88,11,143,131,19,57
"Block Group 2, Census Tract 4101",1160,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,35,0,79,181,55,468,197,61,43
"Block Group 1, Census Tract 4102",775,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,27,7,8,38,0,234,288,79,77
"Block Group 1, Census Tract 4105",1101,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,42,29,24,74,130,223,251,51,217
"Block Group 2, Census Tract 4105",1020,0,0,0,0,0,0,0,0,0,0,0,6,0,0,46,50,29,22,177,66,297,228,42,57
"Block Group 1, Census Tract 4106",837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2,3,13,228,235,57,234
"Block Group 2, Census Tract 4106",471,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0,0,0,29,0,126,171,18,81
"Block Group 1, Census Tract 4107",1429,59,0,12,0,0,0,1,0,0,0,0,0,0,41,39,81,10,11,98,22,233,512,86,224
"Block Group 1, Census Tract 4108",821,1,0,0,0,34,0,0,0,2,0,0,0,3,0,8,134,3,0,100,8,181,238,22,87
"Block Group 2, Census Tract 4108",1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,23,100,0,348,393,95,153
"Block Group 1, Census Tract 4109",479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18,30,9,39,200,86,81
"Block Group 2, Census Tract 4109",473,45,0,0,0,0,0,0,0,0,0,0,0,0,0,59,26,0,14,38,0,117,139,0,35
"Block Group 3, Census Tract 4109",1687,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,25,66,28,562,468,207,309
"Block Group 1, Census Tract 4110",1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,11,129,71,20,180,260,76,209
"Block Group 2, Census Tract 4110",311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,108,57,79,63
"Block Group 3, Census Tract 4110",1532,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,204,23,109,20,91,364,340,78,253
"Block Group 1, Census Tract 4111",659,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,15,11,19,0,98,254,55,185
"Block Group 2, Census Tract 4111",712,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,5,135,179,38,316
"Block Group 1, Census Tract 4112",704,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,10,8,77,287,95,205
"Block Group 2, Census Tract 4112",409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,24,12,38,174,47,106
"Block Group 1, Census Tract 4201",1126,0,0,0,0,0,0,0,0,0,0,8,10,8,26,31,254,21,122,307,110,146,77,3,3
"Block Group 1, Census Tract 4202",1124,29,0,0,0,0,0,0,0,0,0,11,11,23,35,20,200,16,0,244,34,288,167,23,23
"Block Group 1, Census Tract 4203",818,8,0,0,0,0,0,0,0,0,0,37,0,8,0,12,94,61,36,131,69,151,101,64,46
"Block Group 1, Census Tract 4204",837,0,0,0,0,0,0,0,0,0,0,0,6,24,44,10,165,30,6,87,33,166,165,35,66
"Block Group 1, Census Tract 4205",642,0,0,0,0,0,0,0,0,0,0,20,26,0,30,0,186,0,133,111,0,97,23,0,16
"Block Group 2, Census Tract 4205",922,0,0,0,0,8,78,0,0,0,10,9,0,8,0,94,91,37,74,200,62,219,32,0,0
"Block Group 1, Census Tract 4206",774,36,0,0,0,0,0,0,0,0,13,0,0,10,30,0,169,21,74,308,14,13,51,35,0
"Block Group 2, Census Tract 4206",887,29,0,0,0,0,0,0,0,0,0,0,0,27,40,14,312,30,64,146,57,82,86,0,0
"Block Group 1, Census Tract 4207",228,0,0,0,0,0,0,0,0,0,0,0,0,23,17,0,41,22,0,49,63,0,13,0,0
"Block Group 2, Census Tract 4207",228,9,0,0,0,0,0,0,0,0,0,26,0,0,0,0,43,0,0,17,59,53,21,0,0
"Block Group 3, Census Tract 4207",483,0,0,0,0,0,0,0,0,0,0,0,57,18,22,77,39,10,62,74,36,43,12,33,0
"Block Group 4, Census Tract 4207",89,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,13,33,0,0,0,0,0
"Block Group 5, Census Tract 4207",590,24,0,0,0,0,0,0,0,0,23,0,0,0,0,0,290,16,0,154,33,10,40,0,0
"Block Group 1, Census Tract 4208",839,9,0,0,0,0,0,0,0,0,0,0,4,7,0,22,157,34,21,262,64,174,75,0,10
"Block Group 2, Census Tract 4208",837,1,0,0,0,2,0,0,0,0,0,21,7,86,0,13,303,11,45,179,14,92,56,0,7
"Block Group 1, Census Tract 4212",582,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,387,16,8,71,0,0,62,0,0
"Block Group 2, Census Tract 4212",478,9,0,0,0,0,0,21,0,0,0,21,0,8,15,19,82,37,72,48,32,90,24,0,0
"Block Group 1, Census Tract 4301.01",524,0,0,0,0,0,0,0,0,0,0,0,0,11,76,13,146,0,57,156,11,54,0,0,0
"Block Group 2, Census Tract 4301.01",425,0,0,0,0,0,0,0,0,0,0,31,0,0,0,13,187,0,63,105,0,26,0,0,0
"Block Group 3, Census Tract 4301.01",515,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,79,0,24,78,120,136,31,0,22
"Block Group 4, Census Tract 4301.01",961,0,0,0,0,0,0,0,0,0,0,0,0,0,43,20,158,45,62,309,107,159,27,0,31
"Block Group 1, Census Tract 4301.02",1581,9,0,0,0,50,0,0,0,0,0,0,0,0,26,0,272,90,117,561,127,199,130,0,0
"Block Group 2, Census Tract 4301.02",694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,80,0,103,93,223,15,0,0
"Block Group 3, Census Tract 4301.02",551,1,0,0,0,0,0,2,0,0,0,0,40,35,0,11,104,2,0,254,7,38,56,1,0
"Block Group 1, Census Tract 4302",517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,111,39,185,36,111,12
"Block Group 2, Census Tract 4302",759,87,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,66,146,0,59,304,49,23
"Block Group 3, Census Tract 4302",750,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,273,10,71,220,54,55,0,0,0
"Block Group 4, Census Tract 4302",559,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,77,41,47,27,164,90,98,0,0
