"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"1500000US170310106003","Block Group 3, Census Tract 106, Cook County, Illinois","996","182","178","84","818","181",
"1500000US170310106004","Block Group 4, Census Tract 106, Cook County, Illinois","827","200","20","25","807","203",
"1500000US170310107011","Block Group 1, Census Tract 107.01, Cook County, Illinois","752","109","255","87","497","87",
"1500000US170310107012","Block Group 2, Census Tract 107.01, Cook County, Illinois","778","113","490","99","288","87",
"1500000US170310107021","Block Group 1, Census Tract 107.02, Cook County, Illinois","693","114","156","57","537","117",
"1500000US170310107022","Block Group 2, Census Tract 107.02, Cook County, Illinois","422","84","91","44","331","81",
"1500000US170310107023","Block Group 3, Census Tract 107.02, Cook County, Illinois","570","110","145","66","425","100",
"1500000US170310107024","Block Group 4, Census Tract 107.02, Cook County, Illinois","364","85","79","38","285","90",
"1500000US170310201001","Block Group 1, Census Tract 201, Cook County, Illinois","842","126","348","96","494","129",
"1500000US170310201002","Block Group 2, Census Tract 201, Cook County, Illinois","592","119","319","78","273","109",
"1500000US170310202001","Block Group 1, Census Tract 202, Cook County, Illinois","470","105","470","105","0","11",
"1500000US170310202002","Block Group 2, Census Tract 202, Cook County, Illinois","558","150","253","91","305","127",
"1500000US170310202003","Block Group 3, Census Tract 202, Cook County, Illinois","518","112","518","112","0","11",
"1500000US170310202004","Block Group 4, Census Tract 202, Cook County, Illinois","606","223","376","88","230","231",
"1500000US170310203011","Block Group 1, Census Tract 203.01, Cook County, Illinois","934","101","729","99","205","76",
"1500000US170310203012","Block Group 2, Census Tract 203.01, Cook County, Illinois","531","86","297","70","234","80",
"1500000US170310203013","Block Group 3, Census Tract 203.01, Cook County, Illinois","522","75","416","71","106","45",
"1500000US170310203021","Block Group 1, Census Tract 203.02, Cook County, Illinois","279","75","174","61","105","55",
"1500000US170310203022","Block Group 2, Census Tract 203.02, Cook County, Illinois","380","90","245","75","135","61",
"1500000US170310203023","Block Group 3, Census Tract 203.02, Cook County, Illinois","1051","148","543","116","508","132",
"1500000US170310204001","Block Group 1, Census Tract 204, Cook County, Illinois","388","73","215","69","173","69",
"1500000US170310204002","Block Group 2, Census Tract 204, Cook County, Illinois","558","81","366","83","192","62",
"1500000US170310204003","Block Group 3, Census Tract 204, Cook County, Illinois","797","103","315","79","482","99",
"1500000US170310205001","Block Group 1, Census Tract 205, Cook County, Illinois","927","169","161","105","766","169",
"1500000US170310205002","Block Group 2, Census Tract 205, Cook County, Illinois","335","106","103","53","232","104",
"1500000US170310205003","Block Group 3, Census Tract 205, Cook County, Illinois","583","134","203","76","380","116",
"1500000US170310205004","Block Group 4, Census Tract 205, Cook County, Illinois","299","110","101","83","198","97",
"1500000US170310206011","Block Group 1, Census Tract 206.01, Cook County, Illinois","694","186","442","136","252","126",
"1500000US170310206012","Block Group 2, Census Tract 206.01, Cook County, Illinois","911","188","183","108","728","191",
"1500000US170310206013","Block Group 3, Census Tract 206.01, Cook County, Illinois","382","156","203","120","179","105",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","417","80","137","62","280","76",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","228","77","104","44","124","71",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","403","79","160","44","243","80",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","340","78","158","55","182","77",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","332","50","223","37","109","39",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","283","57","136","31","147","52",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","779","155","329","107","450","154",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","790","163","232","135","558","179",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","543","147","162","86","381","137",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","209","87","85","48","124","83",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","602","120","266","86","336","129",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","281","90","167","62","114","87",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","496","147","145","75","351","141",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","620","148","178","99","442","154",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","399","103","254","89","145","97",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","591","142","247","124","344","132",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","846","154","177","106","669","164",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","386","92","182","58","204","85",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","862","137","256","86","606","134",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","293","85","81","34","212","78",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","748","128","191","85","557","125",
"1500000US170310209021","Block Group 1, Census Tract 209.02, Cook County, Illinois","804","99","475","91","329","86",
"1500000US170310209022","Block Group 2, Census Tract 209.02, Cook County, Illinois","785","104","413","82","372","108",
"1500000US170310301011","Block Group 1, Census Tract 301.01, Cook County, Illinois","463","132","19","29","444","128",
"1500000US170310301012","Block Group 2, Census Tract 301.01, Cook County, Illinois","352","105","106","57","246","124",
"1500000US170310301013","Block Group 3, Census Tract 301.01, Cook County, Illinois","641","166","43","28","598","166",
"1500000US170310301014","Block Group 4, Census Tract 301.01, Cook County, Illinois","668","134","561","117","107","89",
"1500000US170310301021","Block Group 1, Census Tract 301.02, Cook County, Illinois","680","88","520","91","160","76",
"1500000US170310301022","Block Group 2, Census Tract 301.02, Cook County, Illinois","658","108","24","25","634","111",
"1500000US170310301023","Block Group 3, Census Tract 301.02, Cook County, Illinois","475","108","161","76","314","103",
"1500000US170310301031","Block Group 1, Census Tract 301.03, Cook County, Illinois","276","74","80","42","196","74",
"1500000US170310301032","Block Group 2, Census Tract 301.03, Cook County, Illinois","673","97","162","59","511","105",
"1500000US170310301041","Block Group 1, Census Tract 301.04, Cook County, Illinois","751","86","389","86","362","85",
"1500000US170310301042","Block Group 2, Census Tract 301.04, Cook County, Illinois","265","74","6","10","259","74",
"1500000US170310302001","Block Group 1, Census Tract 302, Cook County, Illinois","734","133","299","92","435","116",
"1500000US170310302002","Block Group 2, Census Tract 302, Cook County, Illinois","591","103","383","109","208","76",
"1500000US170310302003","Block Group 3, Census Tract 302, Cook County, Illinois","384","114","247","68","137","108",
"1500000US170310302004","Block Group 4, Census Tract 302, Cook County, Illinois","752","140","280","87","472","141",
"1500000US170310303001","Block Group 1, Census Tract 303, Cook County, Illinois","693","95","242","67","451","91",
"1500000US170310303002","Block Group 2, Census Tract 303, Cook County, Illinois","766","95","214","65","552","91",
"1500000US170310304001","Block Group 1, Census Tract 304, Cook County, Illinois","819","82","295","55","524","95",
"1500000US170310304002","Block Group 2, Census Tract 304, Cook County, Illinois","494","76","259","56","235","74",
"1500000US170310305001","Block Group 1, Census Tract 305, Cook County, Illinois","592","120","330","95","262","105",
"1500000US170310305002","Block Group 2, Census Tract 305, Cook County, Illinois","928","129","340","100","588","141",
"1500000US170310305003","Block Group 3, Census Tract 305, Cook County, Illinois","636","103","248","100","388","118",
"1500000US170310305004","Block Group 4, Census Tract 305, Cook County, Illinois","708","127","436","118","272","106",
"1500000US170310306011","Block Group 1, Census Tract 306.01, Cook County, Illinois","597","125","67","41","530","121",
"1500000US170310306012","Block Group 2, Census Tract 306.01, Cook County, Illinois","451","104","68","59","383","101",
"1500000US170310306013","Block Group 3, Census Tract 306.01, Cook County, Illinois","966","142","479","113","487","115",
"1500000US170310306031","Block Group 1, Census Tract 306.03, Cook County, Illinois","516","76","37","27","479","75",
"1500000US170310306032","Block Group 2, Census Tract 306.03, Cook County, Illinois","813","112","43","27","770","112",
"1500000US170310306041","Block Group 1, Census Tract 306.04, Cook County, Illinois","751","128","64","36","687","128",
"1500000US170310306042","Block Group 2, Census Tract 306.04, Cook County, Illinois","743","107","425","106","318","91",
"1500000US170310306043","Block Group 3, Census Tract 306.04, Cook County, Illinois","514","111","14","19","500","108",
"1500000US170310307011","Block Group 1, Census Tract 307.01, Cook County, Illinois","898","56","168","46","730","59",
"1500000US170310307021","Block Group 1, Census Tract 307.02, Cook County, Illinois","625","61","361","69","264","71",
"1500000US170310307022","Block Group 2, Census Tract 307.02, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170310307031","Block Group 1, Census Tract 307.03, Cook County, Illinois","558","100","180","49","378","98",
"1500000US170310307032","Block Group 2, Census Tract 307.03, Cook County, Illinois","355","95","0","11","355","95",
"1500000US170310307033","Block Group 3, Census Tract 307.03, Cook County, Illinois","775","123","249","72","526","117",
"1500000US170310307061","Block Group 1, Census Tract 307.06, Cook County, Illinois","1999","182","934","132","1065","191",
"1500000US170310307062","Block Group 2, Census Tract 307.06, Cook County, Illinois","854","145","222","118","632","121",
"1500000US170310308001","Block Group 1, Census Tract 308, Cook County, Illinois","412","119","101","55","311","116",
"1500000US170310308002","Block Group 2, Census Tract 308, Cook County, Illinois","525","135","339","101","186","108",
"1500000US170310308003","Block Group 3, Census Tract 308, Cook County, Illinois","553","107","345","105","208","84",
"1500000US170310308004","Block Group 4, Census Tract 308, Cook County, Illinois","494","94","185","86","309","102",
"1500000US170310309001","Block Group 1, Census Tract 309, Cook County, Illinois","204","62","32","29","172","56",
"1500000US170310309002","Block Group 2, Census Tract 309, Cook County, Illinois","542","104","179","60","363","110",
"1500000US170310309003","Block Group 3, Census Tract 309, Cook County, Illinois","455","102","204","63","251","106",
"1500000US170310309004","Block Group 4, Census Tract 309, Cook County, Illinois","291","63","174","61","117","58",
"1500000US170310310001","Block Group 1, Census Tract 310, Cook County, Illinois","486","72","188","58","298","73",
"1500000US170310310002","Block Group 2, Census Tract 310, Cook County, Illinois","687","104","239","72","448","97",
"1500000US170310310003","Block Group 3, Census Tract 310, Cook County, Illinois","792","98","314","59","478","93",
"1500000US170310311001","Block Group 1, Census Tract 311, Cook County, Illinois","858","194","250","87","608","193",
"1500000US170310311002","Block Group 2, Census Tract 311, Cook County, Illinois","631","112","50","41","581","118",
"1500000US170310311003","Block Group 3, Census Tract 311, Cook County, Illinois","808","148","248","120","560","125",
"1500000US170310312001","Block Group 1, Census Tract 312, Cook County, Illinois","565","146","216","94","349","143",
"1500000US170310312002","Block Group 2, Census Tract 312, Cook County, Illinois","498","127","119","83","379","110",
"1500000US170310312003","Block Group 3, Census Tract 312, Cook County, Illinois","826","199","62","39","764","207",
"1500000US170310312004","Block Group 4, Census Tract 312, Cook County, Illinois","771","192","253","96","518","170",
"1500000US170310313001","Block Group 1, Census Tract 313, Cook County, Illinois","465","151","165","89","300","125",
"1500000US170310313002","Block Group 2, Census Tract 313, Cook County, Illinois","976","165","388","131","588","148",
"1500000US170310313003","Block Group 3, Census Tract 313, Cook County, Illinois","367","120","54","65","313","110",
"1500000US170310313004","Block Group 4, Census Tract 313, Cook County, Illinois","1242","211","233","96","1009","218",
"1500000US170310313005","Block Group 5, Census Tract 313, Cook County, Illinois","1068","164","457","97","611","163",
"1500000US170310314001","Block Group 1, Census Tract 314, Cook County, Illinois","1046","168","604","122","442","181",
"1500000US170310314002","Block Group 2, Census Tract 314, Cook County, Illinois","450","119","248","111","202","76",
"1500000US170310314003","Block Group 3, Census Tract 314, Cook County, Illinois","552","148","203","108","349","125",
"1500000US170310314004","Block Group 4, Census Tract 314, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170310314005","Block Group 5, Census Tract 314, Cook County, Illinois","540","110","301","92","239","93",
"1500000US170310314006","Block Group 6, Census Tract 314, Cook County, Illinois","499","101","268","104","231","108",
"1500000US170310315011","Block Group 1, Census Tract 315.01, Cook County, Illinois","418","85","25","26","393","82",
"1500000US170310315012","Block Group 2, Census Tract 315.01, Cook County, Illinois","860","92","265","67","595","106",
"1500000US170310315013","Block Group 3, Census Tract 315.01, Cook County, Illinois","498","92","21","16","477","93",
"1500000US170310315021","Block Group 1, Census Tract 315.02, Cook County, Illinois","723","129","127","70","596","129",
"1500000US170310315022","Block Group 2, Census Tract 315.02, Cook County, Illinois","571","109","70","38","501","113",
"1500000US170310315023","Block Group 3, Census Tract 315.02, Cook County, Illinois","956","112","30","27","926","110",
"1500000US170310317001","Block Group 1, Census Tract 317, Cook County, Illinois","1071","162","289","103","782","166",
"1500000US170310317002","Block Group 2, Census Tract 317, Cook County, Illinois","1033","152","301","106","732","158",
"1500000US170310317003","Block Group 3, Census Tract 317, Cook County, Illinois","783","122","144","59","639","137",
"1500000US170310317004","Block Group 4, Census Tract 317, Cook County, Illinois","584","103","267","76","317","104",
"1500000US170310318001","Block Group 1, Census Tract 318, Cook County, Illinois","936","53","407","49","529","60",
"1500000US170310319001","Block Group 1, Census Tract 319, Cook County, Illinois","606","73","169","48","437","68",
"1500000US170310319002","Block Group 2, Census Tract 319, Cook County, Illinois","652","88","250","57","402","81",
"1500000US170310321001","Block Group 1, Census Tract 321, Cook County, Illinois","825","249","341","133","484","204",
"1500000US170310321002","Block Group 2, Census Tract 321, Cook County, Illinois","668","190","50","66","618","195",
"1500000US170310321003","Block Group 3, Census Tract 321, Cook County, Illinois","994","307","207","113","787","298",
"1500000US170310321004","Block Group 4, Census Tract 321, Cook County, Illinois","820","260","85","116","735","244",
"1500000US170310321005","Block Group 5, Census Tract 321, Cook County, Illinois","481","177","309","134","172","168",
"1500000US170310401001","Block Group 1, Census Tract 401, Cook County, Illinois","522","81","218","58","304","94",
"1500000US170310401002","Block Group 2, Census Tract 401, Cook County, Illinois","704","88","269","58","435","85",
"1500000US170310401003","Block Group 3, Census Tract 401, Cook County, Illinois","373","66","317","54","56","42",
"1500000US170310402011","Block Group 1, Census Tract 402.01, Cook County, Illinois","557","113","312","93","245","88",
"1500000US170310402012","Block Group 2, Census Tract 402.01, Cook County, Illinois","721","152","261","94","460","160",
"1500000US170310402013","Block Group 3, Census Tract 402.01, Cook County, Illinois","626","110","246","91","380","89",
"1500000US170310402014","Block Group 4, Census Tract 402.01, Cook County, Illinois","1084","152","330","98","754","159",
"1500000US170310402021","Block Group 1, Census Tract 402.02, Cook County, Illinois","482","142","218","93","264","125",
"1500000US170310402022","Block Group 2, Census Tract 402.02, Cook County, Illinois","980","164","358","124","622","159",
"1500000US170310402023","Block Group 3, Census Tract 402.02, Cook County, Illinois","664","150","209","107","455","139",
"1500000US170310402024","Block Group 4, Census Tract 402.02, Cook County, Illinois","837","176","286","145","551","158",
"1500000US170310403001","Block Group 1, Census Tract 403, Cook County, Illinois","411","73","363","76","48","38",
"1500000US170310403002","Block Group 2, Census Tract 403, Cook County, Illinois","390","74","205","74","185","73",
"1500000US170310403003","Block Group 3, Census Tract 403, Cook County, Illinois","278","71","210","70","68","37",
"1500000US170310404011","Block Group 1, Census Tract 404.01, Cook County, Illinois","366","79","238","74","128","46",
"1500000US170310404012","Block Group 2, Census Tract 404.01, Cook County, Illinois","293","72","83","35","210","71",
"1500000US170310404013","Block Group 3, Census Tract 404.01, Cook County, Illinois","257","72","176","76","81","53",
"1500000US170310404014","Block Group 4, Census Tract 404.01, Cook County, Illinois","411","94","233","79","178","70",
"1500000US170310404021","Block Group 1, Census Tract 404.02, Cook County, Illinois","248","92","124","58","124","93",
"1500000US170310404022","Block Group 2, Census Tract 404.02, Cook County, Illinois","282","71","83","52","199","68",
"1500000US170310404023","Block Group 3, Census Tract 404.02, Cook County, Illinois","716","152","325","113","391","134",
"1500000US170310404024","Block Group 4, Census Tract 404.02, Cook County, Illinois","316","83","155","64","161","77",
"1500000US170310404025","Block Group 5, Census Tract 404.02, Cook County, Illinois","917","159","278","91","639","165",
"1500000US170310406001","Block Group 1, Census Tract 406, Cook County, Illinois","270","71","90","54","180","67",
"1500000US170310406002","Block Group 2, Census Tract 406, Cook County, Illinois","435","78","160","64","275","65",
"1500000US170310406003","Block Group 3, Census Tract 406, Cook County, Illinois","442","84","178","65","264","74",
"1500000US170310407001","Block Group 1, Census Tract 407, Cook County, Illinois","414","82","202","71","212","60",
"1500000US170310407002","Block Group 2, Census Tract 407, Cook County, Illinois","459","76","193","56","266","82",
"1500000US170310407003","Block Group 3, Census Tract 407, Cook County, Illinois","347","74","200","57","147","69",
"1500000US170310407004","Block Group 4, Census Tract 407, Cook County, Illinois","309","75","90","39","219","80",
"1500000US170310408001","Block Group 1, Census Tract 408, Cook County, Illinois","429","44","125","43","304","41",
"1500000US170310408002","Block Group 2, Census Tract 408, Cook County, Illinois","366","42","203","42","163","41",
"1500000US170310409001","Block Group 1, Census Tract 409, Cook County, Illinois","664","93","174","48","490","90",
"1500000US170310409002","Block Group 2, Census Tract 409, Cook County, Illinois","305","71","168","57","137","61",
"1500000US170310501001","Block Group 1, Census Tract 501, Cook County, Illinois","369","68","159","54","210","62",
"1500000US170310501002","Block Group 2, Census Tract 501, Cook County, Illinois","755","96","320","82","435","103",
"1500000US170310502001","Block Group 1, Census Tract 502, Cook County, Illinois","454","118","300","109","154","71",
"1500000US170310502002","Block Group 2, Census Tract 502, Cook County, Illinois","983","162","460","133","523","159",
"1500000US170310502003","Block Group 3, Census Tract 502, Cook County, Illinois","833","130","529","110","304","104",
"1500000US170310503001","Block Group 1, Census Tract 503, Cook County, Illinois","370","76","94","34","276","72",
"1500000US170310503002","Block Group 2, Census Tract 503, Cook County, Illinois","324","70","134","48","190","74",
"1500000US170310503003","Block Group 3, Census Tract 503, Cook County, Illinois","382","80","151","54","231","75",
"1500000US170310505001","Block Group 1, Census Tract 505, Cook County, Illinois","456","147","391","150","65","48",
"1500000US170310505002","Block Group 2, Census Tract 505, Cook County, Illinois","615","102","248","100","367","117",
"1500000US170310505003","Block Group 3, Census Tract 505, Cook County, Illinois","383","95","109","73","274","100",
"1500000US170310505004","Block Group 4, Census Tract 505, Cook County, Illinois","457","118","275","120","182","98",
"1500000US170310505005","Block Group 5, Census Tract 505, Cook County, Illinois","307","99","91","51","216","98",
"1500000US170310506001","Block Group 1, Census Tract 506, Cook County, Illinois","662","80","331","80","331","87",
"1500000US170310506002","Block Group 2, Census Tract 506, Cook County, Illinois","431","78","232","74","199","70",
"1500000US170310507001","Block Group 1, Census Tract 507, Cook County, Illinois","674","40","471","43","203","48",
"1500000US170310508001","Block Group 1, Census Tract 508, Cook County, Illinois","588","31","287","37","301","42",
"1500000US170310509001","Block Group 1, Census Tract 509, Cook County, Illinois","587","61","251","49","336","60",
"1500000US170310510001","Block Group 1, Census Tract 510, Cook County, Illinois","740","46","424","57","316","55",
"1500000US170310511001","Block Group 1, Census Tract 511, Cook County, Illinois","644","72","371","57","273","67",
"1500000US170310512001","Block Group 1, Census Tract 512, Cook County, Illinois","303","55","116","40","187","44",
"1500000US170310512002","Block Group 2, Census Tract 512, Cook County, Illinois","296","51","126","37","170","46",
"1500000US170310513001","Block Group 1, Census Tract 513, Cook County, Illinois","443","64","269","68","174","53",
"1500000US170310513002","Block Group 2, Census Tract 513, Cook County, Illinois","682","59","536","90","146","73",
"1500000US170310514001","Block Group 1, Census Tract 514, Cook County, Illinois","455","60","253","39","202","55",
"1500000US170310514002","Block Group 2, Census Tract 514, Cook County, Illinois","332","52","196","41","136","44",
"1500000US170310601001","Block Group 1, Census Tract 601, Cook County, Illinois","374","71","189","41","185","68",
"1500000US170310601002","Block Group 2, Census Tract 601, Cook County, Illinois","504","80","209","80","295","78",
"1500000US170310601003","Block Group 3, Census Tract 601, Cook County, Illinois","349","71","187","61","162","52",
"1500000US170310602001","Block Group 1, Census Tract 602, Cook County, Illinois","682","76","164","53","518","80",
"1500000US170310602002","Block Group 2, Census Tract 602, Cook County, Illinois","425","68","158","53","267","70",
"1500000US170310603001","Block Group 1, Census Tract 603, Cook County, Illinois","753","101","419","94","334","100",
"1500000US170310603002","Block Group 2, Census Tract 603, Cook County, Illinois","609","102","296","85","313","96",
"1500000US170310604001","Block Group 1, Census Tract 604, Cook County, Illinois","791","95","269","64","522","108",
"1500000US170310604002","Block Group 2, Census Tract 604, Cook County, Illinois","343","70","219","73","124","46",
"1500000US170310604003","Block Group 3, Census Tract 604, Cook County, Illinois","409","67","231","70","178","67",
"1500000US170310605001","Block Group 1, Census Tract 605, Cook County, Illinois","742","44","166","39","576","54",
"1500000US170310608001","Block Group 1, Census Tract 608, Cook County, Illinois","1043","164","506","151","537","139",
"1500000US170310608002","Block Group 2, Census Tract 608, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170310608003","Block Group 3, Census Tract 608, Cook County, Illinois","2029","197","1122","190","907","143",
"1500000US170310609001","Block Group 1, Census Tract 609, Cook County, Illinois","837","216","199","121","638","205",
"1500000US170310609002","Block Group 2, Census Tract 609, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170310609003","Block Group 3, Census Tract 609, Cook County, Illinois","925","228","380","183","545","188",
"1500000US170310609004","Block Group 4, Census Tract 609, Cook County, Illinois","2506","243","1222","221","1284","245",
"1500000US170310609005","Block Group 5, Census Tract 609, Cook County, Illinois","422","111","21","34","401","110",
"1500000US170310610001","Block Group 1, Census Tract 610, Cook County, Illinois","983","61","268","67","715","83",
"1500000US170310611001","Block Group 1, Census Tract 611, Cook County, Illinois","608","53","223","44","385","61",
"1500000US170310612001","Block Group 1, Census Tract 612, Cook County, Illinois","791","54","290","66","501","65",
"1500000US170310615001","Block Group 1, Census Tract 615, Cook County, Illinois","803","44","249","46","554","56",
"1500000US170310618001","Block Group 1, Census Tract 618, Cook County, Illinois","716","33","184","43","532","44",
"1500000US170310619011","Block Group 1, Census Tract 619.01, Cook County, Illinois","484","101","198","102","286","82",
"1500000US170310619012","Block Group 2, Census Tract 619.01, Cook County, Illinois","546","112","231","82","315","100",
"1500000US170310619013","Block Group 3, Census Tract 619.01, Cook County, Illinois","560","106","168","69","392","94",
"1500000US170310619014","Block Group 4, Census Tract 619.01, Cook County, Illinois","674","125","98","47","576","130",
"1500000US170310619021","Block Group 1, Census Tract 619.02, Cook County, Illinois","805","146","332","81","473","138",
"1500000US170310619022","Block Group 2, Census Tract 619.02, Cook County, Illinois","1039","162","228","95","811","159",
"1500000US170310619023","Block Group 3, Census Tract 619.02, Cook County, Illinois","1071","141","343","90","728","122",
"1500000US170310619024","Block Group 4, Census Tract 619.02, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170310620001","Block Group 1, Census Tract 620, Cook County, Illinois","1112","76","384","98","728","114",
"1500000US170310620002","Block Group 2, Census Tract 620, Cook County, Illinois","436","76","140","49","296","67",
"1500000US170310621001","Block Group 1, Census Tract 621, Cook County, Illinois","467","69","273","66","194","60",
"1500000US170310621002","Block Group 2, Census Tract 621, Cook County, Illinois","482","106","41","35","441","111",
"1500000US170310621003","Block Group 3, Census Tract 621, Cook County, Illinois","848","110","287","67","561","110",
"1500000US170310622001","Block Group 1, Census Tract 622, Cook County, Illinois","593","105","209","67","384","101",
"1500000US170310622002","Block Group 2, Census Tract 622, Cook County, Illinois","682","96","321","69","361","87",
"1500000US170310623001","Block Group 1, Census Tract 623, Cook County, Illinois","710","40","353","44","357","53",
"1500000US170310624001","Block Group 1, Census Tract 624, Cook County, Illinois","671","63","328","62","343","55",
"1500000US170310625001","Block Group 1, Census Tract 625, Cook County, Illinois","715","43","349","51","366","56",
"1500000US170310626001","Block Group 1, Census Tract 626, Cook County, Illinois","952","59","616","79","336","59",
"1500000US170310627001","Block Group 1, Census Tract 627, Cook County, Illinois","297","61","160","54","137","53",
"1500000US170310627002","Block Group 2, Census Tract 627, Cook County, Illinois","380","84","194","72","186","72",
"1500000US170310627003","Block Group 3, Census Tract 627, Cook County, Illinois","417","64","214","61","203","54",
"1500000US170310628001","Block Group 1, Census Tract 628, Cook County, Illinois","486","77","328","73","158","57",
"1500000US170310628002","Block Group 2, Census Tract 628, Cook County, Illinois","411","69","211","70","200","63",
"1500000US170310628003","Block Group 3, Census Tract 628, Cook County, Illinois","624","101","223","50","401","101",
"1500000US170310629001","Block Group 1, Census Tract 629, Cook County, Illinois","647","81","245","67","402","80",
"1500000US170310629002","Block Group 2, Census Tract 629, Cook County, Illinois","555","78","228","76","327","63",
"1500000US170310629003","Block Group 3, Census Tract 629, Cook County, Illinois","657","89","256","77","401","84",
"1500000US170310630001","Block Group 1, Census Tract 630, Cook County, Illinois","629","76","198","52","431","78",
"1500000US170310630002","Block Group 2, Census Tract 630, Cook County, Illinois","767","94","318","74","449","93",
"1500000US170310630003","Block Group 3, Census Tract 630, Cook County, Illinois","326","65","108","43","218","55",
"1500000US170310631001","Block Group 1, Census Tract 631, Cook County, Illinois","757","64","308","76","449","77",
"1500000US170310631002","Block Group 2, Census Tract 631, Cook County, Illinois","569","73","153","55","416","75",
"1500000US170310632001","Block Group 1, Census Tract 632, Cook County, Illinois","869","175","189","130","680","162",
"1500000US170310632002","Block Group 2, Census Tract 632, Cook County, Illinois","403","107","312","123","91","60",
