"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170312312003","Block Group 3, Census Tract 2312, Cook County, Illinois","338","101","136","66","202","97",
"1500000US170312312004","Block Group 4, Census Tract 2312, Cook County, Illinois","504","127","121","63","383","130",
"1500000US170312312005","Block Group 5, Census Tract 2312, Cook County, Illinois","379","132","158","77","221","111",
"1500000US170312315001","Block Group 1, Census Tract 2315, Cook County, Illinois","206","137","43","53","163","134",
"1500000US170312315002","Block Group 2, Census Tract 2315, Cook County, Illinois","272","134","104","90","168","104",
"1500000US170312315003","Block Group 3, Census Tract 2315, Cook County, Illinois","78","53","56","46","22","35",
"1500000US170312315004","Block Group 4, Census Tract 2315, Cook County, Illinois","405","141","241","118","164","120",
"1500000US170312315005","Block Group 5, Census Tract 2315, Cook County, Illinois","302","145","201","119","101","95",
"1500000US170312315006","Block Group 6, Census Tract 2315, Cook County, Illinois","640","176","94","90","546","174",
"1500000US170312402001","Block Group 1, Census Tract 2402, Cook County, Illinois","809","33","408","68","401","69",
"1500000US170312403001","Block Group 1, Census Tract 2403, Cook County, Illinois","586","49","299","43","287","46",
"1500000US170312405001","Block Group 1, Census Tract 2405, Cook County, Illinois","1295","19","896","85","399","84",
"1500000US170312406001","Block Group 1, Census Tract 2406, Cook County, Illinois","636","33","349","59","287","57",
"1500000US170312407001","Block Group 1, Census Tract 2407, Cook County, Illinois","678","36","267","54","411","56",
"1500000US170312408001","Block Group 1, Census Tract 2408, Cook County, Illinois","195","37","108","30","87","36",
"1500000US170312408002","Block Group 2, Census Tract 2408, Cook County, Illinois","420","55","152","41","268","57",
"1500000US170312409001","Block Group 1, Census Tract 2409, Cook County, Illinois","490","43","111","34","379","50",
"1500000US170312410001","Block Group 1, Census Tract 2410, Cook County, Illinois","454","64","93","36","361","75",
"1500000US170312410002","Block Group 2, Census Tract 2410, Cook County, Illinois","304","46","87","35","217","44",
"1500000US170312411001","Block Group 1, Census Tract 2411, Cook County, Illinois","674","110","225","68","449","112",
"1500000US170312411002","Block Group 2, Census Tract 2411, Cook County, Illinois","851","94","205","70","646","106",
"1500000US170312412001","Block Group 1, Census Tract 2412, Cook County, Illinois","319","46","163","37","156","35",
"1500000US170312412002","Block Group 2, Census Tract 2412, Cook County, Illinois","436","53","77","33","359","56",
"1500000US170312413001","Block Group 1, Census Tract 2413, Cook County, Illinois","763","41","350","53","413","58",
"1500000US170312414001","Block Group 1, Census Tract 2414, Cook County, Illinois","729","167","75","51","654","171",
"1500000US170312414002","Block Group 2, Census Tract 2414, Cook County, Illinois","600","146","384","137","216","100",
"1500000US170312414003","Block Group 3, Census Tract 2414, Cook County, Illinois","603","144","183","74","420","150",
"1500000US170312414004","Block Group 4, Census Tract 2414, Cook County, Illinois","606","100","188","71","418","105",
"1500000US170312415001","Block Group 1, Census Tract 2415, Cook County, Illinois","602","88","284","75","318","92",
"1500000US170312415002","Block Group 2, Census Tract 2415, Cook County, Illinois","317","63","107","47","210","66",
"1500000US170312415003","Block Group 3, Census Tract 2415, Cook County, Illinois","389","77","158","57","231","72",
"1500000US170312416001","Block Group 1, Census Tract 2416, Cook County, Illinois","626","83","229","73","397","74",
"1500000US170312416002","Block Group 2, Census Tract 2416, Cook County, Illinois","978","83","254","80","724","94",
"1500000US170312420001","Block Group 1, Census Tract 2420, Cook County, Illinois","673","121","231","87","442","127",
"1500000US170312420002","Block Group 2, Census Tract 2420, Cook County, Illinois","931","150","179","76","752","143",
"1500000US170312420003","Block Group 3, Census Tract 2420, Cook County, Illinois","456","132","71","50","385","130",
"1500000US170312421001","Block Group 1, Census Tract 2421, Cook County, Illinois","358","70","125","45","233","65",
"1500000US170312421002","Block Group 2, Census Tract 2421, Cook County, Illinois","630","104","263","73","367","108",
"1500000US170312421003","Block Group 3, Census Tract 2421, Cook County, Illinois","732","108","472","101","260","85",
"1500000US170312422001","Block Group 1, Census Tract 2422, Cook County, Illinois","814","93","320","82","494","97",
"1500000US170312422002","Block Group 2, Census Tract 2422, Cook County, Illinois","919","94","358","78","561","95",
"1500000US170312423001","Block Group 1, Census Tract 2423, Cook County, Illinois","704","103","319","87","385","108",
"1500000US170312423002","Block Group 2, Census Tract 2423, Cook County, Illinois","951","123","406","83","545","113",
"1500000US170312424001","Block Group 1, Census Tract 2424, Cook County, Illinois","626","98","171","65","455","100",
"1500000US170312424002","Block Group 2, Census Tract 2424, Cook County, Illinois","696","112","188","73","508","107",
"1500000US170312425001","Block Group 1, Census Tract 2425, Cook County, Illinois","779","96","252","74","527","107",
"1500000US170312425002","Block Group 2, Census Tract 2425, Cook County, Illinois","757","99","228","68","529","101",
"1500000US170312426001","Block Group 1, Census Tract 2426, Cook County, Illinois","564","121","117","73","447","116",
"1500000US170312426002","Block Group 2, Census Tract 2426, Cook County, Illinois","868","175","232","118","636","185",
"1500000US170312426003","Block Group 3, Census Tract 2426, Cook County, Illinois","761","165","210","112","551","134",
"1500000US170312426004","Block Group 4, Census Tract 2426, Cook County, Illinois","350","122","145","102","205","83",
"1500000US170312427001","Block Group 1, Census Tract 2427, Cook County, Illinois","749","64","225","52","524","58",
"1500000US170312428001","Block Group 1, Census Tract 2428, Cook County, Illinois","619","65","385","52","234","56",
"1500000US170312429001","Block Group 1, Census Tract 2429, Cook County, Illinois","566","67","281","61","285","56",
"1500000US170312429002","Block Group 2, Census Tract 2429, Cook County, Illinois","248","46","91","35","157","48",
"1500000US170312430001","Block Group 1, Census Tract 2430, Cook County, Illinois","438","64","186","48","252","65",
"1500000US170312430002","Block Group 2, Census Tract 2430, Cook County, Illinois","612","83","256","78","356","77",
"1500000US170312431001","Block Group 1, Census Tract 2431, Cook County, Illinois","606","74","313","70","293","75",
"1500000US170312431002","Block Group 2, Census Tract 2431, Cook County, Illinois","304","68","155","49","149","60",
"1500000US170312432001","Block Group 1, Census Tract 2432, Cook County, Illinois","455","52","240","44","215","48",
"1500000US170312432002","Block Group 2, Census Tract 2432, Cook County, Illinois","424","55","166","43","258","59",
"1500000US170312433001","Block Group 1, Census Tract 2433, Cook County, Illinois","481","81","186","57","295","79",
"1500000US170312433002","Block Group 2, Census Tract 2433, Cook County, Illinois","667","81","365","91","302","72",
"1500000US170312434001","Block Group 1, Census Tract 2434, Cook County, Illinois","532","96","207","82","325","100",
"1500000US170312434002","Block Group 2, Census Tract 2434, Cook County, Illinois","232","59","152","46","80","43",
"1500000US170312434003","Block Group 3, Census Tract 2434, Cook County, Illinois","573","93","296","83","277","90",
"1500000US170312435001","Block Group 1, Census Tract 2435, Cook County, Illinois","540","96","156","69","384","91",
"1500000US170312435002","Block Group 2, Census Tract 2435, Cook County, Illinois","1351","117","698","116","653","110",
"1500000US170312502001","Block Group 1, Census Tract 2502, Cook County, Illinois","388","69","288","58","100","49",
"1500000US170312502002","Block Group 2, Census Tract 2502, Cook County, Illinois","435","68","264","58","171","54",
"1500000US170312503001","Block Group 1, Census Tract 2503, Cook County, Illinois","542","121","343","97","199","85",
"1500000US170312503002","Block Group 2, Census Tract 2503, Cook County, Illinois","305","98","121","58","184","95",
"1500000US170312503003","Block Group 3, Census Tract 2503, Cook County, Illinois","417","120","108","58","309","114",
"1500000US170312503004","Block Group 4, Census Tract 2503, Cook County, Illinois","284","84","120","70","164","77",
"1500000US170312504001","Block Group 1, Census Tract 2504, Cook County, Illinois","248","113","131","100","117","109",
"1500000US170312504002","Block Group 2, Census Tract 2504, Cook County, Illinois","315","92","195","69","120","79",
"1500000US170312504003","Block Group 3, Census Tract 2504, Cook County, Illinois","502","157","210","116","292","149",
"1500000US170312504004","Block Group 4, Census Tract 2504, Cook County, Illinois","249","101","136","68","113","77",
"1500000US170312504005","Block Group 5, Census Tract 2504, Cook County, Illinois","513","152","283","120","230","116",
"1500000US170312505001","Block Group 1, Census Tract 2505, Cook County, Illinois","353","100","283","101","70","56",
"1500000US170312505002","Block Group 2, Census Tract 2505, Cook County, Illinois","574","182","409","129","165","144",
"1500000US170312505003","Block Group 3, Census Tract 2505, Cook County, Illinois","316","93","288","93","28","34",
"1500000US170312505004","Block Group 4, Census Tract 2505, Cook County, Illinois","399","132","399","132","0","11",
"1500000US170312505005","Block Group 5, Census Tract 2505, Cook County, Illinois","185","58","170","55","15","25",
"1500000US170312505006","Block Group 6, Census Tract 2505, Cook County, Illinois","354","150","192","118","162","114",
"1500000US170312505007","Block Group 7, Census Tract 2505, Cook County, Illinois","577","170","340","145","237","161",
"1500000US170312506001","Block Group 1, Census Tract 2506, Cook County, Illinois","312","88","247","90","65","55",
"1500000US170312506002","Block Group 2, Census Tract 2506, Cook County, Illinois","282","93","210","85","72","48",
"1500000US170312506003","Block Group 3, Census Tract 2506, Cook County, Illinois","362","89","257","80","105","72",
"1500000US170312506004","Block Group 4, Census Tract 2506, Cook County, Illinois","348","79","238","70","110","79",
"1500000US170312507001","Block Group 1, Census Tract 2507, Cook County, Illinois","359","149","196","82","163","132",
"1500000US170312507002","Block Group 2, Census Tract 2507, Cook County, Illinois","495","200","97","109","398","185",
"1500000US170312507003","Block Group 3, Census Tract 2507, Cook County, Illinois","407","195","135","90","272","188",
"1500000US170312507004","Block Group 4, Census Tract 2507, Cook County, Illinois","425","156","206","108","219","140",
"1500000US170312507005","Block Group 5, Census Tract 2507, Cook County, Illinois","346","120","185","87","161","117",
"1500000US170312508001","Block Group 1, Census Tract 2508, Cook County, Illinois","298","84","188","64","110","64",
"1500000US170312508002","Block Group 2, Census Tract 2508, Cook County, Illinois","509","95","328","74","181","79",
"1500000US170312510001","Block Group 1, Census Tract 2510, Cook County, Illinois","355","39","192","37","163","42",
"1500000US170312511001","Block Group 1, Census Tract 2511, Cook County, Illinois","559","101","27","27","532","101",
"1500000US170312511002","Block Group 2, Census Tract 2511, Cook County, Illinois","243","80","90","61","153","77",
"1500000US170312511003","Block Group 3, Census Tract 2511, Cook County, Illinois","272","81","121","69","151","71",
"1500000US170312511004","Block Group 4, Census Tract 2511, Cook County, Illinois","474","120","207","74","267","112",
"1500000US170312512001","Block Group 1, Census Tract 2512, Cook County, Illinois","148","83","53","43","95","77",
"1500000US170312512002","Block Group 2, Census Tract 2512, Cook County, Illinois","303","94","173","80","130","68",
"1500000US170312512003","Block Group 3, Census Tract 2512, Cook County, Illinois","263","99","156","86","107","74",
"1500000US170312512004","Block Group 4, Census Tract 2512, Cook County, Illinois","372","110","219","89","153","84",
"1500000US170312513001","Block Group 1, Census Tract 2513, Cook County, Illinois","270","83","102","60","168","73",
"1500000US170312513002","Block Group 2, Census Tract 2513, Cook County, Illinois","195","66","117","62","78","59",
"1500000US170312513003","Block Group 3, Census Tract 2513, Cook County, Illinois","292","101","195","85","97","63",
"1500000US170312513004","Block Group 4, Census Tract 2513, Cook County, Illinois","236","79","158","67","78","57",
"1500000US170312513005","Block Group 5, Census Tract 2513, Cook County, Illinois","410","97","192","77","218","94",
"1500000US170312514001","Block Group 1, Census Tract 2514, Cook County, Illinois","234","87","31","29","203","86",
"1500000US170312514002","Block Group 2, Census Tract 2514, Cook County, Illinois","204","98","87","65","117","79",
"1500000US170312514003","Block Group 3, Census Tract 2514, Cook County, Illinois","649","122","253","103","396","128",
"1500000US170312514004","Block Group 4, Census Tract 2514, Cook County, Illinois","603","120","107","59","496","121",
"1500000US170312515001","Block Group 1, Census Tract 2515, Cook County, Illinois","263","98","89","61","174","90",
"1500000US170312515002","Block Group 2, Census Tract 2515, Cook County, Illinois","177","74","46","38","131","77",
"1500000US170312515003","Block Group 3, Census Tract 2515, Cook County, Illinois","424","106","87","57","337","103",
"1500000US170312515004","Block Group 4, Census Tract 2515, Cook County, Illinois","538","121","126","76","412","125",
"1500000US170312516001","Block Group 1, Census Tract 2516, Cook County, Illinois","529","128","120","63","409","121",
"1500000US170312516002","Block Group 2, Census Tract 2516, Cook County, Illinois","305","119","116","66","189","117",
"1500000US170312516003","Block Group 3, Census Tract 2516, Cook County, Illinois","304","129","69","43","235","120",
"1500000US170312517001","Block Group 1, Census Tract 2517, Cook County, Illinois","370","57","200","47","170","59",
"1500000US170312518001","Block Group 1, Census Tract 2518, Cook County, Illinois","561","127","24","26","537","132",
"1500000US170312518002","Block Group 2, Census Tract 2518, Cook County, Illinois","317","122","70","58","247","124",
"1500000US170312518003","Block Group 3, Census Tract 2518, Cook County, Illinois","343","120","42","51","301","114",
"1500000US170312518004","Block Group 4, Census Tract 2518, Cook County, Illinois","245","105","26","29","219","103",
"1500000US170312518005","Block Group 5, Census Tract 2518, Cook County, Illinois","233","107","29","33","204","106",
"1500000US170312519001","Block Group 1, Census Tract 2519, Cook County, Illinois","251","74","100","55","151","73",
"1500000US170312519002","Block Group 2, Census Tract 2519, Cook County, Illinois","432","152","163","109","269","122",
"1500000US170312519003","Block Group 3, Census Tract 2519, Cook County, Illinois","423","111","57","55","366","116",
"1500000US170312519004","Block Group 4, Census Tract 2519, Cook County, Illinois","712","164","47","38","665","159",
"1500000US170312520001","Block Group 1, Census Tract 2520, Cook County, Illinois","374","160","63","82","311","181",
"1500000US170312520002","Block Group 2, Census Tract 2520, Cook County, Illinois","807","230","169","112","638","205",
"1500000US170312520003","Block Group 3, Census Tract 2520, Cook County, Illinois","694","237","196","172","498","178",
"1500000US170312520004","Block Group 4, Census Tract 2520, Cook County, Illinois","504","169","61","41","443","163",
"1500000US170312521011","Block Group 1, Census Tract 2521.01, Cook County, Illinois","652","58","138","48","514","57",
"1500000US170312521021","Block Group 1, Census Tract 2521.02, Cook County, Illinois","747","161","418","137","329","141",
"1500000US170312521022","Block Group 2, Census Tract 2521.02, Cook County, Illinois","322","155","159","104","163","130",
"1500000US170312521023","Block Group 3, Census Tract 2521.02, Cook County, Illinois","722","168","323","124","399","165",
"1500000US170312521024","Block Group 4, Census Tract 2521.02, Cook County, Illinois","397","136","216","93","181","126",
"1500000US170312522011","Block Group 1, Census Tract 2522.01, Cook County, Illinois","202","59","23","18","179","56",
"1500000US170312522012","Block Group 2, Census Tract 2522.01, Cook County, Illinois","195","65","25","24","170","62",
"1500000US170312522013","Block Group 3, Census Tract 2522.01, Cook County, Illinois","556","83","263","57","293","88",
"1500000US170312522021","Block Group 1, Census Tract 2522.02, Cook County, Illinois","242","100","39","42","203","91",
"1500000US170312522022","Block Group 2, Census Tract 2522.02, Cook County, Illinois","276","105","41","51","235","92",
"1500000US170312522023","Block Group 3, Census Tract 2522.02, Cook County, Illinois","396","110","47","38","349","106",
"1500000US170312522024","Block Group 4, Census Tract 2522.02, Cook County, Illinois","104","77","41","62","63","56",
"1500000US170312522025","Block Group 5, Census Tract 2522.02, Cook County, Illinois","464","129","207","91","257","113",
"1500000US170312601001","Block Group 1, Census Tract 2601, Cook County, Illinois","577","65","51","29","526","67",
"1500000US170312602001","Block Group 1, Census Tract 2602, Cook County, Illinois","284","54","72","30","212","49",
"1500000US170312603001","Block Group 1, Census Tract 2603, Cook County, Illinois","566","57","77","45","489","68",
"1500000US170312604001","Block Group 1, Census Tract 2604, Cook County, Illinois","407","69","66","49","341","75",
"1500000US170312605001","Block Group 1, Census Tract 2605, Cook County, Illinois","524","66","188","60","336","75",
"1500000US170312606001","Block Group 1, Census Tract 2606, Cook County, Illinois","192","57","54","37","138","52",
"1500000US170312606002","Block Group 2, Census Tract 2606, Cook County, Illinois","344","61","104","38","240","58",
"1500000US170312607001","Block Group 1, Census Tract 2607, Cook County, Illinois","150","47","41","23","109","45",
"1500000US170312607002","Block Group 2, Census Tract 2607, Cook County, Illinois","368","61","80","37","288","54",
"1500000US170312608001","Block Group 1, Census Tract 2608, Cook County, Illinois","356","74","66","36","290","74",
"1500000US170312608002","Block Group 2, Census Tract 2608, Cook County, Illinois","492","82","94","41","398","82",
"1500000US170312609001","Block Group 1, Census Tract 2609, Cook County, Illinois","292","65","99","45","193","60",
"1500000US170312609002","Block Group 2, Census Tract 2609, Cook County, Illinois","86","55","39","39","47","46",
"1500000US170312610001","Block Group 1, Census Tract 2610, Cook County, Illinois","349","84","63","31","286","84",
"1500000US170312610002","Block Group 2, Census Tract 2610, Cook County, Illinois","366","98","140","57","226","77",
"1500000US170312705001","Block Group 1, Census Tract 2705, Cook County, Illinois","542","66","60","34","482","73",
"1500000US170312712001","Block Group 1, Census Tract 2712, Cook County, Illinois","393","60","78","40","315","54",
"1500000US170312713001","Block Group 1, Census Tract 2713, Cook County, Illinois","366","44","111","57","255","57",
"1500000US170312714001","Block Group 1, Census Tract 2714, Cook County, Illinois","491","62","75","33","416","69",
"1500000US170312715001","Block Group 1, Census Tract 2715, Cook County, Illinois","499","48","208","56","291","61",
"1500000US170312718001","Block Group 1, Census Tract 2718, Cook County, Illinois","232","57","28","17","204","59",
"1500000US170312801001","Block Group 1, Census Tract 2801, Cook County, Illinois","3139","243","1145","189","1994","212",
"1500000US170312801002","Block Group 2, Census Tract 2801, Cook County, Illinois","1083","173","444","102","639","168",
"1500000US170312804001","Block Group 1, Census Tract 2804, Cook County, Illinois","567","63","52","47","515","70",
"1500000US170312808001","Block Group 1, Census Tract 2808, Cook County, Illinois","356","43","57","22","299","43",
"1500000US170312809001","Block Group 1, Census Tract 2809, Cook County, Illinois","348","41","53","34","295","52",
"1500000US170312819001","Block Group 1, Census Tract 2819, Cook County, Illinois","1468","214","683","163","785","176",
"1500000US170312819002","Block Group 2, Census Tract 2819, Cook County, Illinois","830","175","0","11","830","175",
"1500000US170312819003","Block Group 3, Census Tract 2819, Cook County, Illinois","1361","176","312","81","1049","172",
"1500000US170312827001","Block Group 1, Census Tract 2827, Cook County, Illinois","339","85","145","67","194","68",
"1500000US170312827002","Block Group 2, Census Tract 2827, Cook County, Illinois","486","87","236","70","250","69",
"1500000US170312828001","Block Group 1, Census Tract 2828, Cook County, Illinois","655","61","195","43","460","63",
"1500000US170312831001","Block Group 1, Census Tract 2831, Cook County, Illinois","427","85","41","25","386","81",
"1500000US170312831002","Block Group 2, Census Tract 2831, Cook County, Illinois","696","93","150","49","546","84",
"1500000US170312832001","Block Group 1, Census Tract 2832, Cook County, Illinois","660","56","245","42","415","62",
"1500000US170312838001","Block Group 1, Census Tract 2838, Cook County, Illinois","241","91","49","36","192","87",
"1500000US170312838002","Block Group 2, Census Tract 2838, Cook County, Illinois","1400","121","656","103","744","124",
"1500000US170312909001","Block Group 1, Census Tract 2909, Cook County, Illinois","309","114","21","22","288","114",
"1500000US170312909002","Block Group 2, Census Tract 2909, Cook County, Illinois","259","100","45","32","214","97",
"1500000US170312909003","Block Group 3, Census Tract 2909, Cook County, Illinois","312","99","93","67","219","90",
"1500000US170312909004","Block Group 4, Census Tract 2909, Cook County, Illinois","361","96","99","52","262","95",
"1500000US170312912001","Block Group 1, Census Tract 2912, Cook County, Illinois","478","85","105","31","373","81",
"1500000US170312912002","Block Group 2, Census Tract 2912, Cook County, Illinois","285","83","40","25","245","81",
"1500000US170312916001","Block Group 1, Census Tract 2916, Cook County, Illinois","285","53","95","46","190","49",
"1500000US170312922001","Block Group 1, Census Tract 2922, Cook County, Illinois","243","70","95","46","148","58",
"1500000US170312922002","Block Group 2, Census Tract 2922, Cook County, Illinois","345","86","76","41","269","86",
"1500000US170312922003","Block Group 3, Census Tract 2922, Cook County, Illinois","276","71","75","39","201","67",
"1500000US170312924001","Block Group 1, Census Tract 2924, Cook County, Illinois","205","66","23","19","182","67",
"1500000US170312924002","Block Group 2, Census Tract 2924, Cook County, Illinois","420","76","136","50","284","70",
"1500000US170312925001","Block Group 1, Census Tract 2925, Cook County, Illinois","323","116","39","30","284","114",
"1500000US170312925002","Block Group 2, Census Tract 2925, Cook County, Illinois","521","115","205","76","316","120",
"1500000US170312925003","Block Group 3, Census Tract 2925, Cook County, Illinois","342","99","178","78","164","74",
"1500000US170312925004","Block Group 4, Census Tract 2925, Cook County, Illinois","162","66","62","53","100","64",
"1500000US170313005001","Block Group 1, Census Tract 3005, Cook County, Illinois","243","58","115","48","128","46",
"1500000US170313005002","Block Group 2, Census Tract 3005, Cook County, Illinois","607","75","156","59","451","81",
"1500000US170313006001","Block Group 1, Census Tract 3006, Cook County, Illinois","365","69","179","57","186","68",
"1500000US170313006002","Block Group 2, Census Tract 3006, Cook County, Illinois","412","76","135","53","277","73",
"1500000US170313007001","Block Group 1, Census Tract 3007, Cook County, Illinois","703","150","218","92","485","139",
"1500000US170313007002","Block Group 2, Census Tract 3007, Cook County, Illinois","358","129","64","46","294","123",
"1500000US170313007003","Block Group 3, Census Tract 3007, Cook County, Illinois","265","133","113","81","152","92",
"1500000US170313008001","Block Group 1, Census Tract 3008, Cook County, Illinois","513","122","186","89","327","111",
"1500000US170313008002","Block Group 2, Census Tract 3008, Cook County, Illinois","630","126","180","94","450","101",
"1500000US170313009001","Block Group 1, Census Tract 3009, Cook County, Illinois","534","105","131","70","403","114",
"1500000US170313009002","Block Group 2, Census Tract 3009, Cook County, Illinois","477","117","70","50","407","112",
"1500000US170313009003","Block Group 3, Census Tract 3009, Cook County, Illinois","257","96","67","58","190","87",
"1500000US170313011001","Block Group 1, Census Tract 3011, Cook County, Illinois","376","72","88","49","288","74",
"1500000US170313011002","Block Group 2, Census Tract 3011, Cook County, Illinois","408","71","127","59","281","73",
"1500000US170313012001","Block Group 1, Census Tract 3012, Cook County, Illinois","355","116","27","30","328","120",
"1500000US170313012002","Block Group 2, Census Tract 3012, Cook County, Illinois","286","98","64","64","222","95",
"1500000US170313012003","Block Group 3, Census Tract 3012, Cook County, Illinois","534","112","182","93","352","118",
"1500000US170313016001","Block Group 1, Census Tract 3016, Cook County, Illinois","588","122","246","97","342","111",
"1500000US170313016002","Block Group 2, Census Tract 3016, Cook County, Illinois","714","112","374","98","340","108",
"1500000US170313017011","Block Group 1, Census Tract 3017.01, Cook County, Illinois","397","108","184","79","213","97",
"1500000US170313017012","Block Group 2, Census Tract 3017.01, Cook County, Illinois","321","99","140","75","181","85",
"1500000US170313017013","Block Group 3, Census Tract 3017.01, Cook County, Illinois","387","130","76","52","311","117",
"1500000US170313017021","Block Group 1, Census Tract 3017.02, Cook County, Illinois","333","84","144","63","189","81",
"1500000US170313017022","Block Group 2, Census Tract 3017.02, Cook County, Illinois","308","85","172","68","136","69",
"1500000US170313017023","Block Group 3, Census Tract 3017.02, Cook County, Illinois","429","94","183","75","246","89",
"1500000US170313018011","Block Group 1, Census Tract 3018.01, Cook County, Illinois","341","106","158","83","183","91",
"1500000US170313018012","Block Group 2, Census Tract 3018.01, Cook County, Illinois","759","112","227","95","532","144",
"1500000US170313018021","Block Group 1, Census Tract 3018.02, Cook County, Illinois","220","54","103","43","117","43",
"1500000US170313018022","Block Group 2, Census Tract 3018.02, Cook County, Illinois","286","63","64","34","222","64",
"1500000US170313018023","Block Group 3, Census Tract 3018.02, Cook County, Illinois","379","73","141","54","238","69",
"1500000US170313018031","Block Group 1, Census Tract 3018.03, Cook County, Illinois","402","97","194","77","208","87",
"1500000US170313018032","Block Group 2, Census Tract 3018.03, Cook County, Illinois","606","115","135","62","471","124",
"1500000US170313018033","Block Group 3, Census Tract 3018.03, Cook County, Illinois","342","94","233","92","109","80",
"1500000US170313102001","Block Group 1, Census Tract 3102, Cook County, Illinois","343","67","161","52","182","63",
"1500000US170313102002","Block Group 2, Census Tract 3102, Cook County, Illinois","364","73","153","62","211","64",
"1500000US170313103001","Block Group 1, Census Tract 3103, Cook County, Illinois","764","49","235","76","529","69",
"1500000US170313104001","Block Group 1, Census Tract 3104, Cook County, Illinois","550","51","199","56","351","63",
"1500000US170313105001","Block Group 1, Census Tract 3105, Cook County, Illinois","496","56","128","51","368","66",
"1500000US170313106001","Block Group 1, Census Tract 3106, Cook County, Illinois","1071","213","320","145","751","208",
"1500000US170313106002","Block Group 2, Census Tract 3106, Cook County, Illinois","499","162","112","83","387","147",
"1500000US170313106003","Block Group 3, Census Tract 3106, Cook County, Illinois","542","171","109","110","433","157",
"1500000US170313107001","Block Group 1, Census Tract 3107, Cook County, Illinois","561","61","188","70","373","79",
"1500000US170313108001","Block Group 1, Census Tract 3108, Cook County, Illinois","370","102","134","85","236","83",
"1500000US170313108002","Block Group 2, Census Tract 3108, Cook County, Illinois","165","77","32","35","133","72",
"1500000US170313108003","Block Group 3, Census Tract 3108, Cook County, Illinois","923","131","218","89","705","116",
"1500000US170313109001","Block Group 1, Census Tract 3109, Cook County, Illinois","652","137","272","118","380","130",
"1500000US170313109002","Block Group 2, Census Tract 3109, Cook County, Illinois","533","131","138","81","395","124",
"1500000US170313109003","Block Group 3, Census Tract 3109, Cook County, Illinois","503","132","170","89","333","119",
"1500000US170313201001","Block Group 1, Census Tract 3201, Cook County, Illinois","365","189","215","160","150","123",
"1500000US170313201002","Block Group 2, Census Tract 3201, Cook County, Illinois","2112","339","226","151","1886","337",
"1500000US170313201003","Block Group 3, Census Tract 3201, Cook County, Illinois","2390","356","831","281","1559","347",
"1500000US170313201004","Block Group 4, Census Tract 3201, Cook County, Illinois","3361","454","1821","364","1540","324",
"1500000US170313204001","Block Group 1, Census Tract 3204, Cook County, Illinois","687","83","410","58","277","71",
"1500000US170313206001","Block Group 1, Census Tract 3206, Cook County, Illinois","1220","192","494","135","726","152",
"1500000US170313206002","Block Group 2, Census Tract 3206, Cook County, Illinois","1771","204","632","144","1139","190",
"1500000US170313301001","Block Group 1, Census Tract 3301, Cook County, Illinois","2515","493","1098","350","1417","444",
"1500000US170313301002","Block Group 2, Census Tract 3301, Cook County, Illinois","2531","433","1729","420","802","300",
"1500000US170313301003","Block Group 3, Census Tract 3301, Cook County, Illinois","3936","566","2551","509","1385","478",
"1500000US170313301004","Block Group 4, Census Tract 3301, Cook County, Illinois","3035","561","1234","376","1801","568",
"1500000US170313302001","Block Group 1, Census Tract 3302, Cook County, Illinois","630","97","0","11","630","97",
"1500000US170313302002","Block Group 2, Census Tract 3302, Cook County, Illinois","1240","100","1077","103","163","68",
"1500000US170313403001","Block Group 1, Census Tract 3403, Cook County, Illinois","718","46","320","62","398","73",
"1500000US170313404001","Block Group 1, Census Tract 3404, Cook County, Illinois","686","55","216","57","470","67",
"1500000US170313405001","Block Group 1, Census Tract 3405, Cook County, Illinois","851","57","221","63","630","77",
"1500000US170313406001","Block Group 1, Census Tract 3406, Cook County, Illinois","415","33","0","11","415","33",
"1500000US170313501001","Block Group 1, Census Tract 3501, Cook County, Illinois","527","115","0","11","527","115",
"1500000US170313501002","Block Group 2, Census Tract 3501, Cook County, Illinois","998","130","0","11","998","130",
"1500000US170313504001","Block Group 1, Census Tract 3504, Cook County, Illinois","672","39","0","11","672","39",
"1500000US170313510001","Block Group 1, Census Tract 3510, Cook County, Illinois","196","85","77","44","119","85",
"1500000US170313510002","Block Group 2, Census Tract 3510, Cook County, Illinois","603","148","21","33","582","151",
"1500000US170313510003","Block Group 3, Census Tract 3510, Cook County, Illinois","1416","163","16","27","1400","162",
"1500000US170313511001","Block Group 1, Census Tract 3511, Cook County, Illinois","850","61","12","13","838","68",
"1500000US170313511002","Block Group 2, Census Tract 3511, Cook County, Illinois","90","48","0","11","90","48",
"1500000US170313511003","Block Group 3, Census Tract 3511, Cook County, Illinois","0","11","0","11","0","11",
"1500000US170313514001","Block Group 1, Census Tract 3514, Cook County, Illinois","787","60","96","53","691","63",
"1500000US170313515001","Block Group 1, Census Tract 3515, Cook County, Illinois","28","22","0","11","28","22",
"1500000US170313515002","Block Group 2, Census Tract 3515, Cook County, Illinois","316","28","26","18","290","33",
"1500000US170313602001","Block Group 1, Census Tract 3602, Cook County, Illinois","705","67","52","37","653","72",
