"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"1500000US170311204002","Block Group 2, Census Tract 1204, Cook County, Illinois","389","70","324","60","65","45",
"1500000US170311204003","Block Group 3, Census Tract 1204, Cook County, Illinois","511","68","390","73","121","59",
"1500000US170311301001","Block Group 1, Census Tract 1301, Cook County, Illinois","302","89","232","73","70","59",
"1500000US170311301002","Block Group 2, Census Tract 1301, Cook County, Illinois","1149","105","333","74","816","120",
"1500000US170311301003","Block Group 3, Census Tract 1301, Cook County, Illinois","499","99","412","99","87","62",
"1500000US170311302001","Block Group 1, Census Tract 1302, Cook County, Illinois","659","27","471","53","188","56",
"1500000US170311303001","Block Group 1, Census Tract 1303, Cook County, Illinois","202","66","59","30","143","66",
"1500000US170311303002","Block Group 2, Census Tract 1303, Cook County, Illinois","327","55","244","54","83","40",
"1500000US170311303003","Block Group 3, Census Tract 1303, Cook County, Illinois","614","84","306","80","308","81",
"1500000US170311303004","Block Group 4, Census Tract 1303, Cook County, Illinois","597","85","233","56","364","84",
"1500000US170311401001","Block Group 1, Census Tract 1401, Cook County, Illinois","465","78","74","42","391","74",
"1500000US170311401002","Block Group 2, Census Tract 1401, Cook County, Illinois","669","92","161","57","508","94",
"1500000US170311402001","Block Group 1, Census Tract 1402, Cook County, Illinois","506","97","109","58","397","91",
"1500000US170311402002","Block Group 2, Census Tract 1402, Cook County, Illinois","533","93","107","54","426","93",
"1500000US170311402003","Block Group 3, Census Tract 1402, Cook County, Illinois","623","113","122","57","501","115",
"1500000US170311403011","Block Group 1, Census Tract 1403.01, Cook County, Illinois","304","64","90","39","214","64",
"1500000US170311403012","Block Group 2, Census Tract 1403.01, Cook County, Illinois","422","70","140","42","282","71",
"1500000US170311403021","Block Group 1, Census Tract 1403.02, Cook County, Illinois","273","73","113","46","160","75",
"1500000US170311403022","Block Group 2, Census Tract 1403.02, Cook County, Illinois","500","103","299","83","201","83",
"1500000US170311403023","Block Group 3, Census Tract 1403.02, Cook County, Illinois","526","86","170","45","356","86",
"1500000US170311404001","Block Group 1, Census Tract 1404, Cook County, Illinois","488","125","248","86","240","124",
"1500000US170311404002","Block Group 2, Census Tract 1404, Cook County, Illinois","503","107","308","100","195","98",
"1500000US170311404003","Block Group 3, Census Tract 1404, Cook County, Illinois","310","77","266","67","44","68",
"1500000US170311404004","Block Group 4, Census Tract 1404, Cook County, Illinois","436","104","210","71","226","79",
"1500000US170311404005","Block Group 5, Census Tract 1404, Cook County, Illinois","555","123","365","111","190","103",
"1500000US170311405001","Block Group 1, Census Tract 1405, Cook County, Illinois","381","90","202","73","179","85",
"1500000US170311405002","Block Group 2, Census Tract 1405, Cook County, Illinois","404","73","225","67","179","60",
"1500000US170311405003","Block Group 3, Census Tract 1405, Cook County, Illinois","490","88","272","89","218","84",
"1500000US170311406011","Block Group 1, Census Tract 1406.01, Cook County, Illinois","876","55","374","56","502","62",
"1500000US170311406021","Block Group 1, Census Tract 1406.02, Cook County, Illinois","283","101","34","24","249","100",
"1500000US170311406022","Block Group 2, Census Tract 1406.02, Cook County, Illinois","590","98","200","64","390","96",
"1500000US170311406023","Block Group 3, Census Tract 1406.02, Cook County, Illinois","394","101","133","73","261","89",
"1500000US170311406024","Block Group 4, Census Tract 1406.02, Cook County, Illinois","335","94","55","35","280","93",
"1500000US170311407011","Block Group 1, Census Tract 1407.01, Cook County, Illinois","530","60","198","46","332","60",
"1500000US170311407012","Block Group 2, Census Tract 1407.01, Cook County, Illinois","436","63","70","32","366","63",
"1500000US170311407021","Block Group 1, Census Tract 1407.02, Cook County, Illinois","516","81","127","50","389","74",
"1500000US170311407022","Block Group 2, Census Tract 1407.02, Cook County, Illinois","525","78","219","62","306","85",
"1500000US170311407023","Block Group 3, Census Tract 1407.02, Cook County, Illinois","544","92","167","69","377","96",
"1500000US170311407024","Block Group 4, Census Tract 1407.02, Cook County, Illinois","420","77","162","52","258","85",
"1500000US170311408001","Block Group 1, Census Tract 1408, Cook County, Illinois","411","119","98","53","313","121",
"1500000US170311408002","Block Group 2, Census Tract 1408, Cook County, Illinois","319","80","165","65","154","72",
"1500000US170311408003","Block Group 3, Census Tract 1408, Cook County, Illinois","466","143","312","103","154","105",
"1500000US170311408004","Block Group 4, Census Tract 1408, Cook County, Illinois","417","128","288","131","129","56",
"1500000US170311408005","Block Group 5, Census Tract 1408, Cook County, Illinois","961","171","332","149","629","168",
"1500000US170311502001","Block Group 1, Census Tract 1502, Cook County, Illinois","455","104","385","97","70","71",
"1500000US170311502002","Block Group 2, Census Tract 1502, Cook County, Illinois","620","151","265","123","355","147",
"1500000US170311502003","Block Group 3, Census Tract 1502, Cook County, Illinois","557","141","128","79","429","133",
"1500000US170311502004","Block Group 4, Census Tract 1502, Cook County, Illinois","791","164","449","117","342","138",
"1500000US170311502005","Block Group 5, Census Tract 1502, Cook County, Illinois","685","150","266","99","419","152",
"1500000US170311503001","Block Group 1, Census Tract 1503, Cook County, Illinois","453","125","208","85","245","109",
"1500000US170311503002","Block Group 2, Census Tract 1503, Cook County, Illinois","481","158","246","105","235","134",
"1500000US170311503003","Block Group 3, Census Tract 1503, Cook County, Illinois","358","98","246","90","112","68",
"1500000US170311503004","Block Group 4, Census Tract 1503, Cook County, Illinois","385","115","267","74","118","106",
"1500000US170311503005","Block Group 5, Census Tract 1503, Cook County, Illinois","332","98","203","86","129","59",
"1500000US170311503006","Block Group 6, Census Tract 1503, Cook County, Illinois","455","129","209","110","246","110",
"1500000US170311503007","Block Group 7, Census Tract 1503, Cook County, Illinois","490","153","246","91","244","148",
"1500000US170311504011","Block Group 1, Census Tract 1504.01, Cook County, Illinois","442","93","199","59","243","97",
"1500000US170311504012","Block Group 2, Census Tract 1504.01, Cook County, Illinois","649","118","341","85","308","126",
"1500000US170311504013","Block Group 3, Census Tract 1504.01, Cook County, Illinois","380","73","237","68","143","67",
"1500000US170311504014","Block Group 4, Census Tract 1504.01, Cook County, Illinois","360","79","171","48","189","81",
"1500000US170311504021","Block Group 1, Census Tract 1504.02, Cook County, Illinois","218","60","205","63","13","15",
"1500000US170311504022","Block Group 2, Census Tract 1504.02, Cook County, Illinois","339","94","218","73","121","80",
"1500000US170311504023","Block Group 3, Census Tract 1504.02, Cook County, Illinois","655","105","466","102","189","98",
"1500000US170311505011","Block Group 1, Census Tract 1505.01, Cook County, Illinois","620","88","432","92","188","82",
"1500000US170311505012","Block Group 2, Census Tract 1505.01, Cook County, Illinois","302","66","248","51","54","50",
"1500000US170311505013","Block Group 3, Census Tract 1505.01, Cook County, Illinois","522","90","397","92","125","73",
"1500000US170311505021","Block Group 1, Census Tract 1505.02, Cook County, Illinois","614","115","385","78","229","96",
"1500000US170311505022","Block Group 2, Census Tract 1505.02, Cook County, Illinois","437","95","236","80","201","80",
"1500000US170311505023","Block Group 3, Census Tract 1505.02, Cook County, Illinois","458","99","299","84","159","80",
"1500000US170311506001","Block Group 1, Census Tract 1506, Cook County, Illinois","420","99","237","62","183","88",
"1500000US170311506002","Block Group 2, Census Tract 1506, Cook County, Illinois","221","65","180","64","41","27",
"1500000US170311506003","Block Group 3, Census Tract 1506, Cook County, Illinois","317","68","270","64","47","44",
"1500000US170311506004","Block Group 4, Census Tract 1506, Cook County, Illinois","350","79","188","64","162","66",
"1500000US170311507001","Block Group 1, Census Tract 1507, Cook County, Illinois","417","76","236","70","181","74",
"1500000US170311507002","Block Group 2, Census Tract 1507, Cook County, Illinois","478","118","320","96","158","92",
"1500000US170311507003","Block Group 3, Census Tract 1507, Cook County, Illinois","242","68","184","63","58","42",
"1500000US170311507004","Block Group 4, Census Tract 1507, Cook County, Illinois","340","79","260","70","80","46",
"1500000US170311508001","Block Group 1, Census Tract 1508, Cook County, Illinois","360","103","133","61","227","101",
"1500000US170311508002","Block Group 2, Census Tract 1508, Cook County, Illinois","311","90","135","59","176","82",
"1500000US170311508003","Block Group 3, Census Tract 1508, Cook County, Illinois","449","105","190","70","259","111",
"1500000US170311508004","Block Group 4, Census Tract 1508, Cook County, Illinois","342","95","207","66","135","74",
"1500000US170311508005","Block Group 5, Census Tract 1508, Cook County, Illinois","275","67","163","46","112","63",
"1500000US170311510011","Block Group 1, Census Tract 1510.01, Cook County, Illinois","608","63","284","47","324","72",
"1500000US170311510012","Block Group 2, Census Tract 1510.01, Cook County, Illinois","278","47","115","39","163","53",
"1500000US170311510021","Block Group 1, Census Tract 1510.02, Cook County, Illinois","337","104","84","49","253","101",
"1500000US170311510022","Block Group 2, Census Tract 1510.02, Cook County, Illinois","430","84","284","85","146","64",
"1500000US170311510023","Block Group 3, Census Tract 1510.02, Cook County, Illinois","557","108","274","80","283","76",
"1500000US170311510024","Block Group 4, Census Tract 1510.02, Cook County, Illinois","214","69","72","53","142","57",
"1500000US170311511001","Block Group 1, Census Tract 1511, Cook County, Illinois","637","92","286","60","351","96",
"1500000US170311511002","Block Group 2, Census Tract 1511, Cook County, Illinois","412","93","128","45","284","93",
"1500000US170311511003","Block Group 3, Census Tract 1511, Cook County, Illinois","309","87","206","55","103","65",
"1500000US170311511004","Block Group 4, Census Tract 1511, Cook County, Illinois","356","95","150","73","206","76",
"1500000US170311512001","Block Group 1, Census Tract 1512, Cook County, Illinois","395","89","224","61","171","73",
"1500000US170311512002","Block Group 2, Census Tract 1512, Cook County, Illinois","426","79","295","71","131","53",
"1500000US170311512003","Block Group 3, Census Tract 1512, Cook County, Illinois","417","74","337","65","80","50",
"1500000US170311601001","Block Group 1, Census Tract 1601, Cook County, Illinois","631","55","335","63","296","72",
"1500000US170311601002","Block Group 2, Census Tract 1601, Cook County, Illinois","296","56","152","36","144","50",
"1500000US170311602001","Block Group 1, Census Tract 1602, Cook County, Illinois","301","74","113","39","188","70",
"1500000US170311602002","Block Group 2, Census Tract 1602, Cook County, Illinois","205","67","106","53","99","54",
"1500000US170311602003","Block Group 3, Census Tract 1602, Cook County, Illinois","219","56","180","47","39","36",
"1500000US170311602004","Block Group 4, Census Tract 1602, Cook County, Illinois","514","90","404","79","110","72",
"1500000US170311603001","Block Group 1, Census Tract 1603, Cook County, Illinois","839","115","331","88","508","134",
"1500000US170311603002","Block Group 2, Census Tract 1603, Cook County, Illinois","568","101","64","56","504","93",
"1500000US170311603003","Block Group 3, Census Tract 1603, Cook County, Illinois","481","92","220","66","261","81",
"1500000US170311604001","Block Group 1, Census Tract 1604, Cook County, Illinois","919","125","466","103","453","119",
"1500000US170311604002","Block Group 2, Census Tract 1604, Cook County, Illinois","599","91","170","59","429","88",
"1500000US170311604003","Block Group 3, Census Tract 1604, Cook County, Illinois","336","78","171","49","165","76",
"1500000US170311605011","Block Group 1, Census Tract 1605.01, Cook County, Illinois","759","105","345","83","414","111",
"1500000US170311605012","Block Group 2, Census Tract 1605.01, Cook County, Illinois","517","94","181","63","336","97",
"1500000US170311605021","Block Group 1, Census Tract 1605.02, Cook County, Illinois","290","64","147","48","143","58",
"1500000US170311605022","Block Group 2, Census Tract 1605.02, Cook County, Illinois","514","80","242","69","272","81",
"1500000US170311605023","Block Group 3, Census Tract 1605.02, Cook County, Illinois","498","76","157","57","341","87",
"1500000US170311606011","Block Group 1, Census Tract 1606.01, Cook County, Illinois","405","85","207","73","198","66",
"1500000US170311606012","Block Group 2, Census Tract 1606.01, Cook County, Illinois","316","92","140","63","176","81",
"1500000US170311606013","Block Group 3, Census Tract 1606.01, Cook County, Illinois","653","98","230","77","423","98",
"1500000US170311606021","Block Group 1, Census Tract 1606.02, Cook County, Illinois","454","91","148","59","306","88",
"1500000US170311606022","Block Group 2, Census Tract 1606.02, Cook County, Illinois","427","83","180","57","247","74",
"1500000US170311606023","Block Group 3, Census Tract 1606.02, Cook County, Illinois","628","105","238","76","390","94",
"1500000US170311607001","Block Group 1, Census Tract 1607, Cook County, Illinois","299","89","145","80","154","67",
"1500000US170311607002","Block Group 2, Census Tract 1607, Cook County, Illinois","379","145","167","77","212","142",
"1500000US170311607003","Block Group 3, Census Tract 1607, Cook County, Illinois","579","169","348","121","231","142",
"1500000US170311607004","Block Group 4, Census Tract 1607, Cook County, Illinois","517","139","162","68","355","160",
"1500000US170311607005","Block Group 5, Census Tract 1607, Cook County, Illinois","425","162","173","107","252","137",
"1500000US170311608001","Block Group 1, Census Tract 1608, Cook County, Illinois","408","99","109","56","299","98",
"1500000US170311608002","Block Group 2, Census Tract 1608, Cook County, Illinois","403","88","159","67","244","91",
"1500000US170311608003","Block Group 3, Census Tract 1608, Cook County, Illinois","316","74","176","53","140","71",
"1500000US170311608004","Block Group 4, Census Tract 1608, Cook County, Illinois","236","83","22","20","214","82",
"1500000US170311608005","Block Group 5, Census Tract 1608, Cook County, Illinois","600","120","304","100","296","100",
"1500000US170311609001","Block Group 1, Census Tract 1609, Cook County, Illinois","673","72","387","65","286","85",
"1500000US170311609002","Block Group 2, Census Tract 1609, Cook County, Illinois","381","61","221","45","160","56",
"1500000US170311610001","Block Group 1, Census Tract 1610, Cook County, Illinois","383","56","188","40","195","48",
"1500000US170311610002","Block Group 2, Census Tract 1610, Cook County, Illinois","424","60","186","39","238","54",
"1500000US170311611001","Block Group 1, Census Tract 1611, Cook County, Illinois","376","49","273","50","103","43",
"1500000US170311611002","Block Group 2, Census Tract 1611, Cook County, Illinois","358","59","257","54","101","48",
"1500000US170311612001","Block Group 1, Census Tract 1612, Cook County, Illinois","363","54","231","52","132","50",
"1500000US170311612002","Block Group 2, Census Tract 1612, Cook County, Illinois","550","62","343","58","207","50",
"1500000US170311613001","Block Group 1, Census Tract 1613, Cook County, Illinois","216","50","100","40","116","57",
"1500000US170311613002","Block Group 2, Census Tract 1613, Cook County, Illinois","458","90","85","45","373","86",
"1500000US170311613003","Block Group 3, Census Tract 1613, Cook County, Illinois","242","60","111","43","131","50",
"1500000US170311613004","Block Group 4, Census Tract 1613, Cook County, Illinois","473","93","199","65","274","88",
"1500000US170311701001","Block Group 1, Census Tract 1701, Cook County, Illinois","969","80","716","81","253","67",
"1500000US170311702001","Block Group 1, Census Tract 1702, Cook County, Illinois","385","107","305","85","80","65",
"1500000US170311702002","Block Group 2, Census Tract 1702, Cook County, Illinois","446","88","348","86","98","68",
"1500000US170311702003","Block Group 3, Census Tract 1702, Cook County, Illinois","404","84","307","76","97","75",
"1500000US170311703001","Block Group 1, Census Tract 1703, Cook County, Illinois","223","72","119","46","104","68",
"1500000US170311703002","Block Group 2, Census Tract 1703, Cook County, Illinois","330","69","319","73","11","21",
"1500000US170311703003","Block Group 3, Census Tract 1703, Cook County, Illinois","329","87","204","81","125","83",
"1500000US170311703004","Block Group 4, Census Tract 1703, Cook County, Illinois","385","99","236","69","149","79",
"1500000US170311703005","Block Group 5, Census Tract 1703, Cook County, Illinois","518","112","320","75","198","106",
"1500000US170311704001","Block Group 1, Census Tract 1704, Cook County, Illinois","319","68","258","72","61","41",
"1500000US170311704002","Block Group 2, Census Tract 1704, Cook County, Illinois","429","92","289","86","140","71",
"1500000US170311704003","Block Group 3, Census Tract 1704, Cook County, Illinois","352","83","223","62","129","68",
"1500000US170311704004","Block Group 4, Census Tract 1704, Cook County, Illinois","372","77","324","67","48","51",
"1500000US170311705001","Block Group 1, Census Tract 1705, Cook County, Illinois","638","109","327","74","311","98",
"1500000US170311705002","Block Group 2, Census Tract 1705, Cook County, Illinois","328","75","285","84","43","51",
"1500000US170311705003","Block Group 3, Census Tract 1705, Cook County, Illinois","523","103","433","95","90","78",
"1500000US170311705004","Block Group 4, Census Tract 1705, Cook County, Illinois","459","106","352","89","107","73",
"1500000US170311706001","Block Group 1, Census Tract 1706, Cook County, Illinois","296","50","282","51","14","14",
"1500000US170311706002","Block Group 2, Census Tract 1706, Cook County, Illinois","672","52","493","64","179","63",
"1500000US170311707001","Block Group 1, Census Tract 1707, Cook County, Illinois","326","65","297","62","29","36",
"1500000US170311707002","Block Group 2, Census Tract 1707, Cook County, Illinois","349","69","271","75","78","54",
"1500000US170311707003","Block Group 3, Census Tract 1707, Cook County, Illinois","429","71","332","66","97","56",
"1500000US170311708001","Block Group 1, Census Tract 1708, Cook County, Illinois","460","75","298","73","162","70",
"1500000US170311708002","Block Group 2, Census Tract 1708, Cook County, Illinois","424","70","282","63","142","57",
"1500000US170311708003","Block Group 3, Census Tract 1708, Cook County, Illinois","526","69","423","61","103","56",
"1500000US170311709001","Block Group 1, Census Tract 1709, Cook County, Illinois","644","29","458","48","186","47",
"1500000US170311710001","Block Group 1, Census Tract 1710, Cook County, Illinois","549","149","307","104","242","151",
"1500000US170311710002","Block Group 2, Census Tract 1710, Cook County, Illinois","481","137","352","83","129","138",
"1500000US170311710003","Block Group 3, Census Tract 1710, Cook County, Illinois","268","102","211","56","57","92",
"1500000US170311710004","Block Group 4, Census Tract 1710, Cook County, Illinois","398","98","305","82","93","74",
"1500000US170311710005","Block Group 5, Census Tract 1710, Cook County, Illinois","486","122","399","109","87","66",
"1500000US170311710006","Block Group 6, Census Tract 1710, Cook County, Illinois","539","160","418","116","121","113",
"1500000US170311711001","Block Group 1, Census Tract 1711, Cook County, Illinois","402","90","307","84","95","58",
"1500000US170311711002","Block Group 2, Census Tract 1711, Cook County, Illinois","408","92","307","79","101","57",
"1500000US170311711003","Block Group 3, Census Tract 1711, Cook County, Illinois","470","89","342","95","128","68",
"1500000US170311801001","Block Group 1, Census Tract 1801, Cook County, Illinois","297","83","272","81","25","30",
"1500000US170311801002","Block Group 2, Census Tract 1801, Cook County, Illinois","444","115","358","110","86","34",
"1500000US170311801003","Block Group 3, Census Tract 1801, Cook County, Illinois","495","126","352","111","143","110",
"1500000US170311801004","Block Group 4, Census Tract 1801, Cook County, Illinois","294","66","263","73","31","33",
"1500000US170311801005","Block Group 5, Census Tract 1801, Cook County, Illinois","502","127","330","120","172","97",
"1500000US170311901001","Block Group 1, Census Tract 1901, Cook County, Illinois","790","45","247","55","543","60",
"1500000US170311902001","Block Group 1, Census Tract 1902, Cook County, Illinois","270","80","140","59","130","67",
"1500000US170311902002","Block Group 2, Census Tract 1902, Cook County, Illinois","443","79","230","60","213","79",
"1500000US170311902003","Block Group 3, Census Tract 1902, Cook County, Illinois","446","80","305","60","141","79",
"1500000US170311902004","Block Group 4, Census Tract 1902, Cook County, Illinois","354","86","242","77","112","60",
"1500000US170311903001","Block Group 1, Census Tract 1903, Cook County, Illinois","376","65","205","62","171","65",
"1500000US170311903002","Block Group 2, Census Tract 1903, Cook County, Illinois","574","101","264","71","310","84",
"1500000US170311903003","Block Group 3, Census Tract 1903, Cook County, Illinois","414","85","201","60","213","78",
"1500000US170311903004","Block Group 4, Census Tract 1903, Cook County, Illinois","414","86","211","67","203","79",
"1500000US170311904011","Block Group 1, Census Tract 1904.01, Cook County, Illinois","504","88","358","83","146","54",
"1500000US170311904012","Block Group 2, Census Tract 1904.01, Cook County, Illinois","683","76","429","80","254","65",
"1500000US170311904021","Block Group 1, Census Tract 1904.02, Cook County, Illinois","654","88","439","85","215","75",
"1500000US170311904022","Block Group 2, Census Tract 1904.02, Cook County, Illinois","893","97","483","79","410","109",
"1500000US170311906011","Block Group 1, Census Tract 1906.01, Cook County, Illinois","304","86","123","60","181","84",
"1500000US170311906012","Block Group 2, Census Tract 1906.01, Cook County, Illinois","272","82","122","80","150","82",
"1500000US170311906013","Block Group 3, Census Tract 1906.01, Cook County, Illinois","570","98","276","86","294","98",
"1500000US170311906021","Block Group 1, Census Tract 1906.02, Cook County, Illinois","481","102","311","90","170","85",
"1500000US170311906022","Block Group 2, Census Tract 1906.02, Cook County, Illinois","424","96","297","87","127","63",
"1500000US170311906023","Block Group 3, Census Tract 1906.02, Cook County, Illinois","487","101","296","88","191","71",
"1500000US170311907011","Block Group 1, Census Tract 1907.01, Cook County, Illinois","409","60","169","52","240","72",
"1500000US170311907012","Block Group 2, Census Tract 1907.01, Cook County, Illinois","364","64","112","44","252","63",
"1500000US170311907021","Block Group 1, Census Tract 1907.02, Cook County, Illinois","325","94","150","77","175","84",
"1500000US170311907022","Block Group 2, Census Tract 1907.02, Cook County, Illinois","418","102","114","67","304","86",
"1500000US170311907023","Block Group 3, Census Tract 1907.02, Cook County, Illinois","633","93","196","75","437","107",
"1500000US170311908001","Block Group 1, Census Tract 1908, Cook County, Illinois","245","74","131","65","114","60",
"1500000US170311908002","Block Group 2, Census Tract 1908, Cook County, Illinois","415","107","130","62","285","106",
"1500000US170311908003","Block Group 3, Census Tract 1908, Cook County, Illinois","490","98","253","73","237","94",
"1500000US170311908004","Block Group 4, Census Tract 1908, Cook County, Illinois","547","110","224","86","323","96",
"1500000US170311908005","Block Group 5, Census Tract 1908, Cook County, Illinois","355","95","127","65","228","84",
"1500000US170311909001","Block Group 1, Census Tract 1909, Cook County, Illinois","650","63","305","73","345","73",
"1500000US170311910001","Block Group 1, Census Tract 1910, Cook County, Illinois","306","51","206","46","100","46",
"1500000US170311910002","Block Group 2, Census Tract 1910, Cook County, Illinois","418","58","247","58","171","52",
"1500000US170311911001","Block Group 1, Census Tract 1911, Cook County, Illinois","288","71","183","66","105","58",
"1500000US170311911002","Block Group 2, Census Tract 1911, Cook County, Illinois","260","69","151","56","109","67",
"1500000US170311911003","Block Group 3, Census Tract 1911, Cook County, Illinois","267","85","53","31","214","84",
"1500000US170311911004","Block Group 4, Census Tract 1911, Cook County, Illinois","376","82","201","71","175","78",
"1500000US170311911005","Block Group 5, Census Tract 1911, Cook County, Illinois","528","119","228","80","300","104",
"1500000US170311911006","Block Group 6, Census Tract 1911, Cook County, Illinois","274","72","141","59","133","72",
"1500000US170311912001","Block Group 1, Census Tract 1912, Cook County, Illinois","703","72","250","61","453","80",
"1500000US170311912002","Block Group 2, Census Tract 1912, Cook County, Illinois","254","61","92","40","162","52",
"1500000US170311913011","Block Group 1, Census Tract 1913.01, Cook County, Illinois","588","111","219","88","369","112",
"1500000US170311913012","Block Group 2, Census Tract 1913.01, Cook County, Illinois","436","92","147","90","289","97",
"1500000US170311913013","Block Group 3, Census Tract 1913.01, Cook County, Illinois","426","93","282","91","144","72",
"1500000US170311913021","Block Group 1, Census Tract 1913.02, Cook County, Illinois","686","110","373","96","313","126",
"1500000US170311913022","Block Group 2, Census Tract 1913.02, Cook County, Illinois","777","104","323","94","454","112",
"1500000US170312001001","Block Group 1, Census Tract 2001, Cook County, Illinois","281","74","131","55","150","52",
"1500000US170312001002","Block Group 2, Census Tract 2001, Cook County, Illinois","410","85","242","69","168","69",
"1500000US170312001003","Block Group 3, Census Tract 2001, Cook County, Illinois","670","110","260","78","410","108",
"1500000US170312002001","Block Group 1, Census Tract 2002, Cook County, Illinois","367","93","164","76","203","77",
"1500000US170312002002","Block Group 2, Census Tract 2002, Cook County, Illinois","406","96","96","53","310","88",
"1500000US170312002003","Block Group 3, Census Tract 2002, Cook County, Illinois","346","79","168","52","178","76",
"1500000US170312002004","Block Group 4, Census Tract 2002, Cook County, Illinois","399","106","164","78","235","92",
"1500000US170312003001","Block Group 1, Census Tract 2003, Cook County, Illinois","304","55","112","44","192","53",
"1500000US170312003002","Block Group 2, Census Tract 2003, Cook County, Illinois","300","56","80","32","220","53",
"1500000US170312004011","Block Group 1, Census Tract 2004.01, Cook County, Illinois","310","72","108","53","202","68",
"1500000US170312004012","Block Group 2, Census Tract 2004.01, Cook County, Illinois","721","83","335","78","386","79",
"1500000US170312004021","Block Group 1, Census Tract 2004.02, Cook County, Illinois","341","86","203","71","138","72",
"1500000US170312004022","Block Group 2, Census Tract 2004.02, Cook County, Illinois","407","102","96","44","311","108",
"1500000US170312004023","Block Group 3, Census Tract 2004.02, Cook County, Illinois","362","90","256","76","106","71",
"1500000US170312101001","Block Group 1, Census Tract 2101, Cook County, Illinois","549","80","238","66","311","87",
"1500000US170312101002","Block Group 2, Census Tract 2101, Cook County, Illinois","441","95","127","52","314","90",
"1500000US170312101003","Block Group 3, Census Tract 2101, Cook County, Illinois","378","89","179","72","199","76",
"1500000US170312104001","Block Group 1, Census Tract 2104, Cook County, Illinois","641","67","316","55","325","56",
"1500000US170312104002","Block Group 2, Census Tract 2104, Cook County, Illinois","299","49","136","35","163","43",
"1500000US170312105011","Block Group 1, Census Tract 2105.01, Cook County, Illinois","381","86","144","70","237","75",
"1500000US170312105012","Block Group 2, Census Tract 2105.01, Cook County, Illinois","967","94","168","61","799","93",
"1500000US170312105021","Block Group 1, Census Tract 2105.02, Cook County, Illinois","657","115","146","64","511","113",
"1500000US170312105022","Block Group 2, Census Tract 2105.02, Cook County, Illinois","392","107","215","84","177","78",
"1500000US170312105023","Block Group 3, Census Tract 2105.02, Cook County, Illinois","371","88","94","50","277","82",
"1500000US170312106011","Block Group 1, Census Tract 2106.01, Cook County, Illinois","124","41","92","39","32","25",
"1500000US170312106012","Block Group 2, Census Tract 2106.01, Cook County, Illinois","284","61","101","44","183","55",
"1500000US170312106013","Block Group 3, Census Tract 2106.01, Cook County, Illinois","466","85","234","66","232","77",
"1500000US170312106021","Block Group 1, Census Tract 2106.02, Cook County, Illinois","592","98","224","57","368","101",
"1500000US170312106022","Block Group 2, Census Tract 2106.02, Cook County, Illinois","350","83","120","53","230","76",
"1500000US170312106023","Block Group 3, Census Tract 2106.02, Cook County, Illinois","631","107","240","75","391","109",
"1500000US170312107001","Block Group 1, Census Tract 2107, Cook County, Illinois","326","77","144","65","182","79",
"1500000US170312107002","Block Group 2, Census Tract 2107, Cook County, Illinois","603","108","165","68","438","110",
"1500000US170312107003","Block Group 3, Census Tract 2107, Cook County, Illinois","677","97","254","71","423","79",
"1500000US170312108001","Block Group 1, Census Tract 2108, Cook County, Illinois","384","31","146","38","238","43",
"1500000US170312109001","Block Group 1, Census Tract 2109, Cook County, Illinois","865","106","288","72","577","100",
"1500000US170312109002","Block Group 2, Census Tract 2109, Cook County, Illinois","360","82","160","55","200","80",
"1500000US170312203001","Block Group 1, Census Tract 2203, Cook County, Illinois","546","52","217","52","329","53",
"1500000US170312203002","Block Group 2, Census Tract 2203, Cook County, Illinois","385","50","108","30","277","54",
"1500000US170312204001","Block Group 1, Census Tract 2204, Cook County, Illinois","432","75","171","58","261","78",
"1500000US170312204002","Block Group 2, Census Tract 2204, Cook County, Illinois","638","79","220","69","418","92",
"1500000US170312205001","Block Group 1, Census Tract 2205, Cook County, Illinois","485","68","177","65","308","68",
"1500000US170312205002","Block Group 2, Census Tract 2205, Cook County, Illinois","341","59","182","50","159","53",
"1500000US170312205003","Block Group 3, Census Tract 2205, Cook County, Illinois","396","69","135","47","261","72",
"1500000US170312206011","Block Group 1, Census Tract 2206.01, Cook County, Illinois","355","52","71","30","284","53",
"1500000US170312206012","Block Group 2, Census Tract 2206.01, Cook County, Illinois","353","42","156","48","197","58",
"1500000US170312206021","Block Group 1, Census Tract 2206.02, Cook County, Illinois","270","82","50","47","220","71",
"1500000US170312206022","Block Group 2, Census Tract 2206.02, Cook County, Illinois","263","89","100","39","163","90",
"1500000US170312206023","Block Group 3, Census Tract 2206.02, Cook County, Illinois","706","132","38","36","668","128",
"1500000US170312206024","Block Group 4, Census Tract 2206.02, Cook County, Illinois","755","143","270","109","485","141",
"1500000US170312206025","Block Group 5, Census Tract 2206.02, Cook County, Illinois","321","119","127","97","194","78",
"1500000US170312207011","Block Group 1, Census Tract 2207.01, Cook County, Illinois","361","83","102","48","259","91",
"1500000US170312207012","Block Group 2, Census Tract 2207.01, Cook County, Illinois","179","51","99","45","80","50",
"1500000US170312207013","Block Group 3, Census Tract 2207.01, Cook County, Illinois","534","79","153","64","381","86",
"1500000US170312207021","Block Group 1, Census Tract 2207.02, Cook County, Illinois","392","83","95","49","297","82",
"1500000US170312207022","Block Group 2, Census Tract 2207.02, Cook County, Illinois","294","76","72","50","222","75",
