"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M","B25075_026E","B25075_026M","B25075_027E","B25075_027M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $49,999","Margin of Error!!Total:!!$40,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $69,999","Margin of Error!!Total:!!$60,000 to $69,999","Estimate!!Total:!!$70,000 to $79,999","Margin of Error!!Total:!!$70,000 to $79,999","Estimate!!Total:!!$80,000 to $89,999","Margin of Error!!Total:!!$80,000 to $89,999","Estimate!!Total:!!$90,000 to $99,999","Margin of Error!!Total:!!$90,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $174,999","Margin of Error!!Total:!!$150,000 to $174,999","Estimate!!Total:!!$175,000 to $199,999","Margin of Error!!Total:!!$175,000 to $199,999","Estimate!!Total:!!$200,000 to $249,999","Margin of Error!!Total:!!$200,000 to $249,999","Estimate!!Total:!!$250,000 to $299,999","Margin of Error!!Total:!!$250,000 to $299,999","Estimate!!Total:!!$300,000 to $399,999","Margin of Error!!Total:!!$300,000 to $399,999","Estimate!!Total:!!$400,000 to $499,999","Margin of Error!!Total:!!$400,000 to $499,999","Estimate!!Total:!!$500,000 to $749,999","Margin of Error!!Total:!!$500,000 to $749,999","Estimate!!Total:!!$750,000 to $999,999","Margin of Error!!Total:!!$750,000 to $999,999","Estimate!!Total:!!$1,000,000 to $1,499,999","Margin of Error!!Total:!!$1,000,000 to $1,499,999","Estimate!!Total:!!$1,500,000 to $1,999,999","Margin of Error!!Total:!!$1,500,000 to $1,999,999","Estimate!!Total:!!$2,000,000 or more","Margin of Error!!Total:!!$2,000,000 or more",
"1500000US170310107021","Block Group 1; Census Tract 107.02; Cook County; Illinois","124","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","0","12","0","12","0","12","24","29","4","8","14","23","38","59","38","44","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310107022","Block Group 2; Census Tract 107.02; Cook County; Illinois","18","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","32","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310107023","Block Group 3; Census Tract 107.02; Cook County; Illinois","198","80","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","11","0","12","0","12","0","12","30","46","16","27","28","31","0","12","30","36","18","21","15","20","28","32","0","12","27","34","0","12","0","12","0","12","0","12",
"1500000US170310107024","Block Group 4; Census Tract 107.02; Cook County; Illinois","67","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","19","45","50","0","12","6","10","0","12","0","12","0","12","4","11","0","12","0","12","0","12","0","12",
"1500000US170310201001","Block Group 1; Census Tract 201; Cook County; Illinois","254","102","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","15","19","21","0","12","21","24","22","25","60","42","15","22","60","84","4","12","35","35","0","12","0","12","0","12","8","13",
"1500000US170310201002","Block Group 2; Census Tract 201; Cook County; Illinois","326","97","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","0","12","0","12","0","12","41","38","0","12","33","26","21","25","32","29","14","22","96","71","9","13","72","60","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310202001","Block Group 1; Census Tract 202; Cook County; Illinois","385","95","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","26","0","12","156","68","135","79","54","41","0","12","0","12","0","12","0","12",
"1500000US170310202002","Block Group 2; Census Tract 202; Cook County; Illinois","64","47","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","23","0","12","21","35","29","36","0","12","0","12","0","12","0","12",
"1500000US170310202003","Block Group 3; Census Tract 202; Cook County; Illinois","574","128","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","102","75","181","99","128","83","74","62","0","12","21","34","68","76","0","12",
"1500000US170310202004","Block Group 4; Census Tract 202; Cook County; Illinois","513","232","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","31","0","12","0","12","0","12","19","31","186","90","168","210","33","52","31","30","57","54","0","12","0","12","0","12",
"1500000US170310203011","Block Group 1; Census Tract 203.01; Cook County; Illinois","874","240","0","12","11","17","0","12","0","12","23","27","0","12","0","12","0","12","0","12","0","12","12","19","52","68","10","15","63","46","77","48","187","78","182","186","171","82","42","34","34","32","0","12","10","17","0","12","0","12","0","12","0","12",
