"GEO_ID","NAME","POPGROUP","POPGROUP_LABEL","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Race/Ethnic Group","Population Groups","Estimate!!Total","Margin of Error!!Total",
"1400000US17031200402","Census Tract 2004.02; Cook County; Illinois","001","Total population","5179","769",
"1400000US17031200402","Census Tract 2004.02; Cook County; Illinois","003","White alone or in combination with one or more other races","3294","743",
"1400000US17031200402","Census Tract 2004.02; Cook County; Illinois","400","Hispanic or Latino (of any race)","3941","774",
"1400000US17031210100","Census Tract 2101; Cook County; Illinois","001","Total population","4162","552",
"1400000US17031210100","Census Tract 2101; Cook County; Illinois","003","White alone or in combination with one or more other races","2968","480",
"1400000US17031210100","Census Tract 2101; Cook County; Illinois","400","Hispanic or Latino (of any race)","1575","282",
"1400000US17031210400","Census Tract 2104; Cook County; Illinois","001","Total population","2325","556",
"1400000US17031210400","Census Tract 2104; Cook County; Illinois","003","White alone or in combination with one or more other races","1569","508",
"1400000US17031210400","Census Tract 2104; Cook County; Illinois","400","Hispanic or Latino (of any race)","1654","505",
"1400000US17031210501","Census Tract 2105.01; Cook County; Illinois","001","Total population","2719","451",
"1400000US17031210501","Census Tract 2105.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2018","469",
"1400000US17031210501","Census Tract 2105.01; Cook County; Illinois","400","Hispanic or Latino (of any race)","1402","365",
"1400000US17031210502","Census Tract 2105.02; Cook County; Illinois","001","Total population","4652","708",
"1400000US17031210502","Census Tract 2105.02; Cook County; Illinois","003","White alone or in combination with one or more other races","3457","743",
"1400000US17031210502","Census Tract 2105.02; Cook County; Illinois","400","Hispanic or Latino (of any race)","2744","662",
"1400000US17031210601","Census Tract 2106.01; Cook County; Illinois","001","Total population","3026","572",
"1400000US17031210601","Census Tract 2106.01; Cook County; Illinois","003","White alone or in combination with one or more other races","1664","316",
"1400000US17031210601","Census Tract 2106.01; Cook County; Illinois","400","Hispanic or Latino (of any race)","1418","504",
"1400000US17031210602","Census Tract 2106.02; Cook County; Illinois","001","Total population","4128","720",
"1400000US17031210602","Census Tract 2106.02; Cook County; Illinois","003","White alone or in combination with one or more other races","3014","710",
"1400000US17031210602","Census Tract 2106.02; Cook County; Illinois","400","Hispanic or Latino (of any race)","2449","647",
"1400000US17031210700","Census Tract 2107; Cook County; Illinois","001","Total population","3795","700",
"1400000US17031210700","Census Tract 2107; Cook County; Illinois","003","White alone or in combination with one or more other races","3243","694",
"1400000US17031210700","Census Tract 2107; Cook County; Illinois","400","Hispanic or Latino (of any race)","2033","715",
"1400000US17031210800","Census Tract 2108; Cook County; Illinois","001","Total population","1150","231",
"1400000US17031210800","Census Tract 2108; Cook County; Illinois","003","White alone or in combination with one or more other races","757","204",
"1400000US17031210800","Census Tract 2108; Cook County; Illinois","400","Hispanic or Latino (of any race)","602","190",
"1400000US17031210900","Census Tract 2109; Cook County; Illinois","001","Total population","3157","467",
"1400000US17031210900","Census Tract 2109; Cook County; Illinois","003","White alone or in combination with one or more other races","2422","458",
"1400000US17031210900","Census Tract 2109; Cook County; Illinois","400","Hispanic or Latino (of any race)","1061","350",
"1400000US17031220300","Census Tract 2203; Cook County; Illinois","001","Total population","2027","304",
"1400000US17031220300","Census Tract 2203; Cook County; Illinois","003","White alone or in combination with one or more other races","1602","299",
"1400000US17031220300","Census Tract 2203; Cook County; Illinois","400","Hispanic or Latino (of any race)","514","138",
"1400000US17031220400","Census Tract 2204; Cook County; Illinois","001","Total population","2819","413",
"1400000US17031220400","Census Tract 2204; Cook County; Illinois","003","White alone or in combination with one or more other races","2556","417",
"1400000US17031220500","Census Tract 2205; Cook County; Illinois","001","Total population","2512","442",
"1400000US17031220500","Census Tract 2205; Cook County; Illinois","003","White alone or in combination with one or more other races","2116","409",
"1400000US17031220500","Census Tract 2205; Cook County; Illinois","400","Hispanic or Latino (of any race)","736","244",
"1400000US17031220601","Census Tract 2206.01; Cook County; Illinois","001","Total population","1535","197",
"1400000US17031220601","Census Tract 2206.01; Cook County; Illinois","003","White alone or in combination with one or more other races","1314","196",
"1400000US17031220601","Census Tract 2206.01; Cook County; Illinois","400","Hispanic or Latino (of any race)","478","156",
"1400000US17031220602","Census Tract 2206.02; Cook County; Illinois","001","Total population","4534","686",
"1400000US17031220602","Census Tract 2206.02; Cook County; Illinois","003","White alone or in combination with one or more other races","3490","664",
"1400000US17031220701","Census Tract 2207.01; Cook County; Illinois","001","Total population","3080","452",
"1400000US17031220701","Census Tract 2207.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2534","438",
"1400000US17031220701","Census Tract 2207.01; Cook County; Illinois","400","Hispanic or Latino (of any race)","1943","401",
"1400000US17031220702","Census Tract 2207.02; Cook County; Illinois","001","Total population","4129","564",
"1400000US17031220702","Census Tract 2207.02; Cook County; Illinois","003","White alone or in combination with one or more other races","3177","516",
"1400000US17031220702","Census Tract 2207.02; Cook County; Illinois","400","Hispanic or Latino (of any race)","2294","484",
"1400000US17031220901","Census Tract 2209.01; Cook County; Illinois","001","Total population","2943","400",
"1400000US17031220901","Census Tract 2209.01; Cook County; Illinois","003","White alone or in combination with one or more other races","2021","331",
"1400000US17031220901","Census Tract 2209.01; Cook County; Illinois","400","Hispanic or Latino (of any race)","1916","300",
"1400000US17031220902","Census Tract 2209.02; Cook County; Illinois","001","Total population","3139","525",
"1400000US17031220902","Census Tract 2209.02; Cook County; Illinois","003","White alone or in combination with one or more other races","2185","468",
"1400000US17031220902","Census Tract 2209.02; Cook County; Illinois","400","Hispanic or Latino (of any race)","2192","389",
"1400000US17031221000","Census Tract 2210; Cook County; Illinois","001","Total population","2570","454",
"1400000US17031221000","Census Tract 2210; Cook County; Illinois","003","White alone or in combination with one or more other races","2087","442",
"1400000US17031221000","Census Tract 2210; Cook County; Illinois","400","Hispanic or Latino (of any race)","1283","335",
"1400000US17031221100","Census Tract 2211; Cook County; Illinois","001","Total population","4498","532",
"1400000US17031221100","Census Tract 2211; Cook County; Illinois","003","White alone or in combination with one or more other races","3420","488",
"1400000US17031221100","Census Tract 2211; Cook County; Illinois","400","Hispanic or Latino (of any race)","1622","353",
"1400000US17031221200","Census Tract 2212; Cook County; Illinois","001","Total population","3074","467",
"1400000US17031221200","Census Tract 2212; Cook County; Illinois","003","White alone or in combination with one or more other races","2448","371",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","001","Total population","3021","405",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","003","White alone or in combination with one or more other races","2424","377",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","400","Hispanic or Latino (of any race)","1211","390",
"1400000US17031221400","Census Tract 2214; Cook County; Illinois","001","Total population","3246","424",
"1400000US17031221400","Census Tract 2214; Cook County; Illinois","003","White alone or in combination with one or more other races","2656","364",
"1400000US17031221400","Census Tract 2214; Cook County; Illinois","400","Hispanic or Latino (of any race)","846","260",
"1400000US17031221500","Census Tract 2215; Cook County; Illinois","001","Total population","2763","467",
"1400000US17031221500","Census Tract 2215; Cook County; Illinois","003","White alone or in combination with one or more other races","2229","450",
"1400000US17031221600","Census Tract 2216; Cook County; Illinois","001","Total population","3468","421",
"1400000US17031221600","Census Tract 2216; Cook County; Illinois","003","White alone or in combination with one or more other races","2858","414",
"1400000US17031222200","Census Tract 2222; Cook County; Illinois","001","Total population","2320","265",
"1400000US17031222200","Census Tract 2222; Cook County; Illinois","003","White alone or in combination with one or more other races","2074","250",
"1400000US17031222500","Census Tract 2225; Cook County; Illinois","001","Total population","1574","295",
"1400000US17031222500","Census Tract 2225; Cook County; Illinois","003","White alone or in combination with one or more other races","1270","311",
"1400000US17031222500","Census Tract 2225; Cook County; Illinois","400","Hispanic or Latino (of any race)","746","150",
"1400000US17031222600","Census Tract 2226; Cook County; Illinois","001","Total population","1650","193",
"1400000US17031222600","Census Tract 2226; Cook County; Illinois","003","White alone or in combination with one or more other races","1288","170",
"1400000US17031222600","Census Tract 2226; Cook County; Illinois","400","Hispanic or Latino (of any race)","587","186",
"1400000US17031222700","Census Tract 2227; Cook County; Illinois","001","Total population","2357","418",
"1400000US17031222700","Census Tract 2227; Cook County; Illinois","003","White alone or in combination with one or more other races","2059","453",
"1400000US17031222700","Census Tract 2227; Cook County; Illinois","400","Hispanic or Latino (of any race)","1195","428",
"1400000US17031222800","Census Tract 2228; Cook County; Illinois","001","Total population","1000","263",
"1400000US17031222800","Census Tract 2228; Cook County; Illinois","003","White alone or in combination with one or more other races","814","275",
"1400000US17031222800","Census Tract 2228; Cook County; Illinois","400","Hispanic or Latino (of any race)","616","294",
"1400000US17031222900","Census Tract 2229; Cook County; Illinois","001","Total population","1052","231",
"1400000US17031222900","Census Tract 2229; Cook County; Illinois","003","White alone or in combination with one or more other races","778","202",
"1400000US17031222900","Census Tract 2229; Cook County; Illinois","400","Hispanic or Latino (of any race)","661","235",
"1400000US17031230100","Census Tract 2301; Cook County; Illinois","001","Total population","1743","268",
"1400000US17031230100","Census Tract 2301; Cook County; Illinois","003","White alone or in combination with one or more other races","1130","210",
"1400000US17031230100","Census Tract 2301; Cook County; Illinois","400","Hispanic or Latino (of any race)","792","191",
"1400000US17031230200","Census Tract 2302; Cook County; Illinois","001","Total population","1979","359",
"1400000US17031230200","Census Tract 2302; Cook County; Illinois","003","White alone or in combination with one or more other races","1502","394",
"1400000US17031230200","Census Tract 2302; Cook County; Illinois","400","Hispanic or Latino (of any race)","1053","346",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","001","Total population","825","262",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","003","White alone or in combination with one or more other races","609","240",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","400","Hispanic or Latino (of any race)","637","247",
"1400000US17031230400","Census Tract 2304; Cook County; Illinois","001","Total population","2281","433",
"1400000US17031230400","Census Tract 2304; Cook County; Illinois","003","White alone or in combination with one or more other races","1361","348",
"1400000US17031230400","Census Tract 2304; Cook County; Illinois","400","Hispanic or Latino (of any race)","1756","402",
"1400000US17031230500","Census Tract 2305; Cook County; Illinois","001","Total population","3379","646",
"1400000US17031230500","Census Tract 2305; Cook County; Illinois","003","White alone or in combination with one or more other races","1513","594",
"1400000US17031230500","Census Tract 2305; Cook County; Illinois","400","Hispanic or Latino (of any race)","2749","590",
"1400000US17031230600","Census Tract 2306; Cook County; Illinois","001","Total population","8743","1782",
"1400000US17031230600","Census Tract 2306; Cook County; Illinois","003","White alone or in combination with one or more other races","3493","1319",
"1400000US17031230600","Census Tract 2306; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","2292","1616",
"1400000US17031230600","Census Tract 2306; Cook County; Illinois","400","Hispanic or Latino (of any race)","5682","991",
"1400000US17031230700","Census Tract 2307; Cook County; Illinois","001","Total population","5847","1402",
"1400000US17031230700","Census Tract 2307; Cook County; Illinois","003","White alone or in combination with one or more other races","3256","1338",
"1400000US17031230700","Census Tract 2307; Cook County; Illinois","400","Hispanic or Latino (of any race)","4676","1493",
"1400000US17031230800","Census Tract 2308; Cook County; Illinois","001","Total population","1084","243",
"1400000US17031230800","Census Tract 2308; Cook County; Illinois","003","White alone or in combination with one or more other races","821","195",
"1400000US17031230800","Census Tract 2308; Cook County; Illinois","400","Hispanic or Latino (of any race)","879","236",
"1400000US17031230900","Census Tract 2309; Cook County; Illinois","001","Total population","5031","566",
"1400000US17031230900","Census Tract 2309; Cook County; Illinois","003","White alone or in combination with one or more other races","2499","411",
"1400000US17031230900","Census Tract 2309; Cook County; Illinois","400","Hispanic or Latino (of any race)","2900","582",
"1400000US17031231100","Census Tract 2311; Cook County; Illinois","001","Total population","1331","274",
"1400000US17031231100","Census Tract 2311; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","884","235",
"1400000US17031231200","Census Tract 2312; Cook County; Illinois","001","Total population","6292","1193",
"1400000US17031231200","Census Tract 2312; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","4692","1241",
"1400000US17031231200","Census Tract 2312; Cook County; Illinois","400","Hispanic or Latino (of any race)","1388","745",
"1400000US17031231500","Census Tract 2315; Cook County; Illinois","001","Total population","5865","901",
"1400000US17031231500","Census Tract 2315; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","4373","787",
"1400000US17031240200","Census Tract 2402; Cook County; Illinois","001","Total population","1811","408",
"1400000US17031240200","Census Tract 2402; Cook County; Illinois","003","White alone or in combination with one or more other races","1393","194",
"1400000US17031240300","Census Tract 2403; Cook County; Illinois","001","Total population","1294","194",
"1400000US17031240300","Census Tract 2403; Cook County; Illinois","003","White alone or in combination with one or more other races","1065","164",
"1400000US17031240500","Census Tract 2405; Cook County; Illinois","001","Total population","2518","365",
"1400000US17031240500","Census Tract 2405; Cook County; Illinois","003","White alone or in combination with one or more other races","2176","312",
"1400000US17031240600","Census Tract 2406; Cook County; Illinois","001","Total population","1641","243",
"1400000US17031240600","Census Tract 2406; Cook County; Illinois","003","White alone or in combination with one or more other races","1223","211",
"1400000US17031240700","Census Tract 2407; Cook County; Illinois","001","Total population","1704","250",
"1400000US17031240700","Census Tract 2407; Cook County; Illinois","003","White alone or in combination with one or more other races","1360","290",
"1400000US17031240700","Census Tract 2407; Cook County; Illinois","400","Hispanic or Latino (of any race)","705","157",
"1400000US17031240800","Census Tract 2408; Cook County; Illinois","001","Total population","1430","189",
"1400000US17031240800","Census Tract 2408; Cook County; Illinois","003","White alone or in combination with one or more other races","1216","185",
"1400000US17031240900","Census Tract 2409; Cook County; Illinois","001","Total population","1094","203",
"1400000US17031240900","Census Tract 2409; Cook County; Illinois","003","White alone or in combination with one or more other races","707","183",
"1400000US17031241000","Census Tract 2410; Cook County; Illinois","001","Total population","1837","216",
"1400000US17031241000","Census Tract 2410; Cook County; Illinois","003","White alone or in combination with one or more other races","1393","215",
"1400000US17031241000","Census Tract 2410; Cook County; Illinois","400","Hispanic or Latino (of any race)","878","202",
"1400000US17031241100","Census Tract 2411; Cook County; Illinois","001","Total population","3692","491",
"1400000US17031241100","Census Tract 2411; Cook County; Illinois","003","White alone or in combination with one or more other races","2804","442",
"1400000US17031241100","Census Tract 2411; Cook County; Illinois","400","Hispanic or Latino (of any race)","1185","357",
"1400000US17031241200","Census Tract 2412; Cook County; Illinois","001","Total population","1663","275",
"1400000US17031241200","Census Tract 2412; Cook County; Illinois","003","White alone or in combination with one or more other races","1324","269",
"1400000US17031241300","Census Tract 2413; Cook County; Illinois","001","Total population","1981","239",
"1400000US17031241300","Census Tract 2413; Cook County; Illinois","003","White alone or in combination with one or more other races","1634","220",
"1400000US17031241400","Census Tract 2414; Cook County; Illinois","001","Total population","6005","794",
"1400000US17031241400","Census Tract 2414; Cook County; Illinois","003","White alone or in combination with one or more other races","5056","643",
"1400000US17031241500","Census Tract 2415; Cook County; Illinois","001","Total population","2772","350",
"1400000US17031241500","Census Tract 2415; Cook County; Illinois","003","White alone or in combination with one or more other races","2507","343",
"1400000US17031241600","Census Tract 2416; Cook County; Illinois","001","Total population","3486","497",
"1400000US17031241600","Census Tract 2416; Cook County; Illinois","003","White alone or in combination with one or more other races","3151","471",
"1400000US17031242000","Census Tract 2420; Cook County; Illinois","001","Total population","4472","694",
"1400000US17031242000","Census Tract 2420; Cook County; Illinois","003","White alone or in combination with one or more other races","2844","429",
"1400000US17031242100","Census Tract 2421; Cook County; Illinois","001","Total population","3934","563",
"1400000US17031242100","Census Tract 2421; Cook County; Illinois","003","White alone or in combination with one or more other races","3449","559",
"1400000US17031242200","Census Tract 2422; Cook County; Illinois","001","Total population","3972","543",
"1400000US17031242200","Census Tract 2422; Cook County; Illinois","003","White alone or in combination with one or more other races","3446","487",
"1400000US17031242300","Census Tract 2423; Cook County; Illinois","001","Total population","3636","388",
"1400000US17031242300","Census Tract 2423; Cook County; Illinois","003","White alone or in combination with one or more other races","3504","382",
"1400000US17031242400","Census Tract 2424; Cook County; Illinois","001","Total population","2851","319",
"1400000US17031242400","Census Tract 2424; Cook County; Illinois","003","White alone or in combination with one or more other races","2608","308",
"1400000US17031242500","Census Tract 2425; Cook County; Illinois","001","Total population","3362","439",
"1400000US17031242500","Census Tract 2425; Cook County; Illinois","003","White alone or in combination with one or more other races","2723","349",
"1400000US17031242500","Census Tract 2425; Cook County; Illinois","400","Hispanic or Latino (of any race)","942","235",
"1400000US17031242600","Census Tract 2426; Cook County; Illinois","001","Total population","5533","698",
"1400000US17031242600","Census Tract 2426; Cook County; Illinois","003","White alone or in combination with one or more other races","4121","622",
"1400000US17031242600","Census Tract 2426; Cook County; Illinois","400","Hispanic or Latino (of any race)","1982","543",
"1400000US17031242700","Census Tract 2427; Cook County; Illinois","001","Total population","1823","307",
"1400000US17031242700","Census Tract 2427; Cook County; Illinois","003","White alone or in combination with one or more other races","1307","309",
"1400000US17031242700","Census Tract 2427; Cook County; Illinois","400","Hispanic or Latino (of any race)","654","202",
"1400000US17031242800","Census Tract 2428; Cook County; Illinois","001","Total population","1561","207",
"1400000US17031242800","Census Tract 2428; Cook County; Illinois","003","White alone or in combination with one or more other races","1389","194",
"1400000US17031242900","Census Tract 2429; Cook County; Illinois","001","Total population","1869","384",
"1400000US17031242900","Census Tract 2429; Cook County; Illinois","003","White alone or in combination with one or more other races","1614","364",
"1400000US17031243000","Census Tract 2430; Cook County; Illinois","001","Total population","2201","410",
"1400000US17031243000","Census Tract 2430; Cook County; Illinois","003","White alone or in combination with one or more other races","1503","219",
"1400000US17031243100","Census Tract 2431; Cook County; Illinois","001","Total population","2225","439",
"1400000US17031243100","Census Tract 2431; Cook County; Illinois","003","White alone or in combination with one or more other races","1930","387",
"1400000US17031243200","Census Tract 2432; Cook County; Illinois","001","Total population","2154","372",
"1400000US17031243200","Census Tract 2432; Cook County; Illinois","003","White alone or in combination with one or more other races","1708","337",
"1400000US17031243200","Census Tract 2432; Cook County; Illinois","400","Hispanic or Latino (of any race)","416","144",
"1400000US17031243300","Census Tract 2433; Cook County; Illinois","001","Total population","2191","317",
"1400000US17031243300","Census Tract 2433; Cook County; Illinois","003","White alone or in combination with one or more other races","1774","286",
"1400000US17031243400","Census Tract 2434; Cook County; Illinois","001","Total population","3013","458",
"1400000US17031243400","Census Tract 2434; Cook County; Illinois","003","White alone or in combination with one or more other races","2505","467",
"1400000US17031243400","Census Tract 2434; Cook County; Illinois","400","Hispanic or Latino (of any race)","978","249",
"1400000US17031243500","Census Tract 2435; Cook County; Illinois","001","Total population","4362","649",
"1400000US17031243500","Census Tract 2435; Cook County; Illinois","003","White alone or in combination with one or more other races","3395","604",
"1400000US17031250200","Census Tract 2502; Cook County; Illinois","001","Total population","3183","544",
"1400000US17031250200","Census Tract 2502; Cook County; Illinois","003","White alone or in combination with one or more other races","797","265",
"1400000US17031250200","Census Tract 2502; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1617","469",
"1400000US17031250200","Census Tract 2502; Cook County; Illinois","400","Hispanic or Latino (of any race)","1568","301",
"1400000US17031250300","Census Tract 2503; Cook County; Illinois","001","Total population","5095","918",
"1400000US17031250300","Census Tract 2503; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","3522","872",
"1400000US17031250300","Census Tract 2503; Cook County; Illinois","400","Hispanic or Latino (of any race)","1367","439",
"1400000US17031250400","Census Tract 2504; Cook County; Illinois","001","Total population","5467","824",
"1400000US17031250400","Census Tract 2504; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","4077","847",
"1400000US17031250500","Census Tract 2505; Cook County; Illinois","001","Total population","6727","937",
"1400000US17031250500","Census Tract 2505; Cook County; Illinois","003","White alone or in combination with one or more other races","3990","904",
"1400000US17031250500","Census Tract 2505; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1697","333",
"1400000US17031250500","Census Tract 2505; Cook County; Illinois","400","Hispanic or Latino (of any race)","2304","696",
"1400000US17031250600","Census Tract 2506; Cook County; Illinois","001","Total population","4658","747",
"1400000US17031250600","Census Tract 2506; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","3748","714",
"1400000US17031250600","Census Tract 2506; Cook County; Illinois","400","Hispanic or Latino (of any race)","865","303",
"1400000US17031250700","Census Tract 2507; Cook County; Illinois","001","Total population","5965","1070",
"1400000US17031250700","Census Tract 2507; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","4480","951",
"1400000US17031250800","Census Tract 2508; Cook County; Illinois","001","Total population","2525","475",
"1400000US17031250800","Census Tract 2508; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","2209","475",
"1400000US17031251000","Census Tract 2510; Cook County; Illinois","001","Total population","1106","248",
"1400000US17031251000","Census Tract 2510; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","734","155",
"1400000US17031251100","Census Tract 2511; Cook County; Illinois","001","Total population","4767","707",
"1400000US17031251100","Census Tract 2511; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","3457","664",
"1400000US17031251100","Census Tract 2511; Cook County; Illinois","400","Hispanic or Latino (of any race)","1284","506",
"1400000US17031251200","Census Tract 2512; Cook County; Illinois","001","Total population","4107","1231",
"1400000US17031251200","Census Tract 2512; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","2950","1168",
"1400000US17031251300","Census Tract 2513; Cook County; Illinois","001","Total population","4231","793",
"1400000US17031251300","Census Tract 2513; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","3830","822",
"1400000US17031251400","Census Tract 2514; Cook County; Illinois","001","Total population","3771","599",
"1400000US17031251400","Census Tract 2514; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","3183","598",
"1400000US17031251500","Census Tract 2515; Cook County; Illinois","001","Total population","4305","1292",
"1400000US17031251500","Census Tract 2515; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","3572","1247",
"1400000US17031251600","Census Tract 2516; Cook County; Illinois","001","Total population","4518","1313",
"1400000US17031251600","Census Tract 2516; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","3430","715",
"1400000US17031251700","Census Tract 2517; Cook County; Illinois","001","Total population","1368","351",
"1400000US17031251700","Census Tract 2517; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1033","313",
"1400000US17031251800","Census Tract 2518; Cook County; Illinois","001","Total population","4973","1062",
"1400000US17031251800","Census Tract 2518; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","4548","1029",
"1400000US17031251900","Census Tract 2519; Cook County; Illinois","001","Total population","5476","995",
"1400000US17031251900","Census Tract 2519; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","5172","1010",
"1400000US17031252000","Census Tract 2520; Cook County; Illinois","001","Total population","5557","836",
"1400000US17031252000","Census Tract 2520; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","5252","848",
"1400000US17031252101","Census Tract 2521.01; Cook County; Illinois","001","Total population","1322","321",
"1400000US17031252101","Census Tract 2521.01; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1299","326",
"1400000US17031252102","Census Tract 2521.02; Cook County; Illinois","001","Total population","6752","1360",
"1400000US17031252102","Census Tract 2521.02; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","5981","1376",
"1400000US17031252201","Census Tract 2522.01; Cook County; Illinois","001","Total population","2760","496",
"1400000US17031252201","Census Tract 2522.01; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","2539","472",
"1400000US17031252202","Census Tract 2522.02; Cook County; Illinois","001","Total population","4795","886",
"1400000US17031252202","Census Tract 2522.02; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","4624","881",
"1400000US17031260100","Census Tract 2601; Cook County; Illinois","001","Total population","1075","317",
"1400000US17031260100","Census Tract 2601; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","918","316",
"1400000US17031260200","Census Tract 2602; Cook County; Illinois","001","Total population","1170","380",
"1400000US17031260200","Census Tract 2602; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1070","387",
"1400000US17031260300","Census Tract 2603; Cook County; Illinois","001","Total population","1842","531",
"1400000US17031260300","Census Tract 2603; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1647","539",
"1400000US17031260500","Census Tract 2605; Cook County; Illinois","001","Total population","1791","391",
"1400000US17031260500","Census Tract 2605; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1772","396",
"1400000US17031260600","Census Tract 2606; Cook County; Illinois","001","Total population","2324","481",
"1400000US17031260600","Census Tract 2606; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","2228","483",
"1400000US17031260700","Census Tract 2607; Cook County; Illinois","001","Total population","1602","436",
"1400000US17031260700","Census Tract 2607; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1477","438",
"1400000US17031260800","Census Tract 2608; Cook County; Illinois","001","Total population","2337","663",
"1400000US17031260800","Census Tract 2608; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","2211","670",
"1400000US17031260900","Census Tract 2609; Cook County; Illinois","001","Total population","1467","375",
"1400000US17031260900","Census Tract 2609; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1267","298",
"1400000US17031261000","Census Tract 2610; Cook County; Illinois","001","Total population","2443","520",
"1400000US17031261000","Census Tract 2610; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","2367","520",
"1400000US17031270500","Census Tract 2705; Cook County; Illinois","001","Total population","1302","317",
"1400000US17031270500","Census Tract 2705; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1277","318",
"1400000US17031271200","Census Tract 2712; Cook County; Illinois","001","Total population","1283","386",
"1400000US17031271200","Census Tract 2712; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1148","375",
"1400000US17031271300","Census Tract 2713; Cook County; Illinois","001","Total population","1033","293",
"1400000US17031271300","Census Tract 2713; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","968","297",
"1400000US17031271400","Census Tract 2714; Cook County; Illinois","001","Total population","1350","287",
"1400000US17031271400","Census Tract 2714; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1178","288",
"1400000US17031271500","Census Tract 2715; Cook County; Illinois","001","Total population","1440","205",
"1400000US17031271500","Census Tract 2715; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1332","222",
"1400000US17031280100","Census Tract 2801; Cook County; Illinois","001","Total population","7016","696",
"1400000US17031280100","Census Tract 2801; Cook County; Illinois","003","White alone or in combination with one or more other races","5445","474",
"1400000US17031280400","Census Tract 2804; Cook County; Illinois","001","Total population","1471","225",
"1400000US17031280400","Census Tract 2804; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","1013","215",
"1400000US17031280800","Census Tract 2808; Cook County; Illinois","001","Total population","863","233",
"1400000US17031280800","Census Tract 2808; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","760","222",
"1400000US17031280900","Census Tract 2809; Cook County; Illinois","001","Total population","1075","370",
"1400000US17031280900","Census Tract 2809; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","897","349",
"1400000US17031281900","Census Tract 2819; Cook County; Illinois","001","Total population","6592","871",
"1400000US17031281900","Census Tract 2819; Cook County; Illinois","003","White alone or in combination with one or more other races","3863","683",
"1400000US17031282700","Census Tract 2827; Cook County; Illinois","001","Total population","2275","424",
"1400000US17031282700","Census Tract 2827; Cook County; Illinois","003","White alone or in combination with one or more other races","936","269",
"1400000US17031282700","Census Tract 2827; Cook County; Illinois","005","Black or African American alone or in combination with one or more other races","881","324",
"1400000US17031282700","Census Tract 2827; Cook County; Illinois","400","Hispanic or Latino (of any race)","525","179",
"1400000US17031282800","Census Tract 2828; Cook County; Illinois","001","Total population","1610","576",
"1400000US17031282800","Census Tract 2828; Cook County; Illinois","003","White alone or in combination with one or more other races","793","193",
"1400000US17031283100","Census Tract 2831; Cook County; Illinois","001","Total population","2980","522",
"1400000US17031283100","Census Tract 2831; Cook County; Illinois","003","White alone or in combination with one or more other races","1001","286",
