"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M","B25075_026E","B25075_026M","B25075_027E","B25075_027M",
"1500000US170310103002","Block Group 2, Census Tract 103, Cook County, Illinois","321","112","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","18","41","66","0","11","68","47","26","30","80","74","16","27","29","33","12","19","39","56","0","11","0","11","0","11","0","11",
"1500000US170310103003","Block Group 3, Census Tract 103, Cook County, Illinois","178","91","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","83","62","0","11","11","18","48","60","23","40","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310103004","Block Group 4, Census Tract 103, Cook County, Illinois","291","107","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","0","11","0","11","61","45","26","42","24","27","0","11","77","78","31","38","12","19","21","37","0","11","26","28","0","11","0","11","0","11",
"1500000US170310104001","Block Group 1, Census Tract 104, Cook County, Illinois","129","72","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","31","52","46","19","29","26","36","12","23","0","11","0","11","0","11","0","11",
"1500000US170310104002","Block Group 2, Census Tract 104, Cook County, Illinois","170","79","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","32","0","11","59","46","18","28","16","22","20","33","23","36","0","11","0","11","0","11","14","21","0","11","0","11","0","11",
"1500000US170310104003","Block Group 3, Census Tract 104, Cook County, Illinois","123","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","54","49","13","20","51","59","0","11","0","11","0","11","0","11","5","23","0","11","0","11","0","11",
"1500000US170310105011","Block Group 1, Census Tract 105.01, Cook County, Illinois","91","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","26","0","11","0","11","17","27","14","23","32","40","0","11","0","11","11","18","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105012","Block Group 2, Census Tract 105.01, Cook County, Illinois","91","53","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","39","0","11","0","11","0","11","0","11","42","39","17","26","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105013","Block Group 3, Census Tract 105.01, Cook County, Illinois","139","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","21","27","31","0","11","100","66","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105021","Block Group 1, Census Tract 105.02, Cook County, Illinois","141","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","10","0","11","9","13","0","11","0","11","0","11","0","11","17","19","0","11","54","30","26","25","0","11","9","14","0","11","8","13","0","11","0","11","11","17",
"1500000US170310105022","Block Group 2, Census Tract 105.02, Cook County, Illinois","198","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","42","21","22","35","53","41","48","39","17","20","7","12","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105031","Block Group 1, Census Tract 105.03, Cook County, Illinois","112","44","8","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","8","12","16","12","49","38","16","17","0","11","0","11","0","11","7","13",
"1500000US170310105032","Block Group 2, Census Tract 105.03, Cook County, Illinois","77","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","30","8","12","0","11","22","32","18","29","0","11","0","11","7","12","0","11","0","11","0","11","0","11","0","11",
"1500000US170310106001","Block Group 1, Census Tract 106, Cook County, Illinois","298","107","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","21","33","69","56","40","39","16","27","0","11","30","32","9","17","19","30","21","36","59","44","0","11","0","11","0","11","0","11",
"1500000US170310106002","Block Group 2, Census Tract 106, Cook County, Illinois","141","64","25","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","31","14","23","15","25","0","11","0","11","20","31","0","11","23","36","25","37","0","11","0","11","0","11","0","11",
"1500000US170310106003","Block Group 3, Census Tract 106, Cook County, Illinois","179","75","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","72","56","0","11","33","39","16","27","58","51","0","11","0","11","0","11","0","11",
"1500000US170310106004","Block Group 4, Census Tract 106, Cook County, Illinois","29","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","15","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107011","Block Group 1, Census Tract 107.01, Cook County, Illinois","193","86","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","0","11","0","11","0","11","0","11","0","11","24","37","0","11","40","45","16","18","9","14","38","34","50","51","8","15","0","11","0","11","0","11","0","11",
"1500000US170310107012","Block Group 2, Census Tract 107.01, Cook County, Illinois","531","109","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","38","30","13","20","85","59","76","46","67","44","49","44","62","43","19","25","95","60","9","16","0","11","0","11","0","11",
"1500000US170310107021","Block Group 1, Census Tract 107.02, Cook County, Illinois","161","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","0","11","13","21","47","45","19","21","9","14","29","47","24","25","11","17","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107022","Block Group 2, Census Tract 107.02, Cook County, Illinois","80","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","12","18","0","11","18","29","23","38","0","11","6","9","6","9","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107023","Block Group 3, Census Tract 107.02, Cook County, Illinois","166","59","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","41","36","24","26","49","37","10","16","0","11","11","17","13","20","10","16","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107024","Block Group 4, Census Tract 107.02, Cook County, Illinois","73","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","20","7","12","0","11","0","11","0","11","20","22","0","11","7","13","0","11","0","11","0","11","9","14","16","22","0","11","0","11","0","11","0","11","0","11",
"1500000US170310201001","Block Group 1, Census Tract 201, Cook County, Illinois","280","63","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","4","7","36","30","0","11","11","17","77","44","9","14","52","35","15","18","49","38","8","14","0","11","2","9","0","11","0","11","7","13",
"1500000US170310201002","Block Group 2, Census Tract 201, Cook County, Illinois","382","112","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","23","0","11","19","23","75","44","29","27","8","12","25","28","32","35","30","25","37","57","25","25","12","18","37","60","23","31","0","11","0","11","11","18","0","11","0","11",
"1500000US170310202001","Block Group 1, Census Tract 202, Cook County, Illinois","482","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","18","0","11","0","11","0","11","0","11","45","71","230","84","133","58","50","47","0","11","13","22","0","11","0","11",
"1500000US170310202002","Block Group 2, Census Tract 202, Cook County, Illinois","160","73","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","36","0","11","0","11","0","11","8","15","20","31","43","32","67","62","0","11","0","11","0","11","0","11","0","11",
"1500000US170310202003","Block Group 3, Census Tract 202, Cook County, Illinois","501","101","0","11","0","11","0","11","21","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","19","0","11","0","11","0","11","60","57","39","46","177","98","81","68","37","40","0","11","27","40","48","54","0","11",
"1500000US170310202004","Block Group 4, Census Tract 202, Cook County, Illinois","456","103","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","22","18","29","0","11","20","34","0","11","0","11","0","11","85","52","170","78","73","53","57","54","0","11","18","34","0","11","0","11","0","11",
"1500000US170310203011","Block Group 1, Census Tract 203.01, Cook County, Illinois","784","97","20","22","0","11","0","11","0","11","9","13","0","11","0","11","0","11","0","11","11","18","29","27","34","29","48","32","140","69","94","37","131","71","102","61","66","41","75","43","9","13","10","16","6","11","0","11","0","11","0","11","0","11",
"1500000US170310203012","Block Group 2, Census Tract 203.01, Cook County, Illinois","355","82","0","11","0","11","0","11","0","11","9","14","0","11","0","11","0","11","0","11","0","11","35","26","0","11","18","20","51","45","26","37","8","13","17","19","44","46","35","24","39","29","11","16","53","35","0","11","9","14","0","11","0","11",
"1500000US170310203013","Block Group 3, Census Tract 203.01, Cook County, Illinois","389","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","14","0","11","0","11","0","11","0","11","0","11","33","39","0","11","0","11","19","21","95","58","113","58","102","55","11","13","8","12","0","11","0","11",
"1500000US170310203021","Block Group 1, Census Tract 203.02, Cook County, Illinois","274","136","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","22","0","11","89","126","21","34","7","11","0","11","80","49","36","30","8","13","0","11","0","11","0","11","0","11",
"1500000US170310203022","Block Group 2, Census Tract 203.02, Cook County, Illinois","249","134","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","34","0","11","7","10","18","28","138","119","59","47","0","11","0","11","0","11","0","11","0","11",
"1500000US170310203023","Block Group 3, Census Tract 203.02, Cook County, Illinois","515","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","31","0","11","30","25","26","34","29","29","0","11","36","29","0","11","32","35","31","27","185","76","52","39","68","42","7","11","0","11","0","11","0","11",
"1500000US170310204001","Block Group 1, Census Tract 204, Cook County, Illinois","204","75","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11","0","11","32","36","0","11","0","11","0","11","21","34","24","39","20","21","79","46","14","23","0","11","0","11","0","11","0","11",
"1500000US170310204002","Block Group 2, Census Tract 204, Cook County, Illinois","367","99","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","12","0","11","0","11","18","27","0","11","52","48","0","11","17","20","128","59","48","37","72","47","25","29","0","11","0","11","0","11","0","11",
"1500000US170310204003","Block Group 3, Census Tract 204, Cook County, Illinois","353","90","0","11","0","11","0","11","0","11","0","11","11","18","0","11","0","11","8","14","0","11","9","15","12","19","0","11","18","20","9","15","16","24","12","18","81","50","77","60","43","30","24","22","21","22","12","17","0","11","0","11","0","11",
"1500000US170310205001","Block Group 1, Census Tract 205, Cook County, Illinois","120","80","0","11","37","59","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","37","0","11","15","25","0","11","19","33","0","11","0","11","17","27","0","11","0","11","0","11","0","11","0","11",
"1500000US170310205002","Block Group 2, Census Tract 205, Cook County, Illinois","145","89","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","15","24","0","11","0","11","0","11","78","80","0","11","22","33","0","11","15","28","0","11","0","11","0","11","0","11",
"1500000US170310205003","Block Group 3, Census Tract 205, Cook County, Illinois","248","103","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","40","44","59","50","29","32","89","75","0","11","0","11","0","11","0","11","0","11","31","38","0","11","0","11","0","11","0","11",
"1500000US170310205004","Block Group 4, Census Tract 205, Cook County, Illinois","26","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11","12","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206011","Block Group 1, Census Tract 206.01, Cook County, Illinois","315","80","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","21","22","27","180","82","72","58","16","26","13","23","0","11","0","11","0","11",
"1500000US170310206012","Block Group 2, Census Tract 206.01, Cook County, Illinois","322","122","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","61","98","41","50","0","11","9","24","37","44","30","34","107","70","0","11","37","43","0","11","0","11","0","11","0","11",
"1500000US170310206013","Block Group 3, Census Tract 206.01, Cook County, Illinois","259","118","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","25","53","85","49","80","0","11","17","29","0","11","62","54","0","11","0","11","15","26","38","44","0","11","10","19","0","11","0","11","0","11","0","11",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","170","75","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","29","48","0","11","7","12","25","24","73","54","27","28","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","81","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","12","0","11","0","11","50","49","11","17","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","169","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","12","0","11","8","14","0","11","0","11","14","20","78","54","62","43","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","188","64","12","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","24","25","55","36","76","49","10","17","0","11","0","11","0","11","0","11",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","271","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","7","0","11","0","11","0","11","8","11","0","11","0","11","4","8","10","11","24","19","61","26","61","26","82","47","17","15","0","11","0","11","0","11",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","184","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","6","5","7","5","9","23","15","83","43","32","27","21","24","11","12","0","11","0","11","0","11",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","282","97","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","48","29","0","11","18","28","23","36","29","36","0","11","45","45","24","35","50","50","31","37","14","23","0","11","0","11","0","11","0","11",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","291","127","0","11","0","11","0","11","0","11","16","26","0","11","0","11","0","11","0","11","16","27","0","11","0","11","0","11","37","43","0","11","34","40","16","26","56","68","23","40","0","11","15","24","78","57","0","11","0","11","0","11","0","11",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","137","82","12","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","58","0","11","0","11","0","11","0","11","0","11","29","46","7","18","0","11","18","24","0","11","15","24","17","26","0","11","0","11","0","11","0","11","0","11",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","40","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","23","26","31","3","24","3","20","0","11","0","11","0","11","0","11","0","11",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","388","119","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","16","26","0","11","17","27","48","61","46","41","40","46","53","47","72","58","69","55","12","20","0","11","0","11","0","11",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","212","74","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","34","38","18","28","13","21","0","11","52","41","54","50","27","44","0","11","0","11","0","11","0","11",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","127","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","60","53","16","26","20","33","0","11","0","11","0","11","0","11",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","284","120","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","33","38","17","29","15","24","18","28","109","81","55","74","37","58","0","11","0","11","0","11","0","11",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","261","120","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","73","102","0","11","70","78","102","80","16","26","0","11","0","11","0","11","0","11",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","198","88","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","22","33","26","33","18","28","17","27","57","66","15","30","17","27","17","28","0","11","0","11","0","11","0","11",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","91","76","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","29","49","59","3","11","21","35","0","11","0","11","0","11","0","11","0","11",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","160","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","36","18","28","72","65","42","48","7","15","0","11","0","11","0","11","0","11","0","11",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","288","89","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","19","22","34","73","59","56","60","25","27","11","17","37","33","0","11","15","18","20","30","8","14","10","15","0","11","0","11","0","11","0","11",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","89","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","0","11","8","12","0","11","0","11","0","11","37","46","0","11","0","11","12","18","23","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","263","106","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","16","0","11","0","11","0","11","10","15","43","42","0","11","45","49","19","21","80","56","44","46","12","19","0","11","0","11","0","11","0","11",
"1500000US170310209021","Block Group 1, Census Tract 209.02, Cook County, Illinois","516","110","0","11","0","11","5","11","0","11","0","11","0","11","0","11","31","25","10","16","96","49","33","25","35","31","67","49","10","16","26","32","10","16","29","27","78","38","56","42","25","25","5","9","0","11","0","11","0","11","0","11","0","11",
"1500000US170310209022","Block Group 2, Census Tract 209.02, Cook County, Illinois","370","84","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","22","24","68","49","25","27","10","17","99","51","24","18","19","23","43","46","20","20","9","15","0","11","21","20","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301011","Block Group 1, Census Tract 301.01, Cook County, Illinois","13","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301012","Block Group 2, Census Tract 301.01, Cook County, Illinois","102","49","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","33","0","11","29","32","31","35","0","11","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301013","Block Group 3, Census Tract 301.01, Cook County, Illinois","55","49","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","27","24","36","0","11","0","11","0","11","7","19","0","11","0","11","0","11","0","11",
"1500000US170310301014","Block Group 4, Census Tract 301.01, Cook County, Illinois","557","137","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","19","14","24","0","11","46","55","12","19","32","32","39","41","119","80","137","68","113","75","0","11","10","16","11","17","0","11","0","11","0","11",
"1500000US170310301021","Block Group 1, Census Tract 301.02, Cook County, Illinois","481","83","9","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","94","54","49","33","33","31","27","31","26","22","99","75","80","38","20","24","10","15","25","37","0","11","0","11","0","11",
