"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $49,999","Margin of Error!!Total!!$40,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $69,999","Margin of Error!!Total!!$60,000 to $69,999","Estimate!!Total!!$70,000 to $79,999","Margin of Error!!Total!!$70,000 to $79,999","Estimate!!Total!!$80,000 to $89,999","Margin of Error!!Total!!$80,000 to $89,999","Estimate!!Total!!$90,000 to $99,999","Margin of Error!!Total!!$90,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $174,999","Margin of Error!!Total!!$150,000 to $174,999","Estimate!!Total!!$175,000 to $199,999","Margin of Error!!Total!!$175,000 to $199,999","Estimate!!Total!!$200,000 to $249,999","Margin of Error!!Total!!$200,000 to $249,999","Estimate!!Total!!$250,000 to $299,999","Margin of Error!!Total!!$250,000 to $299,999","Estimate!!Total!!$300,000 to $399,999","Margin of Error!!Total!!$300,000 to $399,999","Estimate!!Total!!$400,000 to $499,999","Margin of Error!!Total!!$400,000 to $499,999","Estimate!!Total!!$500,000 to $749,999","Margin of Error!!Total!!$500,000 to $749,999","Estimate!!Total!!$750,000 to $999,999","Margin of Error!!Total!!$750,000 to $999,999","Estimate!!Total!!$1,000,000 or more","Margin of Error!!Total!!$1,000,000 or more",
"1500000US170310101001","Block Group 1, Census Tract 101, Cook County, Illinois","60","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","34","11","18","0","11","0","11","27","30","0","11","0","11",
"1500000US170310101002","Block Group 2, Census Tract 101, Cook County, Illinois","59","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","28","41","16","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310101003","Block Group 3, Census Tract 101, Cook County, Illinois","270","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","25","28","0","11","13","20","0","11","47","58","63","56","57","50","19","34","32","38","0","11","0","11","0","11","0","11",
"1500000US170310102011","Block Group 1, Census Tract 102.01, Cook County, Illinois","195","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","15","23","0","11","0","11","0","11","0","11","39","48","47","53","0","11","28","33","5","11","32","37","14","24","0","11","0","11","0","11",
"1500000US170310102012","Block Group 2, Census Tract 102.01, Cook County, Illinois","412","119","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","36","0","11","28","46","0","11","46","46","27","31","60","50","48","37","127","80","37","35","0","11","0","11","14","22","0","11","0","11",
"1500000US170310102013","Block Group 3, Census Tract 102.01, Cook County, Illinois","179","74","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","48","56","8","15","27","33","42","32","13","21","0","11","0","11","25","29","16","26","0","11","0","11","0","11",
"1500000US170310102021","Block Group 1, Census Tract 102.02, Cook County, Illinois","101","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","6","0","11","4","7","0","11","7","11","52","50","10","17","8","12","17","30","0","11","0","11","0","11","0","11","0","11",
"1500000US170310102022","Block Group 2, Census Tract 102.02, Cook County, Illinois","143","68","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","0","11","20","34","6","10","14","21","13","21","7","11","0","11","21","27","9","12","9","16","26","31","0","11","0","11","0","11",
"1500000US170310103001","Block Group 1, Census Tract 103, Cook County, Illinois","188","97","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","0","11","0","11","0","11","0","11","29","24","0","11","0","11","68","68","19","30","0","11","13","21","12","18","23","38","0","11","9","14",
"1500000US170310103002","Block Group 2, Census Tract 103, Cook County, Illinois","243","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","28","32","11","19","14","20","72","42","46","41","34","38","0","11","0","11","24","27","0","11","0","11",
"1500000US170310103003","Block Group 3, Census Tract 103, Cook County, Illinois","168","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","0","11","0","11","0","11","0","11","46","73","0","11","15","23","25","38","31","28","8","14","0","11","25","37","2","7","0","11","0","11",
"1500000US170310103004","Block Group 4, Census Tract 103, Cook County, Illinois","229","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","17","0","11","0","11","0","11","60","76","34","42","24","27","30","34","0","11","41","38","33","38","0","11","0","11",
"1500000US170310104001","Block Group 1, Census Tract 104, Cook County, Illinois","160","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","0","11","0","11","0","11","23","26","0","11","27","21","43","33","22","26","19","18","0","11","0","11","13","20",
"1500000US170310104002","Block Group 2, Census Tract 104, Cook County, Illinois","202","73","0","11","13","21","0","11","0","11","0","11","0","11","14","21","0","11","0","11","0","11","0","11","28","31","0","11","27","21","20","25","22","27","32","52","19","25","0","11","13","21","0","11","0","11","14","22","0","11",
"1500000US170310104003","Block Group 3, Census Tract 104, Cook County, Illinois","112","59","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","20","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","68","52","0","11","13","20","0","11","6","11",
"1500000US170310105011","Block Group 1, Census Tract 105.01, Cook County, Illinois","200","74","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","26","12","19","0","11","44","51","14","24","43","45","14","25","0","11","25","33","0","11","31","48","0","11","0","11",
"1500000US170310105012","Block Group 2, Census Tract 105.01, Cook County, Illinois","196","99","0","11","0","11","0","11","0","11","0","11","12","19","0","11","0","11","0","11","0","11","0","11","21","33","16","27","46","65","52","67","22","20","0","11","0","11","0","11","27","36","0","11","0","11","0","11","0","11",
"1500000US170310105013","Block Group 3, Census Tract 105.01, Cook County, Illinois","34","37","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","25","0","11","0","11","0","11","0","11","17","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105021","Block Group 1, Census Tract 105.02, Cook County, Illinois","124","58","0","11","0","11","0","11","0","11","0","11","0","11","12","19","0","11","0","11","0","11","0","11","0","11","10","18","0","11","27","29","30","27","13","20","32","35","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105022","Block Group 2, Census Tract 105.02, Cook County, Illinois","165","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","19","0","11","0","11","30","18","0","11","0","11","25","31","52","43","36","30","10","14","0","11","0","11","0","11",
"1500000US170310105031","Block Group 1, Census Tract 105.03, Cook County, Illinois","127","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","8","13","8","13","8","13","9","14","53","44","8","14","25","39",
"1500000US170310105032","Block Group 2, Census Tract 105.03, Cook County, Illinois","85","61","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","11","0","11","0","11","0","11","20","31","22","35","0","11","13","16","24","39","0","11","0","11","0","11",
"1500000US170310106001","Block Group 1, Census Tract 106, Cook County, Illinois","302","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","19","4","14","13","20","0","11","13","22","37","34","16","27","56","66","13","26","79","50","35","31","0","11","0","11","25","33","0","11","0","11",
"1500000US170310106002","Block Group 2, Census Tract 106, Cook County, Illinois","175","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","27","0","11","0","11","0","11","41","67","0","11","0","11","26","29","29","33","0","11","35","39","27","41","0","11",
"1500000US170310106003","Block Group 3, Census Tract 106, Cook County, Illinois","77","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","23","0","11","0","11","22","25","0","11","13","22","12","23","14","22","0","11","0","11",
"1500000US170310106004","Block Group 4, Census Tract 106, Cook County, Illinois","128","69","0","11","0","11","0","11","0","11","0","11","8","13","0","11","0","11","0","11","0","11","0","11","27","36","0","11","0","11","0","11","0","11","0","11","12","19","37","38","0","11","44","44","0","11","0","11","0","11",
"1500000US170310107011","Block Group 1, Census Tract 107.01, Cook County, Illinois","284","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","34","32","0","11","39","44","0","11","0","11","26","25","47","61","28","44","46","32","64","52","0","11","0","11","0","11",
"1500000US170310107012","Block Group 2, Census Tract 107.01, Cook County, Illinois","441","108","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","21","6","10","9","15","46","51","45","40","24","23","82","51","6","11","35","32","62","50","82","51","14","22","0","11","0","11","0","11",
"1500000US170310107021","Block Group 1, Census Tract 107.02, Cook County, Illinois","158","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","24","15","18","0","11","11","16","21","24","28","30","43","36","19","25","0","11","0","11","0","11",
"1500000US170310107022","Block Group 2, Census Tract 107.02, Cook County, Illinois","74","46","8","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","29","0","11","30","29","18","29","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107023","Block Group 3, Census Tract 107.02, Cook County, Illinois","233","105","11","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","16","23","28","0","11","56","59","32","52","41","34","7","12","57","59","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107024","Block Group 4, Census Tract 107.02, Cook County, Illinois","76","42","9","13","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","7","13","9","15","15","24","0","11","0","11","11","18","6","16","0","11","0","11","0","11","9","13","1","8","0","11","0","11",
"1500000US170310201001","Block Group 1, Census Tract 201, Cook County, Illinois","458","96","0","11","0","11","0","11","0","11","11","16","0","11","0","11","0","11","0","11","9","14","16","20","84","66","11","19","22","24","34","33","23","27","7","10","103","64","32","29","75","52","7","10","19","21","0","11","5","9",
"1500000US170310201002","Block Group 2, Census Tract 201, Cook County, Illinois","348","90","0","11","0","11","0","11","0","11","0","11","0","11","11","17","9","13","40","37","9","14","0","11","57","48","18","22","70","56","29","31","43","30","4","7","30","28","0","11","9","15","10","15","0","11","0","11","9","15",
"1500000US170310202001","Block Group 1, Census Tract 202, Cook County, Illinois","382","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","33","90","63","168","88","64","58","31","44","0","11","0","11",
"1500000US170310202002","Block Group 2, Census Tract 202, Cook County, Illinois","198","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","39","0","11","0","11","58","67","12","20","33","37","39","48","33","38","0","11","0","11","0","11",
"1500000US170310202003","Block Group 3, Census Tract 202, Cook County, Illinois","524","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","31","0","11","0","11","0","11","20","34","0","11","88","74","26","37","267","90","82","61","21","32","0","11","0","11",
"1500000US170310202004","Block Group 4, Census Tract 202, Cook County, Illinois","487","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","51","77","15","24","67","42","14","25","17","26","78","60","128","69","117","98","0","11","0","11","0","11",
"1500000US170310203011","Block Group 1, Census Tract 203.01, Cook County, Illinois","644","115","0","11","0","11","13","20","0","11","0","11","11","18","9","14","17","19","26","24","81","51","59","62","36","35","25","28","100","62","53","38","130","53","16","18","49","38","19","23","0","11","0","11","0","11","0","11","0","11",
"1500000US170310203012","Block Group 2, Census Tract 203.01, Cook County, Illinois","281","67","0","11","0","11","27","30","0","11","8","12","0","11","0","11","6","11","0","11","0","11","15","19","0","11","40","35","16","19","18","29","18","19","0","11","20","20","14","18","78","38","10","17","11","18","0","11","0","11",
"1500000US170310203013","Block Group 3, Census Tract 203.01, Cook County, Illinois","466","75","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","20","0","11","0","11","0","11","0","11","0","11","9","14","22","26","40","27","61","45","126","59","84","50","33","32","27","24","51","72",
"1500000US170310203021","Block Group 1, Census Tract 203.02, Cook County, Illinois","151","61","15","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","9","14","0","11","17","26","15","20","8","13","14","21","42","35","17","27","0","11","0","11","0","11",
"1500000US170310203022","Block Group 2, Census Tract 203.02, Cook County, Illinois","196","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","0","11","26","40","0","11","0","11","0","11","0","11","24","23","111","57","19","23","8","13","0","11","0","11",
"1500000US170310203023","Block Group 3, Census Tract 203.02, Cook County, Illinois","487","113","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","31","35","13","22","41","36","26","23","41","46","9","14","177","96","90","75","9","14","37","55","0","11",
"1500000US170310204001","Block Group 1, Census Tract 204, Cook County, Illinois","161","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","22","25","7","10","49","28","2","8","17","19","0","11","47","30","0","11","9","13","0","11","0","11",
"1500000US170310204002","Block Group 2, Census Tract 204, Cook County, Illinois","319","79","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","19","0","11","0","11","7","12","0","11","0","11","20","29","5","9","0","11","22","25","57","34","69","46","102","60","3","6","19","31","0","11","0","11",
"1500000US170310204003","Block Group 3, Census Tract 204, Cook County, Illinois","304","72","0","11","9","16","0","11","0","11","0","11","0","11","0","11","0","11","39","34","22","31","0","11","11","17","8","12","38","35","0","11","46","34","39","35","39","40","39","22","6","9","0","11","8","12","0","11","0","11",
"1500000US170310205001","Block Group 1, Census Tract 205, Cook County, Illinois","176","92","0","11","0","11","0","11","0","11","0","11","0","11","14","21","0","11","19","29","0","11","0","11","20","30","0","11","0","11","60","57","27","44","0","11","17","27","0","11","0","11","0","11","19","30","0","11","0","11",
"1500000US170310205002","Block Group 2, Census Tract 205, Cook County, Illinois","168","86","0","11","0","11","0","11","0","11","0","11","14","23","0","11","15","24","0","11","53","41","14","23","0","11","0","11","0","11","0","11","45","57","0","11","0","11","15","24","0","11","0","11","0","11","12","19","0","11",
"1500000US170310205003","Block Group 3, Census Tract 205, Cook County, Illinois","192","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","58","54","50","45","0","11","0","11","0","11","12","19","15","24","40","53","0","11","0","11","0","11","3","15","0","11","0","11",
"1500000US170310205004","Block Group 4, Census Tract 205, Cook County, Illinois","137","95","43","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","50","61","0","11","0","11","0","11","0","11","13","22","16","25","0","11","0","11","0","11",
"1500000US170310206011","Block Group 1, Census Tract 206.01, Cook County, Illinois","340","94","0","11","0","11","0","11","19","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","12","21","19","29","0","11","58","72","26","31","117","62","55","48","24","27","0","11","0","11",
"1500000US170310206012","Block Group 2, Census Tract 206.01, Cook County, Illinois","240","104","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","18","0","11","0","11","47","76","0","11","33","36","15","25","0","11","0","11","42","41","26","31","14","22","25","30","12","21","14","22","0","11",
"1500000US170310206013","Block Group 3, Census Tract 206.01, Cook County, Illinois","117","65","0","11","0","11","0","11","13","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","32","0","11","0","11","0","11","0","11","28","28","30","34","19","26","0","11","0","11","0","11",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","109","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","29","0","11","19","30","0","11","8","14","7","11","35","37","15","18","0","11","0","11","0","11",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","107","45","7","10","0","11","0","11","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","16","6","10","0","11","59","35","0","11","0","11","0","11","16","25",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","119","50","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","35","16","17","27","29","37","29","0","11","0","11","0","11",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","103","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","0","11","0","11","16","19","0","11","0","11","0","11","0","11","11","14","10","16","41","39","18","21","0","11","0","11","0","11",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","248","40","0","11","0","11","0","11","7","10","0","11","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","16","17","20","28","20","33","17","32","18","43","33","28","19","36","32","0","11",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","162","69","0","11","0","11","0","11","0","11","0","11","0","11","5","7","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","7","0","11","17","22","0","11","38","22","49","26","48","62","0","11","0","11",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","300","137","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","31","0","11","17","27","0","11","12","20","17","34","0","11","14","23","0","11","78","98","95","64","0","11","46","73","0","11","0","11",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","180","117","32","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","26","0","11","0","11","18","31","41","68","57","70","0","11","15","23","0","11","0","11",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","233","116","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","29","40","40","57","73","35","47","69","60","13","21","0","11","0","11","0","11",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","223","98","0","11","0","11","0","11","0","11","16","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","32","17","29","0","11","0","11","60","71","0","11","39","59","64","56","0","11","0","11","0","11",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","238","117","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","0","11","0","11","51","59","26","36","82","85","0","11","0","11","43","50","21","34","0","11","0","11",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","212","103","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","23","0","11","64","79","80","54","55","43","0","11","0","11","0","11",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","139","107","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","26","0","11","0","11","0","11","9","20","0","11","90","107","10","23","15","24","0","11","0","11",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","198","117","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","109","87","57","64","0","11","15","33","17","28","0","11","0","11",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","207","86","0","11","0","11","0","11","0","11","20","34","0","11","0","11","0","11","0","11","0","11","0","11","19","32","0","11","0","11","0","11","0","11","12","20","50","47","21","30","11","19","74","55","0","11","0","11","0","11",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","189","94","0","11","0","11","0","11","0","11","0","11","0","11","12","21","0","11","0","11","0","11","47","60","0","11","0","11","24","27","13","20","0","11","0","11","19","30","64","65","0","11","10","20","0","11","0","11","0","11",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","245","127","13","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","31","35","47","68","0","11","61","55","45","73","0","11","33","38","0","11","15","23","0","11","0","11",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","141","58","2","14","0","11","0","11","0","11","0","11","9","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","18","0","11","41","48","40","46","8","16","19","26","13","21","0","11","0","11","0","11",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","153","80","0","11","0","11","0","11","13","20","0","11","0","11","0","11","0","11","0","11","0","11","16","19","5","9","0","11","11","18","0","11","45","56","0","11","0","11","0","11","41","42","22","35","0","11","0","11","0","11",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","104","49","0","11","0","11","0","11","0","11","11","18","0","11","0","11","11","19","0","11","15","23","8","14","0","11","11","17","0","11","6","9","4","11","0","11","8","13","30","40","0","11","0","11","0","11","0","11","0","11",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","229","102","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","36","33","0","11","0","11","0","11","13","21","76","72","32","46","8","13","0","11","8","14","17","26","32","51","0","11","7","11","0","11","0","11",
"1500000US170310209021","Block Group 1, Census Tract 209.02, Cook County, Illinois","470","115","0","11","0","11","0","11","0","11","0","11","0","11","26","36","24","25","34","30","8","14","15","16","44","32","13","21","162","87","22","28","14","21","38","38","14","22","0","11","47","40","0","11","9","13","0","11","0","11",
"1500000US170310209022","Block Group 2, Census Tract 209.02, Cook County, Illinois","457","100","7","11","0","11","0","11","0","11","0","11","0","11","8","12","17","20","57","51","88","62","52","46","15","22","38","39","90","49","12","20","35","54","19","30","19","28","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301011","Block Group 1, Census Tract 301.01, Cook County, Illinois","45","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","45","67","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301012","Block Group 2, Census Tract 301.01, Cook County, Illinois","81","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","19","29","34","56","0","11","0","11","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301013","Block Group 3, Census Tract 301.01, Cook County, Illinois","34","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","26","18","29","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301014","Block Group 4, Census Tract 301.01, Cook County, Illinois","608","144","0","11","0","11","12","19","0","11","12","24","0","11","0","11","0","11","0","11","0","11","2","12","0","11","11","20","25","28","0","11","185","124","47","43","180","80","26","32","88","60","0","11","20","33","0","11","0","11",
"1500000US170310301021","Block Group 1, Census Tract 301.02, Cook County, Illinois","528","104","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","12","73","41","55","49","31","27","82","54","23","23","125","72","124","83","0","11","8","13","0","11","0","11",
"1500000US170310301022","Block Group 2, Census Tract 301.02, Cook County, Illinois","49","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","6","20","18","0","11","25","23","0","11","0","11","0","11","0","11",
"1500000US170310301023","Block Group 3, Census Tract 301.02, Cook County, Illinois","279","107","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","29","17","27","0","11","10","16","19","28","0","11","7","10","32","30","107","103","11","18","25","40","0","11","34","44","0","11","0","11","0","11","0","11",
"1500000US170310301031","Block Group 1, Census Tract 301.03, Cook County, Illinois","54","37","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","26","0","11","0","11","10","17","9","14","9","14","9","14","0","11","0","11","0","11","0","11",
"1500000US170310301032","Block Group 2, Census Tract 301.03, Cook County, Illinois","226","74","0","11","0","11","0","11","39","43","0","11","0","11","0","11","0","11","0","11","0","11","24","39","23","30","27","23","8","15","59","55","9","17","10","16","27","32","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301041","Block Group 1, Census Tract 301.04, Cook County, Illinois","437","137","8","13","8","14","0","11","0","11","0","11","0","11","0","11","7","13","0","11","7","11","20","22","20","31","0","11","231","110","6","11","56","53","39","61","10","18","0","11","17","28","8","12","0","11","0","11","0","11",
"1500000US170310301042","Block Group 2, Census Tract 301.04, Cook County, Illinois","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310302001","Block Group 1, Census Tract 302, Cook County, Illinois","319","118","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11","0","11","0","11","14","21","0","11","0","11","33","31","62","79","25","29","84","62","10","17","70","46","0","11","7","12",
"1500000US170310302002","Block Group 2, Census Tract 302, Cook County, Illinois","277","88","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","19","15","23","12","19","42","41","67","42","38","28","0","11","78","60","13","21","0","11",
"1500000US170310302003","Block Group 3, Census Tract 302, Cook County, Illinois","313","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","19","9","16","21","25","30","37","161","74","71","54","0","11",
