"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M","B25075_026E","B25075_026M","B25075_027E","B25075_027M",
"1500000US170310103002","Block Group 2, Census Tract 103, Cook County, Illinois","221","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","28","0","11","0","11","15","24","12","21","43","37","25","28","79","54","0","11","0","11","0","11","30","49","0","11","0","11","0","11","0","11",
"1500000US170310103003","Block Group 3, Census Tract 103, Cook County, Illinois","202","101","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","14","21","0","11","0","11","0","11","0","11","44","71","0","11","40","42","15","23","17","28","27","32","0","11","19","33","12","22","0","11","0","11","0","11","0","11",
"1500000US170310103004","Block Group 4, Census Tract 103, Cook County, Illinois","259","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11","9","17","0","11","0","11","16","26","17","25","35","38","69","62","0","11","0","11","49","49","41","45","9","15","0","11","0","11","0","11",
"1500000US170310104001","Block Group 1, Census Tract 104, Cook County, Illinois","100","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","28","32","29","32","15","24","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310104002","Block Group 2, Census Tract 104, Cook County, Illinois","172","61","0","11","15","23","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","0","11","29","23","14","22","14","23","14","23","14","22","14","23","14","23","0","11","15","23","0","11","0","11","15","23","0","11","0","11","0","11",
"1500000US170310104003","Block Group 3, Census Tract 104, Cook County, Illinois","140","80","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","21","0","11","0","11","0","11","0","11","14","23","0","11","37","61","0","11","49","50","0","11","15","23","13","21","0","11","0","11","0","11",
"1500000US170310105011","Block Group 1, Census Tract 105.01, Cook County, Illinois","113","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","29","7","14","0","11","13","21","0","11","0","11","11","20","0","11","23","27","0","11","33","47","0","11","0","11","0","11","0","11",
"1500000US170310105012","Block Group 2, Census Tract 105.01, Cook County, Illinois","117","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","17","40","63","27","30","19","30","0","11","0","11","0","11","19","23","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105013","Block Group 3, Census Tract 105.01, Cook County, Illinois","59","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","31","0","11","0","11","0","11","0","11","13","22","13","22","0","11","15","28","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105021","Block Group 1, Census Tract 105.02, Cook County, Illinois","123","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","7","12","0","11","12","19","0","11","8","15","31","25","7","12","18","16","8","13","0","11","0","11","0","11","10","16","0","11","0","11","15","22",
"1500000US170310105022","Block Group 2, Census Tract 105.02, Cook County, Illinois","120","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","19","13","17","0","11","18","17","54","38","2","7","9","14","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105031","Block Group 1, Census Tract 105.03, Cook County, Illinois","134","49","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","9","14","9","13","18","20","27","19","50","34","6","10","0","11","0","11","7","12",
"1500000US170310105032","Block Group 2, Census Tract 105.03, Cook County, Illinois","82","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","11","7","13","0","11","0","11","8","13","24","38","0","11","16","18","21","33","0","11","0","11","0","11","0","11","0","11",
"1500000US170310106001","Block Group 1, Census Tract 106, Cook County, Illinois","333","98","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","2","16","34","49","0","11","43","48","72","49","0","11","41","56","0","11","73","60","30","34","0","11","0","11","38","38","0","11","0","11","0","11","0","11",
"1500000US170310106002","Block Group 2, Census Tract 106, Cook County, Illinois","138","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","23","0","11","0","11","13","20","51","63","0","11","0","11","19","34","14","24","0","11","26","36","0","11","0","11","0","11","0","11",
"1500000US170310106003","Block Group 3, Census Tract 106, Cook County, Illinois","116","72","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","37","38","0","11","51","49","0","11","15","25","0","11","0","11","0","11","0","11",
"1500000US170310106004","Block Group 4, Census Tract 106, Cook County, Illinois","59","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","34","0","11","0","11","0","11","0","11","0","11","0","11","20","32","0","11","18","22","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107011","Block Group 1, Census Tract 107.01, Cook County, Illinois","276","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","52","56","0","11","19","30","0","11","0","11","60","42","8","13","37","45","44","33","45","41","11","16","0","11","0","11","0","11","0","11",
"1500000US170310107012","Block Group 2, Census Tract 107.01, Cook County, Illinois","510","84","6","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","23","7","12","10","15","18","20","64","43","27","25","51","34","71","41","39","30","51","37","95","60","10","16","35","36","0","11","0","11","0","11","0","11",
"1500000US170310107021","Block Group 1, Census Tract 107.02, Cook County, Illinois","175","60","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","0","11","16","18","15","17","27","31","28","24","28","27","8","12","35","26","9","13","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107022","Block Group 2, Census Tract 107.02, Cook County, Illinois","67","42","8","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","0","11","0","11","7","13","0","11","0","11","21","31","6","9","17","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107023","Block Group 3, Census Tract 107.02, Cook County, Illinois","169","61","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","33","34","0","11","60","48","10","15","43","30","8","12","0","11","0","11","6","10","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107024","Block Group 4, Census Tract 107.02, Cook County, Illinois","92","42","8","12","0","11","0","11","0","11","0","11","0","11","0","11","9","13","9","15","9","14","0","11","7","11","11","19","8","14","0","11","7","14","0","11","0","11","0","11","8","12","6","10","10","16","0","11","0","11","0","11","0","11",
"1500000US170310201001","Block Group 1, Census Tract 201, Cook County, Illinois","406","101","0","11","0","11","0","11","0","11","9","15","0","11","0","11","0","11","0","11","18","25","0","11","97","68","20","25","8","13","52","44","60","39","15","19","36","34","26","27","37","29","0","11","12","20","7","14","0","11","9","17","0","11",
"1500000US170310201002","Block Group 2, Census Tract 201, Cook County, Illinois","325","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","17","28","19","23","40","39","58","39","19","31","28","32","14","16","60","37","4","9","9","17","0","11","9","14","20","29","0","11","0","11","9","15","0","11","10","14",
"1500000US170310202001","Block Group 1, Census Tract 202, Cook County, Illinois","471","121","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","12","0","11","0","11","0","11","0","11","10","17","0","11","0","11","0","11","20","30","85","67","134","71","109","58","97","90","0","11","10","19","0","11","0","11",
"1500000US170310202002","Block Group 2, Census Tract 202, Cook County, Illinois","230","85","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","66","61","0","11","0","11","51","58","10","21","37","41","52","31","14","22","0","11","0","11","0","11","0","11","0","11",
"1500000US170310202003","Block Group 3, Census Tract 202, Cook County, Illinois","572","111","0","11","0","11","0","11","22","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","27","0","11","0","11","0","11","23","34","0","11","98","68","18","30","265","88","61","56","36","42","0","11","32","50","0","11","0","11",
"1500000US170310202004","Block Group 4, Census Tract 202, Cook County, Illinois","385","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","22","34","0","11","0","11","0","11","51","50","0","11","14","23","100","79","149","64","41","35","0","11","0","11","0","11","0","11","0","11",
"1500000US170310203011","Block Group 1, Census Tract 203.01, Cook County, Illinois","696","108","0","11","0","11","0","11","0","11","0","11","9","14","8","13","16","18","24","22","27","23","83","66","38","23","31","27","144","73","50","31","122","64","66","40","54","36","12","19","7","12","0","11","5","8","0","11","0","11","0","11","0","11",
"1500000US170310203012","Block Group 2, Census Tract 203.01, Cook County, Illinois","303","56","0","11","0","11","0","11","0","11","9","14","0","11","0","11","8","12","0","11","0","11","41","23","0","11","8","12","51","38","0","11","8","12","9","14","34","25","32","23","72","36","19","22","12","15","0","11","0","11","0","11","0","11",
"1500000US170310203013","Block Group 3, Census Tract 203.01, Cook County, Illinois","432","72","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","36","8","13","25","22","60","39","113","54","80","35","86","39","25","20","0","11","0","11","0","11",
"1500000US170310203021","Block Group 1, Census Tract 203.02, Cook County, Illinois","116","56","10","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","21","0","11","0","11","16","17","8","12","0","11","47","32","17","20","0","11","0","11","0","11","0","11","0","11",
"1500000US170310203022","Block Group 2, Census Tract 203.02, Cook County, Illinois","247","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","23","0","11","35","50","0","11","9","14","0","11","0","11","37","28","124","54","18","15","9","17","0","11","0","11","0","11","0","11",
"1500000US170310203023","Block Group 3, Census Tract 203.02, Cook County, Illinois","599","102","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","42","0","11","18","23","25","41","10","15","0","11","55","36","29","26","40","40","35","29","176","78","61","56","86","59","38","46","0","11","0","11","0","11",
"1500000US170310204001","Block Group 1, Census Tract 204, Cook County, Illinois","169","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","0","11","12","18","6","11","33","38","19","30","46","33","35","27","8","12","0","11","0","11","0","11","0","11",
"1500000US170310204002","Block Group 2, Census Tract 204, Cook County, Illinois","377","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","18","0","11","0","11","6","9","0","11","0","11","26","29","0","11","41","46","24","32","48","35","83","42","69","61","19","22","45","42","0","11","0","11","0","11","0","11",
"1500000US170310204003","Block Group 3, Census Tract 204, Cook County, Illinois","316","92","0","11","13","19","0","11","0","11","0","11","0","11","0","11","0","11","34","28","14","22","7","11","18","27","6","10","34","27","0","11","38","30","7","12","63","45","26","25","21","25","24","28","11","19","0","11","0","11","0","11","0","11",
"1500000US170310205001","Block Group 1, Census Tract 205, Cook County, Illinois","188","111","0","11","45","71","0","11","0","11","0","11","0","11","0","11","0","11","17","27","0","11","0","11","19","27","0","11","40","40","35","54","0","11","0","11","18","28","0","11","0","11","14","22","0","11","0","11","0","11","0","11","0","11",
"1500000US170310205002","Block Group 2, Census Tract 205, Cook County, Illinois","92","47","0","11","0","11","0","11","0","11","0","11","12","19","0","11","0","11","0","11","15","25","13","21","0","11","0","11","13","21","0","11","12","19","0","11","0","11","13","20","0","11","14","22","0","11","0","11","0","11","0","11","0","11",
"1500000US170310205003","Block Group 3, Census Tract 205, Cook County, Illinois","174","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","20","0","11","15","25","45","42","42","49","17","30","0","11","33","44","0","11","0","11","0","11","0","11","0","11","9","19","0","11","0","11","0","11","0","11",
"1500000US170310205004","Block Group 4, Census Tract 205, Cook County, Illinois","95","82","39","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","43","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206011","Block Group 1, Census Tract 206.01, Cook County, Illinois","441","118","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","23","0","11","0","11","40","64","17","28","300","98","38","33","33","37","0","11","0","11","0","11","0","11",
"1500000US170310206012","Block Group 2, Census Tract 206.01, Cook County, Illinois","149","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","16","0","11","0","11","43","71","0","11","0","11","14","22","0","11","9","17","17","29","12","21","3","16","14","23","28","32","0","11","0","11","0","11","0","11",
"1500000US170310206013","Block Group 3, Census Tract 206.01, Cook County, Illinois","190","110","0","11","0","11","0","11","12","19","0","11","0","11","0","11","0","11","0","11","0","11","39","64","36","59","0","11","0","11","0","11","10","17","0","11","0","11","49","42","24","30","20","31","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","140","60","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","14","0","11","35","38","0","11","9","15","23","25","50","38","13","15","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","113","50","6","9","0","11","0","11","8","13","0","11","0","11","0","11","11","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","6","9","0","11","63","41","0","11","0","11","0","11","0","11","0","11","13","22",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","171","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","19","0","11","0","11","0","11","28","28","40","27","76","43","16","19","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","147","56","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","12","30","25","68","46","23","23","0","11","0","11","0","11","0","11","0","11",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","233","48","0","11","0","11","0","11","5","8","0","11","6","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","16","14","16","19","17","30","20","68","24","22","18","32","18","18","15","0","11","0","11","0","11",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","125","30","0","11","0","11","0","11","0","11","0","11","0","11","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","7","4","6","18","16","0","11","60","26","17","14","11","9","5","7","0","11","0","11","0","11",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","333","128","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","29","41","0","11","16","27","0","11","0","11","36","41","35","42","13","21","30","36","75","85","86","63","0","11","13","20","0","11","0","11","0","11","0","11",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","222","105","34","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","13","24","0","11","67","80","37","60","24","27","0","11","32","38","0","11","0","11","0","11","0","11",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","167","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","33","22","25","48","68","28","44","30","30","12","19","0","11","0","11","0","11","0","11","0","11",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","105","57","0","11","0","11","0","11","0","11","15","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","16","26","0","11","0","11","8","14","16","27","0","11","36","40","0","11","0","11","0","11","0","11","0","11",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","224","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","34","41","0","11","0","11","0","11","0","11","24","39","18","29","30","33","19","30","29","32","26","29","44","49","0","11","0","11","0","11","0","11",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","171","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","20","15","24","0","11","32","38","59","41","39","31","0","11","0","11","0","11","0","11","0","11",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","140","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","28","0","11","0","11","0","11","18","29","0","11","72","49","16","26","16","25","0","11","0","11","0","11","0","11",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","149","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","40","34","39","12","19","14","24","54","63","0","11","0","11","0","11","0","11",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","273","86","0","11","0","11","0","11","0","11","41","61","0","11","0","11","0","11","0","11","0","11","0","11","11","24","0","11","0","11","0","11","0","11","11","17","32","36","14","24","54","57","110","55","0","11","0","11","0","11","0","11","0","11",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","281","121","0","11","0","11","0","11","0","11","0","11","0","11","12","19","0","11","0","11","0","11","93","85","0","11","0","11","19","24","12","19","11","19","16","24","18","29","55","60","26","42","19","22","0","11","0","11","0","11","0","11","0","11",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","165","98","15","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","29","32","51","83","0","11","22","25","24","37","0","11","11","19","0","11","13","21","0","11","0","11","0","11","0","11",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","150","50","8","18","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","18","0","11","16","26","0","11","50","41","27","32","28","31","0","11","0","11","0","11","0","11","0","11",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","202","80","0","11","0","11","0","11","9","16","0","11","0","11","0","11","0","11","0","11","0","11","28","25","25","31","28","23","0","11","5","9","10","17","31","35","0","11","27","31","4","13","28","34","7","12","0","11","0","11","0","11","0","11",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","92","35","0","11","0","11","0","11","0","11","5","9","0","11","0","11","14","15","0","11","16","25","8","14","0","11","3","6","0","11","16","18","0","11","0","11","8","12","22","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","254","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","15","0","11","5","9","0","11","0","11","59","56","53","54","23","20","0","11","16","17","27","34","49","54","7","11","4","7","0","11","0","11","0","11","0","11",
"1500000US170310209021","Block Group 1, Census Tract 209.02, Cook County, Illinois","428","81","0","11","0","11","0","11","0","11","0","11","0","11","25","36","45","35","31","28","26","23","17","17","36","33","32","29","47","39","18","19","9","14","73","47","53","37","0","11","8","13","0","11","8","13","0","11","0","11","0","11","0","11",
"1500000US170310209022","Block Group 2, Census Tract 209.02, Cook County, Illinois","445","89","9","15","0","11","0","11","0","11","0","11","0","11","7","14","17","19","66","42","57","53","43","43","29","21","39","42","70","37","28","25","0","11","62","52","11","17","0","11","0","11","7","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301011","Block Group 1, Census Tract 301.01, Cook County, Illinois","38","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","38","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301012","Block Group 2, Census Tract 301.01, Cook County, Illinois","76","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","18","30","0","11","32","36","0","11","0","11","17","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301013","Block Group 3, Census Tract 301.01, Cook County, Illinois","45","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","28","11","18","0","11","0","11","0","11","8","18","0","11","0","11","0","11","0","11",
"1500000US170310301014","Block Group 4, Census Tract 301.01, Cook County, Illinois","572","111","0","11","0","11","13","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","75","65","12","19","74","48","49","40","149","75","77","54","110","74","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301021","Block Group 1, Census Tract 301.02, Cook County, Illinois","546","120","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","6","10","105","63","63","46","43","25","108","113","44","29","63","41","62","45","0","11","7","10","37","60","0","11","0","11","0","11",
