"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M","B25075_026E","B25075_026M","B25075_027E","B25075_027M",
"1500000US170310103001","Block Group 1, Census Tract 103, Cook County, Illinois","253","86","16","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","74","46","19","22","14","22","9","16","34","41","13","20","0","12","74","67","0","12","0","12","0","12","0","12","0","12",
"1500000US170310103002","Block Group 2, Census Tract 103, Cook County, Illinois","290","109","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","14","31","50","0","12","64","65","16","27","55","58","18","29","29","35","27","43","42","62","0","12","0","12","0","12","0","12",
"1500000US170310103003","Block Group 3, Census Tract 103, Cook County, Illinois","184","110","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","56","45","0","12","25","39","70","72","33","46","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310103004","Block Group 4, Census Tract 103, Cook County, Illinois","298","101","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","16","0","12","0","12","0","12","0","12","0","12","76","52","0","12","35","41","0","12","81","73","28","32","10","15","28","49","0","12","30","35","0","12","0","12","0","12",
"1500000US170310104001","Block Group 1, Census Tract 104, Cook County, Illinois","116","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","28","31","46","18","29","31","47","18","30","0","12","0","12","0","12","0","12",
"1500000US170310104002","Block Group 2, Census Tract 104, Cook County, Illinois","237","126","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","104","81","53","67","0","12","40","59","27","41","0","12","0","12","0","12","13","20","0","12","0","12","0","12",
"1500000US170310104003","Block Group 3, Census Tract 104, Cook County, Illinois","147","80","13","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","49","47","12","20","65","74","0","12","0","12","0","12","0","12","8","35","0","12","0","12","0","12",
"1500000US170310105011","Block Group 1, Census Tract 105.01, Cook County, Illinois","70","51","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","28","13","20","26","32","0","12","0","12","13","21","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310105012","Block Group 2, Census Tract 105.01, Cook County, Illinois","75","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","28","12","18","0","12","0","12","0","12","29","35","17","27","0","12","0","12","0","12","0","12","0","12",
"1500000US170310105013","Block Group 3, Census Tract 105.01, Cook County, Illinois","97","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","16","11","20","0","12","76","58","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310105021","Block Group 1, Census Tract 105.02, Cook County, Illinois","122","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","13","0","12","0","12","0","12","0","12","9","13","6","10","64","35","25","23","0","12","9","14","0","12","0","12","0","12","0","12","0","12",
"1500000US170310105022","Block Group 2, Census Tract 105.02, Cook County, Illinois","213","86","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","13","25","18","20","33","54","41","76","75","20","19","9","13","0","12","0","12","0","12","0","12","0","12",
"1500000US170310105031","Block Group 1, Census Tract 105.03, Cook County, Illinois","100","39","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","6","6","11","0","12","8","12","15","11","32","30","28","25","0","12","0","12","0","12","0","12",
"1500000US170310105032","Block Group 2, Census Tract 105.03, Cook County, Illinois","53","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","22","31","18","30","0","12","0","12","7","11","0","12","0","12","0","12","0","12","0","12",
"1500000US170310106001","Block Group 1, Census Tract 106, Cook County, Illinois","260","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","25","44","45","43","43","48","54","0","12","5","12","6","12","19","29","21","34","58","46","0","12","0","12","0","12","0","12",
"1500000US170310106002","Block Group 2, Census Tract 106, Cook County, Illinois","273","222","21","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","31","14","21","33","49","0","12","0","12","0","12","0","12","163","204","23","36","0","12","0","12","0","12","0","12",
"1500000US170310106003","Block Group 3, Census Tract 106, Cook County, Illinois","270","182","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","0","12","103","164","62","61","2","5","17","27","20","25","60","51","0","12","0","12","0","12","0","12",
"1500000US170310106004","Block Group 4, Census Tract 106, Cook County, Illinois","32","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","14","22","0","12","0","12","12","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310107011","Block Group 1, Census Tract 107.01, Cook County, Illinois","207","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","15","0","12","0","12","0","12","0","12","0","12","15","26","32","49","42","46","28","36","0","12","12","19","52","46","16","26","0","12","0","12","0","12","0","12",
"1500000US170310107012","Block Group 2, Census Tract 107.01, Cook County, Illinois","480","100","21","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","5","0","12","0","12","9","15","0","12","35","23","9","16","88","59","19","25","63","42","60","52","69","46","22","23","70","42","12","18","0","12","0","12","0","12",
"1500000US170310107021","Block Group 1, Census Tract 107.02, Cook County, Illinois","132","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","9","0","12","0","12","0","12","13","21","31","36","9","14","8","13","27","43","28","24","11","16","0","12","0","12","0","12","0","12","0","12",
"1500000US170310107022","Block Group 2, Census Tract 107.02, Cook County, Illinois","50","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","22","0","12","0","12","13","20","0","12","11","21","0","12","0","12","0","12","11","18","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310107023","Block Group 3, Census Tract 107.02, Cook County, Illinois","140","62","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","0","12","0","12","0","12","41","37","22","25","41","34","9","14","0","12","11","16","0","12","10","16","0","12","0","12","0","12","0","12","0","12",
"1500000US170310107024","Block Group 4, Census Tract 107.02, Cook County, Illinois","56","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","11","0","12","0","12","0","12","10","16","0","12","10","15","0","12","0","12","0","12","20","30","9","16","0","12","0","12","0","12","0","12","0","12",
"1500000US170310201001","Block Group 1, Census Tract 201, Cook County, Illinois","237","99","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","10","26","26","0","12","0","12","41","36","0","12","57","38","10","16","67","82","20","27","0","12","3","8","0","12","0","12","7","12",
"1500000US170310201002","Block Group 2, Census Tract 201, Cook County, Illinois","336","94","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","19","0","12","38","45","54","40","7","11","8","11","19","22","29","35","28","32","36","46","34","22","11","16","30","50","14","21","0","12","0","12","10","14","0","12","0","12",
"1500000US170310202001","Block Group 1, Census Tract 202, Cook County, Illinois","417","101","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","40","61","175","70","104","57","86","68","0","12","12","22","0","12","0","12",
"1500000US170310202002","Block Group 2, Census Tract 202, Cook County, Illinois","100","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","15","0","12","23","30","69","54","0","12","0","12","0","12","0","12","0","12",
"1500000US170310202003","Block Group 3, Census Tract 202, Cook County, Illinois","492","146","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","19","0","12","0","12","10","15","48","49","37","39","138","111","105","65","47","55","0","12","19","31","78","81","0","12",
"1500000US170310202004","Block Group 4, Census Tract 202, Cook County, Illinois","488","195","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","22","0","12","0","12","15","26","0","12","0","12","0","12","84","43","130","73","171","204","34","37","9","16","30","36","0","12","0","12","0","12",
"1500000US170310203011","Block Group 1, Census Tract 203.01, Cook County, Illinois","870","189","19","21","0","12","0","12","0","12","24","27","0","12","0","12","0","12","0","12","10","14","9","15","19","21","38","28","137","62","112","47","251","178","105","66","43","25","79","40","8","13","10","16","6","10","0","12","0","12","0","12","0","12",
"1500000US170310203012","Block Group 2, Census Tract 203.01, Cook County, Illinois","409","151","0","12","0","12","0","12","0","12","10","15","0","12","0","12","0","12","0","12","0","12","26","25","0","12","18","20","40","42","25","31","97","138","18","20","48","52","29","23","28","23","0","12","62","37","0","12","8","12","0","12","0","12",
"1500000US170310203013","Block Group 3, Census Tract 203.01, Cook County, Illinois","368","80","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","0","12","0","12","0","12","0","12","29","34","0","12","10","16","19","20","66","46","85","53","101","49","28","26","7","12","8","13","6","10",
"1500000US170310203021","Block Group 1, Census Tract 203.02, Cook County, Illinois","214","81","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","28","0","12","9","16","23","37","8","12","0","12","77","58","30","36","25","40","0","12","0","12","0","12","0","12",
"1500000US170310203022","Block Group 2, Census Tract 203.02, Cook County, Illinois","239","152","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","35","9","15","10","15","0","12","51","35","147","143","0","12","0","12","0","12","0","12","0","12",
"1500000US170310203023","Block Group 3, Census Tract 203.02, Cook County, Illinois","618","117","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","35","0","12","24","22","9","14","45","34","0","12","39","30","14","22","39","40","22","20","258","107","72","55","64","45","11","18","0","12","0","12","0","12",
"1500000US170310204001","Block Group 1, Census Tract 204, Cook County, Illinois","156","55","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","0","12","0","12","0","12","0","12","26","32","0","12","0","12","0","12","0","12","34","38","14","16","39","26","23","20","9","13","0","12","0","12","0","12",
"1500000US170310204002","Block Group 2, Census Tract 204, Cook County, Illinois","337","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","0","12","21","29","0","12","10","15","111","58","81","53","69","43","22","24","0","12","0","12","0","12","9","14",
"1500000US170310204003","Block Group 3, Census Tract 204, Cook County, Illinois","321","73","0","12","0","12","0","12","0","12","0","12","11","19","0","12","0","12","7","13","0","12","0","12","11","16","0","12","16","18","8","13","10","15","17","23","72","46","59","43","43","28","27","27","22","23","18","21","0","12","0","12","0","12",
"1500000US170310205001","Block Group 1, Census Tract 205, Cook County, Illinois","88","76","0","12","35","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","24","20","35","0","12","0","12","0","12","0","12","17","27","0","12","0","12","0","12","0","12","0","12",
"1500000US170310205002","Block Group 2, Census Tract 205, Cook County, Illinois","119","70","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","25","0","12","0","12","18","28","0","12","53","51","0","12","17","27","0","12","16","25","0","12","0","12","0","12","0","12",
"1500000US170310205003","Block Group 3, Census Tract 205, Cook County, Illinois","220","107","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","43","46","25","34","123","90","0","12","0","12","0","12","0","12","0","12","29","36","0","12","0","12","0","12","0","12",
"1500000US170310205004","Block Group 4, Census Tract 205, Cook County, Illinois","44","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","22","0","12","0","12","0","12","13","19","18","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310206011","Block Group 1, Census Tract 206.01, Cook County, Illinois","350","81","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","26","32","32","141","75","65","49","51","55","45","35","0","12","0","12","0","12",
"1500000US170310206012","Block Group 2, Census Tract 206.01, Cook County, Illinois","406","220","0","12","105","170","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","64","103","37","43","0","12","0","12","51","53","46","42","83","49","0","12","20","34","0","12","0","12","0","12","0","12",
"1500000US170310206013","Block Group 3, Census Tract 206.01, Cook County, Illinois","225","117","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","23","0","12","0","12","0","12","44","63","0","12","103","96","0","12","0","12","15","25","42","42","0","12","7","14","0","12","0","12","0","12","0","12",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","239","120","0","12","54","81","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","34","55","0","12","0","12","29","28","79","62","20","24","12","19","0","12","0","12","0","12","0","12",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","72","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","0","12","52","51","11","16","0","12","0","12","0","12","0","12","0","12",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","139","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","19","0","12","0","12","5","10","40","33","60","39","21","33","0","12","0","12","0","12","0","12",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","352","267","13","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","20","10","17","87","55","216","258","13","21","0","12","0","12","0","12","0","12",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","370","142","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","5","0","12","0","12","0","12","8","11","0","12","0","12","5","7","11","13","29","25","55","26","152","136","88","42","19","14","0","12","0","12","0","12",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","168","37","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","6","8","11","6","8","22","15","76","33","24","19","17","20","12","11","0","12","0","12","0","12",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","161","76","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","39","0","12","16","26","13","21","0","12","0","12","13","20","0","12","38","41","33","40","0","12","0","12","0","12","0","12","0","12",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","272","137","0","12","0","12","0","12","0","12","17","27","0","12","0","12","0","12","0","12","18","29","0","12","0","12","0","12","71","92","0","12","18","30","46","70","27","31","23","27","0","12","13","23","39","45","0","12","0","12","0","12","0","12",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","240","139","17","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","62","92","0","12","0","12","0","12","0","12","0","12","16","27","17","28","0","12","62","61","0","12","17","27","49","72","0","12","0","12","0","12","0","12","0","12",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","265","221","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","175","219","0","12","0","12","9","16","13","21","56","60","12","21","0","12","0","12","0","12","0","12","0","12",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","314","116","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","23","0","12","15","26","29","38","30","37","71","89","13","21","79","67","46","37","17","28","0","12","0","12","0","12",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","273","107","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","33","36","19","29","7","15","0","12","71","57","118","110","25","32","0","12","0","12","0","12","0","12",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","115","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","34","47","47","14","23","19","29","0","12","0","12","0","12","0","12",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","231","108","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","24","15","24","15","23","18","27","111","83","42","59","0","12","0","12","0","12","0","12","0","12",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","177","86","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","54","83","0","12","36","39","61","62","26","41","0","12","0","12","0","12","0","12",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","230","99","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","24","56","63","29","32","24","40","0","12","52","52","20","31","17","28","17","26","0","12","0","12","0","12","0","12",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","68","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","27","14","27","4","10","32","51","0","12","0","12","0","12","0","12","0","12",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","212","114","0","12","0","12","0","12","0","12","0","12","0","12","0","12","66","102","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","39","3","12","74","65","30","38","13","22","0","12","0","12","0","12","0","12","0","12",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","379","230","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","42","50","57","53","10","17","6","11","224","219","0","12","0","12","0","12","9","13","31","34","0","12","0","12","0","12","0","12",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","82","43","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","17","0","12","7","12","0","12","33","38","0","12","0","12","11","17","19","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","355","193","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","142","175","0","12","68","66","18","20","20","24","69","58","38","35","0","12","0","12","0","12","0","12",
"1500000US170310209021","Block Group 1, Census Tract 209.02, Cook County, Illinois","472","84","0","12","0","12","4","9","0","12","0","12","0","12","0","12","21","23","0","12","92","48","29","22","34","30","43","41","45","45","21","26","9","14","23","23","53","32","70","49","24","24","4","7","0","12","0","12","0","12","0","12","0","12",
"1500000US170310209022","Block Group 2, Census Tract 209.02, Cook County, Illinois","317","73","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","32","9","14","68","46","25","36","10","16","72","44","9","14","18","23","31","39","11","17","9","14","0","12","34","38","0","12","0","12","0","12","0","12","0","12",
"1500000US170310301011","Block Group 1, Census Tract 301.01, Cook County, Illinois","7","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310301012","Block Group 2, Census Tract 301.01, Cook County, Illinois","120","69","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","45","44","0","12","19","25","12","20","8","14","0","12","36","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US170310301013","Block Group 3, Census Tract 301.01, Cook County, Illinois","43","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","14","28","38","0","12","0","12","0","12","8","22","0","12","0","12","0","12","0","12",
"1500000US170310301014","Block Group 4, Census Tract 301.01, Cook County, Illinois","409","130","12","20","0","12","0","12","0","12","0","12","0","12","7","12","0","12","0","12","0","12","11","18","11","19","0","12","0","12","11","18","31","33","22","29","94","73","131","77","57","50","0","12","12","19","10","18","0","12","0","12","0","12",
